call_id,customer_id,call_type,duration_min,date,cell_tower_id
525a4134-d14d-4ed4-ba18-fdf9b60b9d5e,C02942,data,56.94,2025-01-09,T141
2cfb136b-0044-4847-ba78-c0952c832ba6,C02173,data,51.34,2024-10-02,T157
4cb4f2e0-d438-457f-b1a6-e166e4243c55,C03521,data,51.85,2025-01-21,T146
6cb85294-b28a-40d5-80c1-5897741b8303,C08249,data,58.43,2024-12-06,T094
055fe0c6-dde6-47c1-9136-d03d9e48d6eb,C02694,SMS,23.78,2025-07-01,T028
b873a509-3dde-498c-8346-d9964a806c16,C03751,data,54.87,2024-12-16,T119
2528bd9e-8e96-4dac-acf5-cb9cac3d80e4,C00166,data,25.47,2024-10-05,T094
2a1a68d8-5e56-4020-85b0-6c7270c60bdf,C01592,SMS,47.63,2025-07-14,T142
be35e9a4-224c-4b90-bfa8-fc7b550d38d8,C03765,voice,58.11,2024-10-08,T064
31e123cf-d365-47aa-996d-7f33a479fe89,C03290,data,19.18,2025-01-12,T018
9b1caa4b-c1fb-468f-a900-f47d1ec4066a,C01913,voice,13.51,2024-11-24,T063
386025cd-30f7-4e01-9baa-c507752b22d0,C04685,SMS,55.08,2025-04-20,T128
56badf5a-cf15-4863-826f-83b3a96c1514,C05780,data,51.75,2024-10-06,T076
5c2c5da9-4a3d-4f9b-a65d-4fc61e2c9740,C05171,data,26.94,2024-12-20,T020
79423871-9147-41ea-9e4a-3bfe1723b1ae,C00497,SMS,46.36,2025-01-11,T175
6f7e4974-a363-44c0-8e3f-72bb788a1816,C09628,SMS,50.65,2025-07-12,T098
4868aa6f-f45f-4a23-aa48-079ba34a1a80,C04531,voice,33.82,2024-12-06,T116
cf90603b-2f68-4b62-b6a2-45ad1af24302,C02637,data,23.31,2025-02-18,T032
0e3e6f36-5643-4c55-9dc9-b39949a79298,C07950,voice,49.47,2025-05-02,T049
fbb9a6ac-e46e-4938-86c8-eea05034c0ef,C02804,data,1.89,2024-09-26,T097
e5483cd6-4d1d-48f6-bb42-54cceef16dcd,C01274,SMS,4.57,2025-01-30,T135
a6e42da8-182b-41b6-9019-e38325c0ca3b,C09026,SMS,14.85,2025-05-10,T041
a3a236e2-8a72-4465-995e-515b522bf15b,C06771,voice,2.86,2025-03-16,T166
6e5d81bc-2c03-4ccc-9703-8cd29b518fed,C07797,SMS,14.9,2024-12-10,T085
716291ab-2f22-48a0-a4d8-41a4c736ed30,C08759,data,38.51,2025-01-02,T151
50a7294b-8ff0-4871-928f-dfee237b6ecc,C09045,voice,24.67,2024-12-12,T190
576440f6-e5e3-4b5b-bdc3-b6936a99f0ae,C09125,SMS,44.09,2024-10-04,T158
87bb957c-93b9-4827-94a0-32fffff5ac3f,C07836,data,11.36,2025-08-29,T028
d35c225c-aa5c-49d0-a783-b8c9ae405f7b,C00633,data,43.32,2025-01-26,T022
a16f18ba-0081-4bc3-9837-2c467ad29c1e,C00507,data,1.44,2025-04-06,T041
cf09f377-e935-4ee0-b226-6f20ab99ea1d,C02802,voice,9.45,2024-12-30,T163
f3e3520f-53ad-43c8-a76b-5ab0697b8b3a,C09318,SMS,3.09,2024-11-14,T181
af263718-358a-4abe-8e02-fb77660d35c4,C08498,SMS,22.95,2025-04-12,T135
f3df01ed-2889-41f1-b3b1-cd684261423b,C07617,voice,48.52,2025-01-03,T026
6c157554-cb41-480f-a405-662dcec8d06a,C06107,voice,47.86,2024-10-28,T163
4367294c-39fa-4d28-8f81-906c113ec6fd,C06153,SMS,7.55,2024-12-14,T137
06ba223a-5f3f-4b49-bce7-52563836c58c,C01050,data,16.89,2025-02-21,T114
a7ec84c1-acc6-490d-bad9-8b8f917f3c7d,C09474,voice,59.8,2025-01-05,T047
d513fcb4-6c87-483b-80b9-13f2ac79643f,C01738,data,53.27,2025-04-18,T094
72d585fe-1fba-4098-b524-9d77c4af6913,C02770,SMS,51.26,2025-01-04,T123
fae90064-abe3-4535-9d50-93a201f3b1c5,C04847,SMS,50.28,2025-01-21,T096
f582d615-9cc7-4eae-a883-b3c450c0de8f,C04683,SMS,38.34,2025-07-04,T139
7d01bc2a-176d-4d9d-b31a-d880019a6ebc,C08993,voice,15.14,2025-08-21,T167
5cbb20b5-b479-4dc9-ac0f-deba9ede027f,C05287,data,31.74,2024-12-09,T027
00d4b932-a3cf-4d05-b031-8c6a107b16c6,C01945,data,35.82,2025-04-28,T199
790b1b35-c8b6-4f5b-be7d-f7ed1bb7d12f,C07857,voice,3.13,2025-05-20,T197
d980dd06-bf52-443d-a82e-73f08bdd10c7,C08250,voice,44.41,2025-05-28,T188
b102d42d-f4f8-4eaf-956a-76439a6a787c,C03802,SMS,7.19,2025-06-14,T066
bd1a7ea3-6113-4c97-bb07-dbfe4f7f6c22,C07907,voice,41.04,2025-01-22,T121
c83522c7-9d2a-4191-835b-21cfa9982ba6,C04872,data,22.16,2025-06-16,T171
ac7aeb17-1321-4852-a442-194c9ab2069b,C04974,SMS,12.95,2025-01-17,T095
71af9938-521a-4f2d-89eb-7a7a5f7fca48,C07742,data,57.11,2024-10-16,T022
ba39c786-e050-4c69-acd3-f4ddce1c40cd,C06401,data,59.97,2024-12-26,T199
aaa53af6-984f-4759-84de-15af93629685,C00765,SMS,36.75,2025-06-23,T148
657ed03a-2897-4443-ba2b-1121e1a4fbad,C08015,SMS,33.35,2025-01-03,T106
9dedf9d5-65fb-422d-9a4a-874235aa99c6,C08432,SMS,21.91,2025-05-21,T036
ccc61bad-5f02-40bd-b75a-e08c20f3c3d7,C00482,SMS,28.91,2025-07-13,T192
e071dccb-542a-4716-870c-6322500e6146,C05931,voice,59.36,2025-06-29,T022
69752adf-fdb5-4388-9005-7d0d59ecd137,C00995,voice,4.91,2024-11-06,T183
f777c493-d699-48d3-94fe-035fd1d33347,C08385,SMS,22.62,2025-01-20,T017
7393dde0-16b0-444c-8730-acda48517fe1,C03450,SMS,14.89,2025-05-05,T183
91354360-eb5c-4275-9ca4-c51c5e92249f,C08522,data,29.18,2025-04-03,T152
8fe0b79c-9b1d-49e0-bd6e-b05da392ae24,C00204,SMS,52.28,2024-12-21,T192
0b5b9937-7ad5-469b-b16b-e58cff1b4b97,C05153,SMS,46.25,2024-11-26,T099
59c6181a-0b70-4293-9186-24c7dd9bd857,C06975,data,8.88,2024-11-25,T170
9cf56d51-5d54-402a-bcc6-3e1be845efe2,C09329,voice,57.52,2025-02-23,T072
0c41ee85-0f2a-4e81-b3c5-87ab3e0d259a,C04678,voice,13.74,2025-08-25,T113
70df0924-d943-48eb-b5a7-dba93ae50719,C05179,SMS,32.91,2025-09-06,T188
fdd25f44-2ce0-472d-bfbd-d6ef1e2a6885,C03045,data,34.06,2025-07-21,T159
402b3004-1393-4460-bf89-33f0e1c9830a,C06677,data,58.97,2025-08-02,T137
07648c76-8cd4-4396-b5c4-4e7f7b25bca0,C00521,voice,10.55,2025-05-08,T033
df978517-b2ad-49ee-afa5-41e9031d74ab,C01860,data,39.03,2025-07-04,T032
1bfe6bf0-8f67-4133-9b2d-42ba1329b421,C05059,SMS,33.27,2025-07-06,T005
788913db-cf67-4393-8409-f4d8a1b33db3,C04319,SMS,15.15,2024-10-14,T135
93db15d4-f60c-4f6f-b527-1a09723323fe,C06426,data,48.78,2025-06-09,T130
b1e6e481-0560-4a48-a0bf-c34830ea322e,C09470,voice,15.31,2024-09-30,T065
27c6ffb4-47e5-47d3-bbe5-bde621a8bb87,C05203,SMS,42.66,2025-02-28,T084
34964d3c-b366-4acc-860f-4582c8789a2d,C00524,SMS,3.29,2025-08-28,T109
65f5cd59-2e32-4721-a7c8-2a4c3ecf656c,C07037,voice,59.04,2024-10-21,T080
75d179b2-4759-4c3f-8412-27dfff9a7a05,C02108,voice,34.6,2025-03-03,T184
619b1f16-02af-4168-be2a-83f3c8048322,C02371,voice,38.18,2025-04-30,T044
1a34e82e-7f0f-491c-bd44-de19a88a6569,C08484,voice,30.1,2025-06-04,T108
8c2455d0-1a4c-41d5-ab43-54ddaaa59b0d,C08694,data,42.05,2024-12-14,T147
c50e8ffa-ba3c-4d8d-892a-2b27513b6bce,C07396,voice,38.63,2025-06-20,T043
2c8fc88c-1d40-46ab-8758-d34b8a365887,C07548,data,53.59,2025-03-04,T034
be8d9f09-6a10-489c-86c4-e7dc1f28dd56,C08330,voice,44.05,2024-12-04,T045
c408a044-1806-41ed-b1fe-4f35fac84df2,C09483,SMS,35.13,2025-01-23,T081
b57b5c48-01c1-41c7-870a-3575848d9ad9,C09776,voice,40.09,2025-07-03,T091
eb241fe4-fbc9-42aa-96b1-63d4472503b6,C00354,SMS,7.0,2025-08-13,T168
7913ca3e-3735-4f32-ae5e-4244d1b6c573,C08750,SMS,44.24,2025-03-19,T074
f944b921-7f46-4ecf-ab18-4b0aaaa4e57b,C09884,SMS,49.61,2024-10-12,T069
c6538a43-1e1b-4606-acb7-ae1fa1d901ec,C08957,SMS,56.18,2025-07-22,T107
c006baee-ff6c-4e6e-a917-c9a9071149ca,C03452,voice,35.8,2025-01-27,T009
d0073490-9b83-4191-957c-3b4507bbc8f4,C02981,voice,59.41,2025-04-07,T055
ff9ae4b3-2ba9-4d27-b148-ba7dba3aeb3a,C01311,voice,54.2,2025-02-14,T069
c090d5f5-683d-4606-ad92-b45729d52c21,C05353,voice,7.15,2025-01-17,T131
dd0e9364-0902-420e-8e22-6bd5d7d9eccc,C03948,data,39.38,2025-01-07,T148
0330d959-5ba4-4140-8b76-3ed6251de3f9,C02206,data,14.57,2024-12-07,T120
dd244bfb-5e6b-4ae7-bbcd-356e8ad4e760,C07014,voice,4.84,2025-07-10,T086
cb8b2d29-e52c-4765-b8c4-cfcf6f4140da,C06005,data,25.64,2025-09-02,T128
35f8f0e9-5185-4444-a3bd-017874bcc129,C02537,voice,12.52,2025-07-24,T195
3e4a292e-846e-4cf0-ba5e-32ba798e82c7,C04494,SMS,8.29,2025-02-05,T128
d802de53-c17e-4ac7-9b1a-b126a7ca2879,C05041,SMS,50.67,2025-01-11,T136
86b27afd-fc3a-46f1-983e-ca18111cd721,C06216,voice,30.59,2025-05-17,T101
424a98d8-d38c-4b27-a7ef-6833cb3370a0,C01772,voice,20.24,2025-06-05,T155
8a75dec7-83a2-49d8-9b3e-89df766e61d7,C08396,voice,14.82,2024-12-17,T161
b5675cdc-3b91-4f72-a267-6dbdf48dfb64,C01506,voice,56.32,2025-06-04,T017
c7db3482-1419-4d55-9b11-15bb089aa3a7,C02403,data,20.67,2025-07-03,T042
7e814b35-42c0-4cde-b683-115f2ae33f8e,C04961,voice,12.97,2024-10-07,T004
abad1368-0e8e-44d2-8a29-553b507a8e34,C00322,SMS,27.48,2025-05-03,T158
ba339a52-a1e8-4f56-9386-494f86d0409c,C01087,SMS,23.29,2025-02-16,T080
2f82edf7-bc59-4640-a146-5bc80a116118,C04306,SMS,44.06,2024-10-25,T033
d6c2fa58-6476-4622-8062-93b540ef0af3,C05494,SMS,10.3,2025-06-19,T078
f2ac44d6-c479-43fd-9bae-a8824b133d17,C04940,SMS,45.31,2025-09-25,T188
77687f42-f95b-4f55-8333-8c979b42ff91,C01309,voice,42.34,2025-08-22,T122
512ad562-8b89-4251-9b17-9187664b5525,C01525,SMS,32.95,2025-03-19,T064
e4b5af35-812f-4c15-bdeb-17844ac055d3,C09940,voice,49.01,2025-03-03,T128
0cb8b89a-5bad-4ffc-a0c7-031bf038b5bd,C08525,data,2.9,2024-11-26,T004
c32fd317-47aa-4dca-804f-0a84c584822e,C08696,voice,43.93,2025-01-21,T193
15281768-c1e4-4a06-a420-bddb8bc61623,C04471,voice,24.13,2025-03-28,T175
1137fd21-83b8-4204-bd69-83cfd0e2d1b8,C01162,SMS,10.91,2025-05-22,T148
afea7b43-8fbb-4178-be84-c0ff43f80cd1,C08437,SMS,59.07,2025-09-01,T104
4537e92b-1ab9-4a54-91e2-c821166bd8fb,C07813,data,20.42,2024-11-03,T105
58583b2d-b0ac-4569-99cf-8cba0ad6dfd1,C01695,voice,23.26,2025-03-14,T141
d9c173da-949d-47a3-b839-0d3328c05174,C07497,voice,10.12,2024-12-31,T150
ea48071d-b115-4b1b-96c6-8791ad178d70,C02410,data,36.35,2025-07-29,T008
d4dd508f-c2a8-4f4b-8fe3-4dd5ea18db31,C08869,SMS,28.83,2025-06-08,T102
517d6de6-67d8-4d10-b802-b3509aae2238,C02469,data,27.75,2025-06-06,T137
fe7567b7-a83b-4747-8d7f-33f5da85b2ed,C01998,voice,16.12,2024-12-29,T135
b18315ab-745d-45b8-a9f0-0f7afe530e40,C06353,SMS,5.33,2024-11-14,T134
c2d50d78-0bfd-4b47-994d-063756347250,C05729,SMS,20.56,2024-12-03,T083
80c32879-b399-47f7-aef2-9fa0a34168e1,C06693,SMS,44.53,2025-06-12,T041
8e3aeae5-68c3-4fa9-91ee-13d51fa6fc5b,C01278,SMS,17.97,2024-11-17,T100
743c92eb-e918-4aee-a9a8-5e1b8a5b3040,C02466,voice,59.78,2024-12-27,T076
df9ed2e5-bc9f-461a-a391-a3bcdf810e29,C00946,SMS,57.54,2024-12-28,T141
0a06a3a8-2b36-49e3-b985-97d027842996,C05543,voice,53.21,2025-03-09,T029
a1c1ab46-a88e-49f0-9f9c-493dc9848d0e,C07892,SMS,23.84,2025-02-07,T179
21951a6d-09aa-47ac-a0a1-8a66fb82bb95,C00608,SMS,32.18,2025-06-03,T126
407e3828-95f4-4b82-a072-f096f83b1c46,C01253,voice,19.4,2025-04-23,T008
18873f77-f756-42e3-9ec1-9b39d6107c26,C05297,SMS,47.36,2024-12-04,T153
efd30b74-997d-4f8f-b212-99df1235b153,C00283,data,6.43,2025-04-11,T023
a339e516-aa2a-4bc6-8643-3938946e7fd0,C05514,SMS,8.52,2025-05-25,T135
e255fdb1-c14d-40e1-8f23-2901c011506b,C07352,voice,15.98,2025-08-31,T173
ad7d4e51-b2f2-49ca-a0ba-0725e1c1faff,C09239,SMS,7.71,2025-09-20,T018
7870bb4b-b4fb-431d-8ac3-8580aa92187b,C00104,data,23.13,2024-10-18,T149
04a80c12-ccbd-4ea1-bd95-a6397ec3a93d,C03674,SMS,43.5,2025-05-26,T132
b8863ec6-6769-447a-9b3d-7f0215ff7a23,C06156,voice,31.04,2024-10-05,T059
9653ac1c-be1c-4909-b478-e28d1abaef83,C01201,data,0.91,2025-04-29,T141
78f17e0e-beb5-4379-91da-4421e3f7b4e0,C07729,voice,46.01,2025-02-19,T070
59aeea0b-474d-4df6-827a-d7ba9c0e8c23,C02928,SMS,20.57,2025-03-12,T175
a04970bc-b3ee-4a69-9155-36de2914349c,C00587,data,12.13,2024-10-10,T194
07dd7826-fe86-42aa-a89e-d805509fcf82,C07294,SMS,26.13,2025-03-02,T020
ee14bf86-035c-43fd-9b1e-616d1ecaf9ff,C05397,voice,27.02,2025-07-08,T131
6bcff934-d1d7-48f1-96f0-2aa26b2e6945,C00655,SMS,31.73,2024-11-01,T047
c57ca4b3-7128-4a16-90c1-02a38cd0f3ad,C08973,voice,12.28,2024-12-23,T004
496b98fe-a704-4155-b8d5-df7ee5a09e42,C08150,voice,53.51,2024-12-16,T157
13d80883-da9e-44b6-baa7-7df7c8b4a70e,C05300,voice,17.3,2025-06-06,T063
e6d9117e-f6b8-472a-9f8c-00f0cafb9021,C04649,SMS,19.62,2024-10-02,T067
3a85cf3b-f5b4-4cba-bfbf-96ff200186c9,C06526,voice,10.11,2025-01-17,T170
47d26098-0cc0-4017-b00f-d2b57535fefb,C08439,SMS,35.22,2025-03-15,T114
0cde2d7d-9274-48fc-aa1a-fdcb22b9c6da,C02960,voice,31.04,2025-07-13,T169
fb8abd20-84aa-4ef3-892c-a707317197a5,C03474,SMS,5.01,2025-04-11,T192
37724169-a603-44eb-98c3-d6cff1bf379d,C04530,data,2.41,2025-04-20,T139
2237a7a3-7208-4c2a-b74e-a977b7a671b0,C08641,SMS,24.96,2025-04-19,T049
8ec51daa-1da5-4353-8b57-788d99839e0f,C09014,voice,48.38,2025-03-23,T156
26242cce-dd71-417a-aa93-1fda3fe233bb,C07950,SMS,1.44,2025-08-22,T152
0cce276d-db33-489d-99de-056da7231761,C01077,SMS,43.43,2025-04-05,T053
d765b7e9-dbac-4a90-967c-30a7be1d7ea3,C05805,voice,10.4,2025-06-19,T113
d4e6dc9c-0b7b-45af-832c-8894f0e0c0c6,C04051,SMS,18.67,2025-04-30,T107
69aa71f4-05a2-4517-a346-25bf36c60cf1,C06780,data,30.97,2025-08-24,T155
aff8471a-f305-4620-91bc-3793f762bb5b,C05949,data,3.73,2025-01-02,T036
c2c9670d-7b8f-4f4e-8977-59682c647941,C06391,SMS,25.16,2024-11-11,T045
81ba9d9d-d37c-488c-8147-e76f14e2cfa9,C06635,SMS,23.17,2025-01-08,T190
2cd8e099-65d2-49da-8ad1-1d913d98e117,C03691,data,25.25,2025-03-09,T094
c6636be8-4138-4c6f-9713-6bcf79b8fdfa,C02677,SMS,42.2,2025-09-22,T036
fe1720e5-e715-4b7d-8d52-a03959f6e47a,C09622,voice,29.25,2025-07-04,T089
dacf3e1c-d8dd-4c0e-98bf-f125ae779026,C09794,SMS,36.73,2024-12-23,T040
78a8b937-207a-4ebd-be9a-f57c0d1ec4ea,C06817,data,35.79,2025-05-22,T036
bdd2823d-2269-4d42-90ed-c0d4e9095cb9,C07052,voice,7.72,2025-07-10,T050
f0541b11-dcd3-47d9-9194-3ca16ef7af66,C09272,SMS,23.46,2025-07-07,T168
4924b61c-b617-42c3-9858-207862a48e2f,C05279,voice,4.6,2025-09-07,T006
e4c8f13e-9b25-42c2-a2ec-f387e4a2592a,C08364,data,18.92,2025-02-02,T149
2a261d9f-f524-4e45-81fe-9c031c52e47b,C04601,voice,13.09,2025-09-19,T010
a50b8fbf-6a21-4453-8f33-f0f66478a7ef,C02649,voice,32.47,2025-06-19,T106
5075110f-e6cf-46ec-8fce-2672a49e2296,C05493,data,27.16,2024-12-17,T181
b8cd9b3a-2b84-49b1-9176-447cbe7d2de1,C09374,SMS,48.53,2024-09-28,T092
012f6305-fedf-40a9-b865-ada7386f2543,C01411,SMS,51.06,2024-09-30,T103
c93376ba-9830-4c39-b933-f368887ca0cd,C08710,data,26.93,2025-07-07,T014
67901313-96d7-450c-b4a5-8acf9d7ba492,C02789,voice,30.12,2025-07-13,T035
4f851581-7c5c-435a-94ba-5d29e9dda223,C00686,SMS,16.93,2025-01-08,T166
8d3b44d6-2079-453e-8379-bc4bbdaec4ad,C02278,voice,44.37,2025-04-06,T089
d41188ae-a538-42cb-9dfd-eba9e7983963,C07141,voice,34.46,2025-07-06,T069
6636c7ff-e060-436b-8ef2-2fcc8285a90e,C01940,SMS,14.96,2025-07-22,T008
95d01db0-2e1e-479e-aedb-379db104a523,C00630,voice,12.71,2025-03-28,T159
039caefe-2cc9-4db6-a76f-238cba9dc956,C02665,data,0.92,2024-11-04,T061
2db79a38-2037-48ee-bd9a-406be0339106,C07768,data,55.69,2025-05-24,T008
c60787e1-bfda-4792-9d90-f6607722f967,C05696,data,58.69,2024-10-24,T051
87eaac14-fc75-4a79-893a-03d869f7ef46,C09373,SMS,28.59,2025-04-01,T120
ade2445c-8cbc-458f-bc81-d1e7c3c78d6b,C02937,voice,46.08,2025-05-05,T019
a557fc9c-39de-4b1d-bbae-a776d6139b91,C03186,voice,5.78,2025-03-22,T022
07f71458-2e93-498b-b35b-e01ac555f0c4,C02850,voice,10.39,2025-07-17,T057
54e5c9ef-fc2f-4ce6-b5ca-a64e5bb849c6,C00650,SMS,55.98,2024-12-18,T025
50cb0643-6a31-464e-a2a0-b225f19eaeb1,C09020,voice,7.0,2025-06-26,T119
2c7cbd5d-019c-4f4c-8803-cff8e8b43a2c,C01874,voice,27.89,2025-06-07,T176
d2a90486-6965-450c-8877-8857e4f02664,C09502,SMS,20.68,2025-07-31,T137
6a92dace-c3f5-4c93-b479-cf50ae57fcb2,C03954,SMS,54.23,2024-10-10,T131
8924668c-6b09-438e-92ed-2fcf46ae7f4d,C02180,data,18.13,2025-08-10,T058
3ad6b78a-1375-46ab-a1f7-687415b643c8,C07208,voice,28.44,2025-07-17,T187
8491fe1f-9037-4c4c-a8d8-4635f8ebfd22,C06520,voice,56.86,2025-01-03,T124
d4bed95a-c285-4db3-bb57-faa99ed19a40,C04198,data,6.52,2025-04-15,T156
e92626cb-5e27-46b1-964e-09c2eb72fb39,C00991,SMS,11.59,2024-12-05,T130
1939e6da-cf27-4295-ba98-bee192930ab7,C05838,SMS,53.22,2025-09-16,T110
57afb95b-7d1e-4a3d-a623-ca1ece221375,C02640,SMS,55.54,2025-09-03,T101
0355823e-e934-4c65-a161-c0510e725f69,C04382,voice,20.63,2025-07-31,T012
a1c7f23f-689c-482e-9587-4887949fa57a,C01695,SMS,25.68,2024-10-23,T003
8878f572-cf1b-4759-8f19-d44e421a4a99,C06104,data,50.77,2024-10-02,T078
36493295-96a6-425d-931a-9e08a9ca3342,C04770,data,2.03,2025-05-11,T062
3d2867e4-9805-407b-8a10-169133f1634c,C00443,SMS,36.01,2025-04-07,T057
147ef0ad-ebbc-4bf6-ba4a-3995bd37e3ce,C06241,data,36.99,2024-12-19,T179
9095fd8e-3de5-4fe1-8c8d-2bb1408f403e,C07415,voice,25.58,2024-11-06,T079
36522d51-9858-4e0c-86cb-a458a963c292,C03537,voice,10.17,2025-05-20,T078
3bca20ec-5a40-40b7-bfb8-407e6892140b,C08517,data,50.34,2025-02-01,T119
4e2071f6-6ff8-4f4b-b00f-3005430ea5c9,C06034,voice,17.89,2025-01-19,T196
6dd34231-b419-499e-aebe-cd495b222840,C09112,SMS,47.6,2025-06-16,T040
1ec32888-c690-4215-8cd4-f097e3de7843,C03204,data,21.59,2025-08-07,T081
eaac082b-31ed-49d8-a1bf-43d8a39102a6,C01990,voice,54.2,2024-12-11,T017
d462b346-ab6f-40d6-8df5-7939e665215a,C06789,data,18.29,2025-03-20,T199
01d7b22e-6768-40ae-baf7-bb989fdfaad4,C07448,SMS,45.71,2024-11-16,T131
5606252c-52b3-4961-9da9-97414eef96b9,C05091,SMS,23.9,2025-05-18,T175
1cb17535-0d56-41f8-81ef-05d13fa94f65,C04817,voice,35.93,2025-05-28,T159
c8f04e62-b274-4c33-98b9-cfa4db1f49a8,C05252,SMS,13.63,2025-07-24,T132
6ff0c328-c050-484c-8db3-04864bebd930,C08251,data,43.46,2024-12-16,T087
2657366b-bdfc-45f3-9066-7c792f28b148,C07377,voice,39.27,2025-04-08,T097
e4e7f03c-390b-467b-9752-48a0a7b4e0aa,C00943,voice,24.94,2025-06-17,T113
b4b6d380-004e-49d5-b7bd-281e14a8b055,C05123,data,13.26,2025-05-07,T085
652ee0dd-a586-45a2-8ca7-0785d779b60f,C04529,SMS,46.81,2025-07-14,T139
50735882-961d-46d6-a5ee-2c1e968f8933,C06238,SMS,40.54,2025-09-13,T006
450d8307-a35a-43ed-acdd-3b4023e97a56,C08119,data,57.23,2025-06-01,T195
2d8e327f-97c8-4256-8353-2b259c2aa723,C00923,voice,23.14,2025-05-14,T036
e6149638-85c1-403b-9165-27a3ad99c58b,C04370,SMS,56.36,2025-05-04,T024
0fe219e0-0ad9-4995-89b2-1387c608a0e2,C04932,data,36.14,2025-05-26,T001
c5a07c7e-3eb6-40eb-911f-ed46953a2811,C05571,SMS,13.26,2024-11-11,T167
cd3f2649-12de-4809-b0e8-31d0f81b1dc0,C07499,voice,52.24,2024-11-01,T076
0c83762b-b889-422a-96a1-abdddb1b028c,C06134,SMS,26.6,2025-06-05,T026
2b5e96d5-b07d-409a-a50e-95ae768fc5f3,C07521,SMS,21.63,2025-08-14,T032
03637bad-034c-4b00-b9f9-6dae76f334a8,C01489,voice,53.22,2024-12-21,T164
1a7443a4-ec1d-4ae7-b1ed-a0e3a77c2db1,C00516,voice,26.78,2025-07-09,T193
31242890-12c6-4e8a-9b8e-698381d0934d,C05357,SMS,2.5,2025-08-05,T149
06af2045-e36b-4333-ab17-c1655d1451c5,C02645,data,56.53,2025-07-23,T129
385eff3f-07f4-4ebc-9a0a-30993de2ebd8,C04842,voice,34.72,2024-12-28,T183
5d4eb97b-5205-4982-8337-862e5611c6fd,C03030,data,56.83,2025-02-04,T182
2de4c685-d679-46f8-82e4-a11f060bda82,C05120,SMS,24.82,2025-07-23,T109
088022b6-6f74-4843-bbe9-87993baf5ee6,C03158,voice,49.58,2025-01-15,T143
3ebeb9d4-088a-4637-9201-0a041a0216d3,C08035,voice,39.26,2025-03-05,T072
8fefd3d2-0a91-4d3d-80a5-4814ab47fcd3,C07228,voice,6.84,2025-02-28,T146
c47f05af-ccf8-4338-8c9c-5b18c9af57ef,C03370,data,22.8,2025-08-06,T109
5374fe83-d89b-441c-a2c5-0df44bbaa3f5,C08360,SMS,50.55,2024-11-09,T077
b5088f40-e83c-46ce-a302-da53f1ba46f3,C08760,SMS,44.8,2025-02-26,T013
fd8cccd2-7afd-4d8c-bbf9-98ca9850f93e,C03005,data,42.13,2025-04-16,T031
ad369608-e47b-4e1b-8dcd-cc1e45b2c699,C00133,SMS,11.69,2025-09-24,T115
d8e3db17-6244-44dc-b99c-cad37b89f6cb,C02663,data,28.74,2024-11-06,T158
5d0dd068-261a-41ee-866e-994194b349ca,C08091,data,33.45,2025-07-06,T098
2823be8c-5f52-49e8-892f-4cd147329faf,C07747,data,53.58,2025-04-08,T061
acec560a-9643-43ef-95c4-c881717fa533,C09132,voice,7.86,2025-05-16,T083
8478c58c-85cf-4088-84d8-c8021bc6931a,C09297,data,46.41,2024-10-21,T196
354c3c83-bc5d-4964-a10c-1fd2b640b313,C09126,data,17.35,2025-01-12,T172
5fa3ad73-1808-4db5-b558-16eef08a8cff,C01225,data,12.25,2025-03-22,T124
df1930d0-9cd6-4e72-99dd-51c797d16b0c,C00940,SMS,38.61,2024-11-15,T101
8e69e98d-6c53-49ce-acda-e50514847587,C00662,data,34.19,2025-01-01,T173
a183335b-632c-4635-9c26-a88bb337cc18,C01316,data,20.01,2025-03-23,T076
738c22e4-0a62-4f80-89c3-d39412daec92,C05784,voice,23.55,2025-05-08,T042
937d0f43-e4e6-486d-93a3-e62c5affe81e,C04881,data,45.62,2024-11-29,T003
1a8b50ca-a456-4a2a-a957-d46bdd5c5b49,C02645,voice,55.73,2025-04-09,T079
948afefb-3d1c-469e-9a35-68f844cf42a8,C04305,data,32.05,2025-07-10,T134
a1ba8c29-283b-4cab-9532-26646f929f36,C00706,SMS,46.72,2025-03-23,T097
941ef283-6f8b-4af0-b224-0e241e760a79,C04758,SMS,34.47,2024-12-06,T044
7a72c169-e202-46ec-9cbf-c72b37924543,C04091,SMS,41.61,2025-02-06,T062
3375a851-082b-41a0-bad1-3e2839811601,C07967,voice,6.8,2025-06-18,T033
ff2d14a5-274d-42f3-ab7f-0fac5ef9a190,C03641,SMS,42.8,2025-02-24,T039
c8ada30a-e8be-45c0-af97-5cb6020fc974,C07099,data,5.24,2025-01-03,T110
680d6fb8-61b3-40fd-9b11-d66f6e47857e,C08063,SMS,26.12,2025-08-25,T117
7f157690-e77d-4f53-98cb-0ce2a922e5d0,C02797,SMS,33.82,2024-12-05,T070
6b3df2a1-bb9a-4149-867d-23f64fbe91fc,C05707,SMS,53.49,2024-11-16,T151
e290d9b4-f8df-4289-880b-75ae2f087570,C05872,SMS,54.36,2025-05-29,T027
f25c2e4b-8744-46cb-a56a-fbd0161f46e1,C06935,SMS,54.88,2025-07-08,T143
1903b5fc-c57b-4081-abbb-df5949c7458f,C03131,data,16.5,2025-04-26,T144
e06909e5-3671-4279-bfd0-3c9b544fa58d,C02505,voice,41.77,2024-11-14,T082
f27e779e-fd56-4043-923d-4d2ac867991f,C05140,data,47.9,2025-01-05,T156
f624cbd3-38a7-4341-b21a-c6a395e70453,C02256,data,10.64,2025-05-03,T127
