purchase_id,customer_id,product_id,payment_type,installments_total,remaining_amount,status,purchase_date
1a4b1606-2101-4bff-8fe5-474558274e80,C00791,42,Installment,12,159.0,Completed,2024-07-01
10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,C00422,51,Installment,8,218.7,Completed,2025-05-19
74b79620-4a73-40bf-b2ce-7eeb4c56fb8f,C00267,7,Installment,9,40.96,Failed,2025-03-10
6f04af36-567c-4d44-862c-92fd98abb2e7,C00225,44,Full,1,0.0,Completed,2025-07-05
ff02f5b0-57bd-46c9-a240-063bfed747be,C00459,53,Full,1,0.0,Failed,2025-07-14
2a35ce30-303c-404b-8007-93365bf7dda1,C00897,22,Full,1,0.0,Failed,2025-08-18
04e55bd5-6744-4cd4-8fdf-c6f9eb0f827c,C00113,79,Installment,4,256.81,Failed,2024-03-09
3610901c-2196-43b5-bc21-109bba27bc64,C00553,3,Full,1,0.0,Completed,2025-03-14
1f878b32-2b42-4596-812f-aa3896f61c09,C00093,100,Installment,7,303.85,Failed,2024-06-18
600c9c71-0990-4647-8ac8-d87ea689d07f,C00065,84,Full,1,0.0,Failed,2025-06-26
9f85c2dd-88e4-4a48-8570-9e30417b6634,C00216,47,Full,1,0.0,Pending,2023-10-30
1bad52a8-a976-4c4d-8c47-2187fea35d37,C00859,69,Installment,5,196.58,Completed,2025-01-14
1da466fe-b093-4085-8c59-21f8050dcbfe,C00821,21,Installment,7,348.28,Completed,2024-07-25
40b374f8-8c1a-42c7-9fa3-ed1f61584f88,C00221,71,Full,1,0.0,Pending,2024-09-05
af8ca888-b1f8-4ad9-b49b-508927335670,C00037,3,Full,1,0.0,Failed,2024-12-28
19d9d0b5-a962-4996-abbe-3b5a4d15f7d8,C00408,63,Full,1,0.0,Pending,2025-01-21
b362cd55-9b0a-4a0b-9f6f-acc1451d38fe,C00290,39,Full,1,0.0,Pending,2024-01-03
82f73861-1adb-48cf-a60c-1638d4a5a81e,C00647,99,Full,1,0.0,Pending,2025-03-03
c8e60939-1d2f-4d2a-885f-78881e23da4b,C00279,96,Full,1,0.0,Completed,2023-12-11
c72850c1-3322-468b-9be7-8aec32da81f0,C00672,52,Full,1,0.0,Failed,2024-04-04
5ba0c3e0-33a0-4aa7-b91e-5fcd85ece729,C00898,35,Full,1,0.0,Pending,2025-02-20
8c52d271-0a16-4e18-a90e-3e894b9c22f4,C00076,65,Installment,2,48.66,Pending,2024-09-21
7b0ccad9-eee1-4cae-b02e-21aa352b6ec8,C00761,70,Full,1,0.0,Pending,2024-05-23
16c8e3d7-abf0-463e-8343-8b6400b3700f,C00754,76,Installment,5,185.0,Failed,2025-07-18
7e7d9a19-ab45-4578-92fb-acf6d5d1c669,C00880,40,Installment,8,313.9,Failed,2024-01-12
13365c0c-82ff-4f2e-878f-07cf170fa87b,C00762,3,Installment,6,193.89,Completed,2025-03-06
a4f34185-4182-4509-a79f-9f3d19ee2c3b,C00208,13,Installment,12,245.56,Failed,2024-03-11
439db29d-4bc8-4c16-ba2f-bd74fd1935cc,C00483,49,Installment,8,352.56,Pending,2024-08-29
dfc7ab26-2cb9-41fc-902c-75f9198d13a4,C00228,53,Installment,9,304.11,Completed,2023-10-23
ad409244-cd35-46ef-9c37-07394a629c5e,C00930,90,Full,1,0.0,Completed,2024-05-10
d9eb404c-1851-41cf-9dab-b10abd10f87c,C00018,64,Installment,7,27.65,Failed,2025-04-01
236dd176-da1c-46ae-8279-e2ab0bbf6334,C00732,14,Installment,5,71.86,Failed,2025-01-21
e4ffc31a-5b86-4a69-9423-1dbe2ba6b158,C00999,4,Installment,5,379.45,Completed,2024-08-09
bbaa574f-e0e3-45ce-84af-ecb79f2ebefc,C00379,62,Full,1,0.0,Failed,2023-12-01
1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8,C00319,43,Full,1,0.0,Failed,2024-07-13
d5f0fb6a-4596-4a75-b4df-b83ff659f188,C01000,11,Full,1,0.0,Failed,2024-07-02
6bf7240f-ccc6-4fed-ba6e-43d0d9c59cd9,C00174,27,Installment,11,112.07,Pending,2025-01-11
21ec4754-1cf1-4654-aab2-02c2cc0243c6,C00086,19,Installment,11,52.43,Completed,2025-02-14
d8274fc3-f145-4426-bb48-1ded0f037337,C00536,93,Full,1,0.0,Pending,2024-01-19
7b90942f-973b-4977-a946-28206a80cac2,C00786,64,Installment,8,24.19,Completed,2025-05-03
9c7faca6-2e67-4784-b02b-7014adab2c2f,C00759,44,Full,1,0.0,Pending,2024-06-28
dcd1c413-0760-401f-9c81-fc465bcd236c,C00330,89,Installment,2,1390.39,Completed,2025-02-06
e44a913a-f933-49fa-ba2e-eeb3d6aa5382,C00707,27,Installment,10,123.28,Completed,2023-12-29
e3395b1a-1ce9-4871-bcf5-9d5feb9f33cb,C00321,84,Full,1,0.0,Completed,2024-07-21
a7ac590c-42f9-4f92-9036-ca810bc4d7ba,C00473,91,Installment,10,62.3,Failed,2024-05-11
865a7766-ad8c-4fea-9e4b-061eb45e9463,C00880,95,Full,1,0.0,Pending,2025-04-08
39571344-90a4-4421-b949-3906939f44eb,C00436,90,Full,1,0.0,Completed,2025-09-08
84e3b774-569a-4ef0-9f86-5633ab7aeb66,C00131,97,Full,1,0.0,Pending,2024-10-11
6ecf1ed2-1861-49f3-9e44-e98cb359390e,C00533,96,Full,1,0.0,Pending,2025-01-20
a9e8f0d8-5883-49de-bb5f-be413fa2bde0,C00203,57,Full,1,0.0,Pending,2025-01-31
d3916dcf-d6ca-4e2c-a60e-37cc62874624,C00907,55,Installment,4,101.91,Failed,2024-11-06
02fb2869-0df8-4b89-9ce7-eed1fcdfe961,C00823,68,Installment,4,183.9,Failed,2025-01-07
782351d9-d94d-4188-816c-e054282c6470,C00896,71,Installment,8,190.47,Pending,2025-06-08
c05db774-132a-4e58-aa57-e880de9205ea,C00304,16,Installment,6,98.92,Failed,2024-09-18
47354e4f-f85b-4d0a-94b5-86353dab1614,C00945,87,Installment,10,95.23,Completed,2023-10-31
60ee64ba-a4b0-418e-8ced-470739034b65,C00630,48,Full,1,0.0,Pending,2024-07-15
71b65ca1-7587-4920-942e-3df03c28f5dc,C00298,67,Full,1,0.0,Failed,2025-05-02
7f9ad277-db49-4e6d-9688-782f72b696ca,C00975,92,Installment,10,197.02,Failed,2024-08-16
bec7fb11-7f53-4c0a-bb0d-3cda1e639261,C00258,61,Installment,5,447.45,Completed,2025-01-14
092c4801-698f-44f8-a747-d24a1a46d536,C00950,96,Full,1,0.0,Pending,2024-11-05
cab24f24-1744-4e3f-936e-c1bd000b1f5e,C00537,92,Installment,2,985.09,Completed,2024-12-09
e3de4ec0-4dfa-41be-a335-b2c89e7b1e95,C00427,23,Full,1,0.0,Completed,2024-09-30
74ca0ad7-abe5-4e96-a793-9a2e34f43404,C00069,1,Installment,5,289.41,Pending,2025-08-19
d10bf4dc-0de4-4af4-9347-94cc5d04032d,C00711,13,Installment,7,420.95,Pending,2024-03-05
c47566bf-8f66-4bbd-94fc-286f74577d47,C00063,80,Installment,11,144.39,Pending,2024-12-21
5d00df1b-a83c-4c2b-b776-e729791f49f6,C00069,45,Full,1,0.0,Completed,2025-03-01
a8ae57b9-c262-4ad0-98f1-a1e41d30a290,C00644,2,Full,1,0.0,Completed,2024-03-05
a2379e6f-d473-4534-9aea-635257632e1e,C00292,55,Installment,7,58.23,Failed,2025-08-30
5fb7474e-85a0-4089-8c35-73214abf6f5c,C00786,52,Installment,10,247.91,Failed,2025-02-19
7e0f60b2-2a06-4609-a599-bd3c0bb81d38,C00657,85,Full,1,0.0,Pending,2024-01-05
68c2094d-b8b8-48cf-be15-3187b783e1d5,C00607,20,Full,1,0.0,Failed,2023-12-12
1ee93260-3002-4831-b227-e8d89c60c81b,C00222,36,Full,1,0.0,Completed,2025-08-04
d315fafa-7500-4785-b730-dfba6494dd5c,C00578,14,Full,1,0.0,Failed,2025-04-18
c1d48a10-1b96-4925-9682-d038b77f69b9,C00602,83,Installment,7,311.28,Failed,2024-07-23
ac117bab-d664-4fe8-a21c-0c06ed376567,C00791,76,Installment,11,84.09,Failed,2024-11-28
75175f39-7354-44fb-a44a-0371c5ab4e57,C00932,61,Full,1,0.0,Pending,2025-01-18
f6bf2f72-2277-4161-8113-17a8f4c8e393,C00003,30,Full,1,0.0,Pending,2024-09-23
8da03d88-0c6f-4051-bc78-842387c5f526,C00952,79,Full,1,0.0,Pending,2025-08-08
eca391d4-7ba1-4dd7-95ca-788dd6bca712,C00169,61,Full,1,0.0,Completed,2024-09-30
b11af726-2d5d-4395-a901-a768ebd14b0c,C00080,7,Full,1,0.0,Failed,2024-11-20
1a82833c-20dd-40ff-90b3-d752bb01b2a5,C00827,57,Installment,12,187.55,Completed,2024-07-04
52645a59-e1f8-4b33-9b2d-5a2a99bd6240,C00335,39,Full,1,0.0,Pending,2024-09-27
9be702ab-fac0-4fc4-ab2d-9ccc6279403c,C00574,51,Installment,8,218.7,Failed,2025-07-25
65daced0-460a-4125-bf8c-93d4c32afc4a,C00486,46,Installment,10,25.64,Completed,2025-08-29
ce072a52-73ed-4223-8b4e-f503f8722413,C00544,11,Full,1,0.0,Pending,2023-12-31
e2ed8686-b334-42cb-9a3f-0ad169a9aff9,C00969,82,Installment,4,625.53,Completed,2025-03-25
8c3d031a-b395-4193-97d3-b9d94c859233,C00574,57,Installment,6,375.1,Failed,2025-06-15
8db78572-ef7d-4821-bca0-258eb63d65d5,C00124,72,Installment,12,245.43,Completed,2024-12-30
b6e1e7ac-9fc9-4264-b5af-bb2d336d7786,C00183,4,Installment,9,210.81,Failed,2024-04-24
21f6c63d-ac20-4f11-abd3-3927586528e6,C00355,94,Installment,5,160.03,Failed,2025-09-11
2d852212-f554-41f8-b9a5-5cf2a66c0fa1,C00574,25,Installment,7,266.27,Pending,2024-09-27
b5d9ad36-5287-464d-a30a-6658b1be6df2,C00956,96,Full,1,0.0,Pending,2023-12-18
9532caba-7af9-45ff-8ff1-98865a2c41bc,C00453,47,Full,1,0.0,Pending,2024-11-15
ac9b389a-6adf-4568-b5ca-a993aacad101,C00601,40,Installment,3,837.06,Completed,2025-03-24
e0a25901-4932-436e-88ad-dab1d7654a18,C00938,33,Full,1,0.0,Failed,2025-06-05
1b41a61e-85d1-41ef-8344-edb3ceed0ffc,C00280,5,Installment,12,27.73,Completed,2023-10-13
0e7da698-ab95-472f-8d95-aaf5253421bc,C00408,6,Installment,6,440.97,Failed,2024-02-18
fbc8c77e-2933-4fc4-8918-a346c00c200c,C00059,74,Full,1,0.0,Failed,2024-04-21
0fe1621a-d6e1-4a00-a57c-54bc4024c424,C00950,61,Installment,9,248.59,Pending,2025-02-10
8a8a4105-c0eb-4875-b439-67294b8e5509,C00485,96,Full,1,0.0,Pending,2023-10-18
9db94eee-1a3c-4131-b3dd-3bc6d06405a8,C00379,4,Full,1,0.0,Failed,2025-06-20
396c357b-dd66-4071-8fd7-b1a1bd4f6118,C00754,23,Full,1,0.0,Pending,2025-03-20
82cbcdc7-3cd3-4e99-a38e-13888faf6d4a,C00430,16,Full,1,0.0,Completed,2025-04-20
b1644235-49a2-4fde-b235-7a3ccc7f9517,C00653,91,Full,1,0.0,Completed,2025-01-22
6aa415b5-6336-4815-a1af-663ced2e1bcd,C00100,70,Installment,5,393.47,Failed,2025-08-24
f740d87c-500a-474e-af65-e8ccf9cf8499,C00629,95,Full,1,0.0,Completed,2024-11-01
33fd862d-4057-4470-be61-27a80351b09d,C00858,87,Installment,4,238.06,Failed,2024-12-21
716ca1f2-dec0-4f3a-9c46-1b34c7eab19b,C00740,47,Full,1,0.0,Failed,2025-05-23
b5a4c55b-b462-4214-a23f-f67de9572bc2,C00413,54,Full,1,0.0,Pending,2025-01-10
bd0b0fa2-8bee-483f-96a0-6bf2c14ebd10,C00198,98,Full,1,0.0,Failed,2024-12-09
318910ec-f6db-42b6-b993-ff63c6b18d94,C00274,11,Full,1,0.0,Completed,2024-04-27
13106665-aec2-4b19-bbc3-98d82d6bc882,C00046,36,Full,1,0.0,Failed,2024-02-08
1e8df8ad-838b-47ad-bc2e-2b592c7dd667,C00518,53,Full,1,0.0,Failed,2024-06-26
43a534d2-8e7d-4f5a-8773-e66a6db2b020,C00765,1,Installment,6,241.17,Failed,2023-12-29
0171f5a7-4148-4d11-9894-62e895801c3a,C00360,16,Installment,9,65.95,Failed,2024-05-23
0a398bf7-27a1-48a0-afff-a2f4b5ae329d,C00857,90,Full,1,0.0,Failed,2024-01-15
c60ea4d5-0d04-4cb6-98cd-26555297e1ad,C00953,60,Full,1,0.0,Pending,2025-08-06
4d187b75-a971-431f-97d8-05949d9887bc,C00941,12,Full,1,0.0,Failed,2024-09-17
12a850c5-5bab-4f4a-8cd7-4c27929af586,C00089,24,Installment,11,18.83,Failed,2025-04-20
f4fd25b7-384f-4e3b-8680-4a8a515f352c,C00989,3,Full,1,0.0,Pending,2024-02-06
28cc812a-8150-40c9-8948-384b11740357,C00223,82,Installment,9,278.01,Pending,2024-07-25
597278c5-1789-4e63-a746-5743897b303d,C00899,93,Full,1,0.0,Completed,2024-03-04
54c0c6c2-54f6-416e-a9d0-49dc369e5af8,C00858,88,Full,1,0.0,Failed,2024-06-14
9e47a339-c0ae-4b1a-b347-673637ec07a6,C00774,95,Full,1,0.0,Completed,2024-10-16
c08bd674-d2dd-4e26-8fb3-a134ff2336e9,C00055,49,Installment,4,705.13,Completed,2025-09-11
5893ef12-ab3f-4d22-9d5e-6aee0240f59a,C00144,73,Installment,8,123.5,Pending,2024-08-15
eb29d912-9d1b-43df-a46b-6fcee78d147c,C00856,25,Installment,5,372.78,Pending,2024-12-22
e2ba9fce-aebb-4f9c-8a35-653cf57a431e,C00303,34,Installment,6,170.21,Pending,2024-05-16
1d06149e-f1ea-464a-8bd4-31ccea7a8c21,C00502,46,Installment,7,36.63,Failed,2024-07-03
06531d47-4867-4b30-b956-77318a4cfe1f,C00536,58,Full,1,0.0,Pending,2025-07-22
83a9c235-5ffd-4015-853f-1db3d275bd43,C00973,75,Installment,4,240.27,Failed,2025-05-03
4be318a8-0b39-4ccf-bc9f-3bc37210045a,C00583,27,Installment,7,176.11,Failed,2025-07-12
15149755-838e-4a61-9200-044b31487df8,C00831,88,Installment,5,286.86,Completed,2025-08-18
c5f833cf-f4ce-4477-b8bc-a9ac2ada62ce,C00717,65,Installment,3,32.44,Failed,2024-10-22
35f5c654-10c2-42e5-a07e-afb101e06ad8,C00792,27,Installment,5,246.56,Completed,2025-01-27
af76b6c2-dd6d-4b41-b692-a531c6097cd8,C00268,5,Full,1,0.0,Failed,2024-07-31
d428df6c-89aa-4293-b4a0-dcd41a9af29e,C00675,81,Full,1,0.0,Completed,2025-02-19
6f6bbdf3-c673-42e0-bdca-c10ff9e9cf93,C00144,60,Installment,7,79.03,Failed,2025-01-09
afa08cbe-bf34-4ca7-9276-7d13f0938776,C00387,85,Full,1,0.0,Completed,2024-01-15
09b2eae6-54eb-4c91-b784-ae08758fc8fa,C00719,14,Installment,2,179.65,Pending,2023-11-27
407d0aff-cb51-4911-ad90-e4ee0de4833e,C00432,61,Installment,7,319.61,Failed,2024-11-05
e9366a85-3a46-4be3-9255-a4de9330ba83,C00925,13,Full,1,0.0,Completed,2024-04-01
6789e7d0-a155-4b2c-b37c-f8b563561add,C00314,21,Installment,10,243.8,Pending,2024-08-06
1e494952-ac5d-4e57-a3b6-64f40452f779,C00771,3,Installment,11,105.76,Completed,2024-10-19
103056b7-9e4c-44dd-b864-a47ba43447fb,C00608,74,Installment,8,242.47,Completed,2025-03-30
d926fe41-b36d-4121-8ba6-fe0995ea6825,C00855,32,Installment,7,119.08,Failed,2023-11-17
4a32bb22-1b2b-42ec-80b9-ec30ed94898b,C00346,62,Installment,6,95.82,Pending,2025-04-22
481186e9-1625-44ca-9b47-e6394d2551eb,C00995,30,Full,1,0.0,Completed,2025-04-06
d2769c96-6526-4474-a1a4-51ff700b8b43,C00437,100,Installment,11,193.36,Completed,2025-01-19
38491ecc-8891-47fd-a804-d0ac795741bb,C00608,4,Full,1,0.0,Failed,2024-01-02
d976b2ba-cc27-4386-8bf9-25b5641816b7,C00171,39,Full,1,0.0,Failed,2024-10-27
4c4d6e40-24e2-426c-a250-d133f5cb5be4,C00770,18,Full,1,0.0,Failed,2025-02-01
ddfcd1d5-cb86-4dea-b722-2fbeea06f94b,C00342,7,Full,1,0.0,Completed,2025-03-11
02dabd76-f310-4525-b517-9e725f857b21,C00812,99,Full,1,0.0,Completed,2024-11-02
0ab1a504-1f8c-46e0-a431-13fd8e190d07,C00470,51,Full,1,0.0,Completed,2023-09-28
8c2aa0b1-8982-4bf8-a4e2-89c098be5ff0,C00001,85,Full,1,0.0,Pending,2025-08-17
bdce635f-bf90-4d6a-b5c6-06b54e003d55,C00905,23,Installment,6,488.68,Pending,2025-07-16
e7d73d1d-69a3-4991-b634-646c5806a961,C00190,31,Full,1,0.0,Completed,2025-01-09
2f1a25a8-2934-4e15-a477-f0478336a758,C00093,93,Full,1,0.0,Pending,2024-03-04
1d57e734-31bf-4cf6-80b3-af7cd5b211a9,C00702,72,Installment,2,1472.59,Completed,2024-02-04
0dec644c-da2d-4156-913a-1734ccb68571,C00164,45,Full,1,0.0,Completed,2025-06-08
8c8181b4-fe8b-4ccb-bd75-a5f3eeafca83,C00564,88,Installment,5,286.86,Completed,2024-08-27
abf39096-4a68-469c-92b9-9a508cb6d1f0,C00685,49,Installment,5,564.1,Pending,2023-11-13
94a1eab0-b9c0-47aa-b289-f58b1923cafc,C00397,17,Installment,4,97.45,Completed,2024-09-15
abda06b2-20d2-4528-9b6d-6b7c54b2a582,C00792,42,Installment,12,159.0,Failed,2025-01-16
11defebf-9e98-461d-88fe-bf6d199c8d94,C00894,55,Installment,10,40.76,Pending,2025-07-13
540e7d01-735d-48f3-bc61-66df515a6b43,C00356,63,Full,1,0.0,Pending,2024-12-18
27035b27-958c-4936-b186-78ce4e40bfba,C00907,78,Full,1,0.0,Pending,2024-11-11
f56aabc0-50fb-45b0-8ec5-69695d4f7107,C00378,47,Installment,10,51.32,Pending,2024-08-03
c921057c-3f05-457c-902e-d818013ca998,C00626,77,Installment,3,988.74,Failed,2024-03-04
46d47d41-6fa5-43b0-a40d-fea5bd64987e,C00236,18,Installment,5,126.72,Pending,2025-05-31
54e14f3a-bba4-4ae0-adf8-f7672261ddef,C00217,39,Installment,3,46.27,Completed,2025-06-27
c65720ae-5bd6-4d4d-b202-fae5767d3b27,C00394,84,Full,1,0.0,Completed,2024-05-05
a542deb9-2cff-45f8-9bdc-74a98d3a5d76,C00155,37,Installment,8,282.49,Failed,2024-12-11
d391d017-dbd4-486d-87d6-723cd77fbeeb,C00841,62,Full,1,0.0,Completed,2024-01-05
bbc99473-4363-489c-b249-5cff89e2df24,C00982,54,Full,1,0.0,Pending,2025-07-03
e4610160-134d-495a-ba38-8c8f139309d1,C00408,88,Full,1,0.0,Completed,2023-10-08
d0095507-07fc-484e-a1b2-462781d67019,C00826,11,Installment,12,131.43,Failed,2024-11-23
36777be4-970c-4eb4-84ea-4ece67b6e467,C00104,84,Installment,2,686.2,Pending,2025-07-18
e4dc4306-8b20-4e3e-82b7-c0488d3543be,C00327,17,Installment,12,32.48,Completed,2025-09-24
260ccfb4-c673-4380-a766-861778dbcde3,C00012,63,Installment,8,242.62,Pending,2024-06-18
96f01335-c5ab-48da-a435-4021392a9fc4,C00311,55,Installment,12,33.97,Pending,2025-03-13
80499bbf-76f6-4778-a246-0ac94a7eebc2,C00619,58,Installment,9,306.17,Failed,2024-10-02
02b622e9-808e-48d2-9d26-4b1b6593b659,C00344,69,Installment,3,327.64,Pending,2025-01-21
fb5abb36-ce79-48b7-b6c8-b8b9d9155664,C00435,69,Installment,12,81.91,Pending,2024-12-16
23ef5561-839e-4623-81d8-41d32a74b90c,C00154,1,Installment,11,131.55,Completed,2024-08-16
90d9170c-f2de-475c-90fc-c9f12ddc756b,C00203,66,Installment,8,300.12,Pending,2025-01-19
bb64a525-bc65-4d94-a56d-4d11f7bd8499,C00476,37,Full,1,0.0,Pending,2024-09-12
c2efda8b-3804-4786-8a58-f43c5bda0655,C00889,63,Installment,7,277.28,Pending,2024-09-15
3be8a5df-5e93-4de0-83ac-e8751017ab44,C00911,77,Installment,6,494.37,Completed,2023-10-26
ca9d2704-e860-4cb1-8494-205c34ef2552,C00346,87,Installment,2,476.12,Failed,2024-06-15
e1ad640c-7463-435e-aafb-9f20783c91eb,C00274,23,Installment,7,418.87,Completed,2023-10-28
1a6cf459-52f6-431f-a605-b7c9fb07ee93,C00018,58,Installment,6,459.26,Failed,2025-02-20
4603c9ee-d463-4183-a231-72118578b1c6,C00037,77,Full,1,0.0,Completed,2025-05-27
91f60406-8b5a-4683-9421-30904368ae93,C00750,5,Installment,5,66.54,Pending,2024-01-30
96721e98-5d84-46e0-a0e6-96ffa75743f9,C00087,69,Full,1,0.0,Pending,2025-01-14
4067f790-8444-4504-93ed-280ad5e14d1f,C00745,19,Installment,8,72.09,Completed,2024-06-26
67e54646-8430-40fa-b90f-ecf5e8410a39,C00354,59,Full,1,0.0,Failed,2024-06-08
caeb9959-7ca2-4582-9854-09d9de22dc3f,C00841,68,Installment,2,367.8,Pending,2024-09-11
e1ccff0d-8078-436d-81b0-62c19aad9234,C00335,48,Full,1,0.0,Pending,2024-01-04
83b8fa05-13bc-4dc6-bae0-acdb2a6524af,C00624,93,Full,1,0.0,Completed,2025-01-07
28489240-2fd9-4ce1-a676-27ca3625fc20,C00525,93,Full,1,0.0,Completed,2024-06-15
a93e7b5b-1e4a-43a7-9123-f7c1b7a1267e,C00950,82,Installment,8,312.76,Completed,2024-03-11
1d03c3d5-b862-4cc3-9489-9c37cfa9026b,C00023,24,Installment,12,17.26,Failed,2024-09-10
973e129c-35f0-41be-baa1-219a7a9398bb,C00905,11,Installment,3,525.72,Pending,2024-01-20
3e612d66-05bf-4618-a930-b0c4d5576899,C00585,34,Installment,11,92.84,Failed,2023-10-26
227d4660-293f-4266-97a4-18b892d00319,C00553,32,Full,1,0.0,Completed,2024-12-28
2598f383-9280-4da2-a40b-50e40a086989,C00588,61,Full,1,0.0,Completed,2023-11-04
8442906f-2e16-40b6-ac25-7a75421d4dca,C00282,96,Full,1,0.0,Completed,2025-08-25
a33b3dfd-9048-45c6-b820-5aa7996f7e88,C00514,86,Full,1,0.0,Failed,2023-10-08
d240ef02-a968-4fc1-ba5c-865db8344070,C00409,24,Installment,6,34.52,Pending,2024-04-19
9b4547e0-72fe-4dc2-b772-aa9715f39d39,C00417,27,Full,1,0.0,Completed,2025-09-19
38283a05-2baa-43c9-bb4e-9ecdde0787b1,C00673,17,Installment,6,64.97,Completed,2025-05-23
95284c0a-cb6b-4562-a488-c84d99d090fd,C00614,82,Installment,3,834.03,Pending,2025-05-16
82c41c54-a8de-4d88-9f8a-cdeb2e8ff5a8,C00231,3,Installment,5,232.66,Pending,2024-04-05
ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,C00627,37,Installment,11,205.45,Completed,2024-08-21
60d2759a-3ad5-4382-919f-b03e97314c91,C00651,77,Installment,10,296.62,Completed,2024-07-02
85d0691c-33cd-4d56-843d-72db1bcb404c,C00488,72,Full,1,0.0,Completed,2025-06-14
d3966f0a-6b77-4f9e-af32-baf8811db4af,C00349,41,Installment,9,103.77,Pending,2024-01-12
e6cfcbd8-79d2-4001-ad6b-8a4e18a70609,C00474,96,Installment,5,418.18,Failed,2024-12-17
880bcb0e-c8ab-46ac-a0b4-659a09fe4cdd,C00715,22,Installment,6,399.16,Completed,2024-09-26
a8cdf44d-7b74-4440-97db-4c2f1e158e2f,C00034,85,Full,1,0.0,Failed,2023-12-29
004ea81a-d3d8-47a8-8a0e-a57a9a7d509d,C00499,72,Installment,3,981.73,Pending,2025-07-11
6e76936a-a634-4d1a-adb6-10f4c65de86e,C00766,68,Installment,6,122.6,Completed,2024-10-10
b298b811-0b1e-4578-9ff4-7c515ed10e7f,C00769,41,Installment,12,77.83,Completed,2024-10-16
7b6c7129-cd63-4ba8-b03c-664b3abf9c65,C00031,20,Full,1,0.0,Failed,2025-04-24
cdfba4e9-96cb-4afb-99bb-89006198b718,C00361,73,Installment,8,123.5,Pending,2025-03-19
937ca77c-b25b-4de7-9652-1e08c2f43c10,C00770,37,Installment,5,451.99,Completed,2023-12-05
c40f5405-7a25-4d81-8128-17eb224629cd,C00944,69,Full,1,0.0,Completed,2024-03-12
9929afeb-4884-4a14-9575-11addbeae9f8,C00622,16,Full,1,0.0,Completed,2025-06-26
01667221-3063-4e7f-81ff-81d1689d1205,C00224,28,Full,1,0.0,Failed,2025-02-24
85c53910-93f6-4723-81d2-3a76ca179780,C00297,23,Full,1,0.0,Failed,2023-12-20
349651d6-a790-45b0-a001-f54d01d77831,C00411,71,Installment,7,217.68,Pending,2025-02-08
1b4909b6-5cbd-4682-a8aa-123650deef43,C00429,77,Installment,7,423.75,Completed,2024-01-16
42e4bf01-40ee-431d-95da-d216a6cdae3c,C00646,14,Installment,10,35.93,Failed,2025-06-10
9ca4364d-5d9a-49f1-908e-3a956c6e8796,C00546,51,Full,1,0.0,Completed,2024-04-13
3425449c-c145-46ba-a5bf-8e04ae3c2ce6,C00507,97,Installment,6,289.87,Completed,2024-07-23
2dc09158-7b83-41cf-8ebc-6d7ec8a65b85,C00161,23,Installment,6,488.68,Pending,2024-06-21
fd0ee0b6-40f7-424b-bbd7-b4bf8e0eabb7,C00546,43,Installment,12,50.47,Pending,2024-05-06
65ebd4dc-b49b-4b72-8631-9c165827bc1d,C00700,13,Installment,11,267.88,Failed,2025-03-15
1e7c6795-a8c6-42df-9d23-ff41dae13586,C00429,54,Installment,5,171.53,Failed,2025-03-24
f301bb6c-b306-4300-8879-d93272540ab7,C00030,80,Full,1,0.0,Pending,2024-01-21
c93c9cc6-668b-48da-8222-cd7f36e6ba85,C00625,80,Full,1,0.0,Failed,2024-05-29
af3f9d9a-b272-4aa7-9d30-c42e8cf29000,C00585,94,Installment,2,400.07,Completed,2025-02-22
a2c8cf62-f6ee-437d-a39c-4c6c2926205d,C00625,32,Full,1,0.0,Failed,2023-09-28
78bf46fa-2534-4e85-92c0-dec2175194d7,C00641,61,Full,1,0.0,Completed,2025-08-01
4359ff43-1067-43b6-9690-636b6f74e55d,C00024,96,Installment,10,209.09,Failed,2024-03-05
b9787c4b-09aa-4570-9be9-50c7147d7bfc,C00885,25,Full,1,0.0,Completed,2024-07-01
a7fb1997-9d2c-4944-a690-a951fc04ca7a,C00378,93,Full,1,0.0,Pending,2024-10-09
0eb5e5a7-98f3-4640-b6a9-e3e3b62bccb1,C00484,92,Full,1,0.0,Completed,2025-08-16
7e8eed12-a3ea-41a2-acde-9187d1fa82a6,C00136,38,Full,1,0.0,Pending,2024-08-10
ee462fcd-a829-407c-99be-ccff33a315f3,C00212,74,Installment,9,215.53,Pending,2025-05-04
c8b190e1-089a-4f4f-b1da-e8174937b90f,C00701,78,Installment,5,474.31,Pending,2024-12-06
9d7d1756-3b4e-49f5-b2cd-9a0a840c5cb0,C00997,60,Full,1,0.0,Failed,2024-01-26
a7af5545-3d3f-4c1b-9c17-ebb5093b4d72,C00858,43,Full,1,0.0,Pending,2023-09-25
46a3cc71-ff2f-4883-963b-5481284e4cd4,C00474,93,Full,1,0.0,Pending,2025-04-16
67cba27a-6528-4970-ab6e-f8dd5a669316,C00767,5,Installment,10,33.27,Completed,2024-11-26
b4209103-bca7-46eb-83ef-0f77848ac924,C00883,50,Full,1,0.0,Completed,2023-11-14
b9e439ef-48d4-45a4-8cb2-1aa217151c03,C00981,34,Full,1,0.0,Failed,2025-05-23
58f42098-591c-4524-953b-0f1fea3e072a,C00796,78,Full,1,0.0,Completed,2025-08-29
