customer_id,interests,preferred_channel,last_engagement_date
C7067,"Travel, Streaming",App Notification,2025-09-12
C7068,"Travel, Gaming",WhatsApp,2025-09-12
C7069,"Sports, Finance",SMS,2025-09-12
C7070,"Streaming, Sports",WhatsApp,2025-09-12
C7071,"Travel, Finance",SMS,2025-09-12
C7072,"Finance, Travel",App Notification,2025-09-12
C7073,"Finance, News",Email,2025-09-12
C7074,"News, Gaming",App Notification,2025-09-12
C7075,"Finance, Streaming",SMS,2025-09-12
C7076,"Sports, News",WhatsApp,2025-09-12
C7077,"Streaming, Travel",App Notification,2025-09-12
C7078,"News, Sports",SMS,2025-09-12
C7079,"Travel, Finance",SMS,2025-09-12
C7080,"Streaming, Gaming",SMS,2025-09-12
C7081,"Travel, Sports",SMS,2025-09-12
C7082,"Sports, Finance",WhatsApp,2025-09-12
C7083,"Streaming, Sports",SMS,2025-09-12
C7084,"News, Streaming",App Notification,2025-09-12
C7085,"Travel, Gaming",Email,2025-09-12
C7086,"Sports, Travel",Email,2025-09-12
C7087,"News, Sports",Email,2025-09-12
C7088,"News, Travel",App Notification,2025-09-12
C7089,"Gaming, Streaming",SMS,2025-09-12
C7090,"Finance, Travel",Email,2025-09-12
C7091,"News, Sports",SMS,2025-09-12
C7092,"Travel, Gaming",WhatsApp,2025-09-12
C7093,"Travel, Finance",Email,2025-09-12
C7094,"Sports, Streaming",Email,2025-09-12
C7095,"Gaming, Finance",WhatsApp,2025-09-12
C7096,"Streaming, News",SMS,2025-09-12
C7097,"Sports, Finance",Email,2025-09-12
C7098,"Travel, Streaming",WhatsApp,2025-09-12
C7099,"Finance, Sports",WhatsApp,2025-09-12
C7100,"Travel, Gaming",App Notification,2025-09-12
C7101,"Sports, Gaming",SMS,2025-09-12
C7102,"Streaming, Sports",Email,2025-09-12
C7103,"Gaming, Travel",App Notification,2025-09-12
C7104,"Streaming, Travel",WhatsApp,2025-09-12
C7105,"Travel, Sports",Email,2025-09-12
C7106,"Travel, News",SMS,2025-09-12
C7107,"Streaming, Travel",Email,2025-09-12
C7108,"Streaming, Sports",Email,2025-09-12
C7109,"Streaming, Finance",App Notification,2025-09-12
C7110,"Streaming, Gaming",WhatsApp,2025-09-12
C7111,"Finance, Gaming",Email,2025-09-12
C7112,"Travel, News",App Notification,2025-09-12
C7113,"Sports, Gaming",WhatsApp,2025-09-12
C7114,"Gaming, Sports",WhatsApp,2025-09-12
C7115,"Finance, Gaming",Email,2025-09-12
C7116,"Gaming, News",Email,2025-09-12
C7117,"Finance, Streaming",App Notification,2025-09-12
C7118,"Gaming, Sports",App Notification,2025-09-12
C7119,"Streaming, Finance",App Notification,2025-09-12
C7120,"Sports, News",WhatsApp,2025-09-12
C7121,"Gaming, Travel",Email,2025-09-12
C7122,"News, Finance",App Notification,2025-09-12
C7123,"Travel, News",App Notification,2025-09-12
C7124,"Travel, Streaming",WhatsApp,2025-09-12
C7125,"Travel, News",App Notification,2025-09-12
C7126,"Travel, Gaming",WhatsApp,2025-09-12
C7127,"Sports, Finance",App Notification,2025-09-12
C7128,"Gaming, Travel",App Notification,2025-09-12
C7129,"Sports, Travel",WhatsApp,2025-09-12
C7130,"Streaming, Sports",Email,2025-09-12
C7131,"Sports, Travel",Email,2025-09-12
C7132,"News, Travel",WhatsApp,2025-09-12
C7133,"Travel, Streaming",WhatsApp,2025-09-12
C7134,"Gaming, Finance",Email,2025-09-12
C7135,"News, Finance",App Notification,2025-09-12
C7136,"News, Travel",SMS,2025-09-12
C7137,"Travel, Sports",WhatsApp,2025-09-12
C7138,"Gaming, Sports",App Notification,2025-09-12
C7139,"Streaming, Travel",SMS,2025-09-12
C7140,"Sports, Gaming",App Notification,2025-09-12
C7141,"News, Gaming",Email,2025-09-12
C7142,"Streaming, Sports",WhatsApp,2025-09-12
C7143,"News, Travel",SMS,2025-09-12
C7144,"News, Sports",WhatsApp,2025-09-12
C7145,"Gaming, Streaming",WhatsApp,2025-09-12
C7146,"Gaming, Finance",App Notification,2025-09-12
C7147,"Sports, Finance",App Notification,2025-09-12
C7148,"Streaming, Finance",SMS,2025-09-12
C7149,"Finance, Travel",WhatsApp,2025-09-12
C7150,"Sports, Gaming",App Notification,2025-09-12
C7151,"Sports, Finance",SMS,2025-09-12
C7152,"News, Streaming",SMS,2025-09-12
C7153,"Gaming, Travel",App Notification,2025-09-12
C7154,"Sports, Gaming",WhatsApp,2025-09-12
C7155,"Travel, Finance",SMS,2025-09-12
C7156,"Streaming, Sports",Email,2025-09-12
C7157,"News, Gaming",Email,2025-09-12
C7158,"News, Sports",SMS,2025-09-12
C7159,"Gaming, Travel",WhatsApp,2025-09-12
C7160,"Finance, Gaming",WhatsApp,2025-09-12
C7161,"Sports, Streaming",SMS,2025-09-12
C7162,"Travel, Sports",App Notification,2025-09-12
C7163,"News, Streaming",App Notification,2025-09-12
C7164,"Sports, Streaming",WhatsApp,2025-09-12
C7165,"Sports, Streaming",App Notification,2025-09-12
C7166,"News, Sports",Email,2025-09-12
C7167,"News, Streaming",WhatsApp,2025-09-12
C7168,"Sports, News",WhatsApp,2025-09-12
C7169,"Travel, Gaming",SMS,2025-09-12
C7170,"Streaming, Travel",Email,2025-09-12
C7171,"Finance, Streaming",App Notification,2025-09-12
C7172,"Sports, Finance",Email,2025-09-12
C7173,"Finance, Travel",SMS,2025-09-12
C7174,"Finance, Streaming",SMS,2025-09-12
C7175,"News, Gaming",WhatsApp,2025-09-12
C7176,"News, Gaming",Email,2025-09-12
C7177,"Sports, News",App Notification,2025-09-12
C7178,"Gaming, Streaming",App Notification,2025-09-12
C7179,"Finance, Sports",WhatsApp,2025-09-12
C7180,"News, Sports",WhatsApp,2025-09-12
C7181,"Finance, Sports",App Notification,2025-09-12
C7182,"Finance, Gaming",Email,2025-09-12
C7183,"Streaming, Finance",SMS,2025-09-12
C7184,"Finance, Sports",WhatsApp,2025-09-12
C7185,"Travel, Streaming",App Notification,2025-09-12
C7186,"Travel, Finance",SMS,2025-09-12
C7187,"Sports, Gaming",SMS,2025-09-12
C7188,"News, Travel",Email,2025-09-12
C7189,"Streaming, Gaming",App Notification,2025-09-12
C7190,"Sports, Finance",App Notification,2025-09-12
C7191,"Finance, Travel",WhatsApp,2025-09-12
C7192,"Finance, News",WhatsApp,2025-09-12
C7193,"Sports, Gaming",Email,2025-09-12
C7194,"Finance, Gaming",WhatsApp,2025-09-12
C7195,"News, Finance",Email,2025-09-12
C7196,"News, Gaming",App Notification,2025-09-12
C7197,"Sports, Streaming",Email,2025-09-12
C7198,"Travel, Finance",SMS,2025-09-12
C7199,"Travel, Streaming",WhatsApp,2025-09-12
C7200,"Finance, Travel",App Notification,2025-09-12
C7201,"Sports, Streaming",SMS,2025-09-12
C7202,"Sports, News",Email,2025-09-12
C7203,"News, Travel",WhatsApp,2025-09-12
C7204,"Streaming, Sports",Email,2025-09-12
C7205,"News, Gaming",SMS,2025-09-12
C7206,"Streaming, Sports",Email,2025-09-12
C7207,"Travel, Streaming",SMS,2025-09-12
C7208,"Gaming, Finance",SMS,2025-09-12
C7209,"Sports, Finance",WhatsApp,2025-09-12
C7210,"Finance, Sports",WhatsApp,2025-09-12
C7211,"News, Sports",WhatsApp,2025-09-12
C7212,"Gaming, Finance",Email,2025-09-12
C7213,"Sports, Streaming",WhatsApp,2025-09-12
C7214,"Finance, Sports",SMS,2025-09-12
C7215,"Gaming, Sports",Email,2025-09-12
C7216,"Sports, News",WhatsApp,2025-09-12
C7217,"Streaming, Gaming",App Notification,2025-09-12
C7218,"Gaming, Finance",Email,2025-09-12
C7219,"Streaming, Travel",WhatsApp,2025-09-12
C7220,"Finance, News",SMS,2025-09-12
C7221,"News, Finance",App Notification,2025-09-12
C7222,"Finance, News",App Notification,2025-09-12
C7223,"Travel, News",Email,2025-09-12
C7224,"Travel, News",App Notification,2025-09-12
C7225,"Gaming, Streaming",WhatsApp,2025-09-12
C7226,"Finance, Streaming",SMS,2025-09-12
C7227,"Gaming, Travel",App Notification,2025-09-12
C7228,"Streaming, Travel",Email,2025-09-12
C7229,"Streaming, Sports",WhatsApp,2025-09-12
C7230,"News, Sports",SMS,2025-09-12
C7231,"Gaming, News",Email,2025-09-12
C7232,"Finance, Travel",SMS,2025-09-12
C7233,"Gaming, Sports",Email,2025-09-12
C7234,"Finance, Streaming",SMS,2025-09-12
C7235,"News, Streaming",App Notification,2025-09-12
C7236,"Gaming, Finance",App Notification,2025-09-12
C7237,"Finance, Travel",App Notification,2025-09-12
C7238,"Streaming, Gaming",Email,2025-09-12
C7239,"News, Gaming",App Notification,2025-09-12
C7240,"Streaming, Travel",SMS,2025-09-12
C7241,"Travel, Sports",SMS,2025-09-12
C7242,"News, Streaming",Email,2025-09-12
C7243,"Sports, News",App Notification,2025-09-12
C7244,"Streaming, Gaming",Email,2025-09-12
C7245,"Sports, News",Email,2025-09-12
C7246,"Travel, Streaming",Email,2025-09-12
C7247,"Sports, Streaming",Email,2025-09-12
C7248,"Travel, Finance",App Notification,2025-09-12
C7249,"Travel, Sports",WhatsApp,2025-09-12
C7250,"Sports, Travel",SMS,2025-09-12
C7251,"Streaming, Travel",WhatsApp,2025-09-12
C7252,"Finance, News",SMS,2025-09-12
C7253,"News, Streaming",Email,2025-09-12
C7254,"Sports, Streaming",SMS,2025-09-12
C7255,"Travel, Finance",Email,2025-09-12
C7256,"Sports, Finance",App Notification,2025-09-12
C7257,"Gaming, Streaming",SMS,2025-09-12
C7258,"Streaming, Gaming",Email,2025-09-12
C7259,"Sports, Travel",App Notification,2025-09-12
C7260,"Streaming, Gaming",Email,2025-09-12
C7261,"Streaming, Finance",Email,2025-09-12
C7262,"Streaming, News",App Notification,2025-09-12
C7263,"Sports, Finance",Email,2025-09-12
C7264,"News, Sports",SMS,2025-09-12
C7265,"News, Sports",WhatsApp,2025-09-12
C7266,"Travel, Gaming",SMS,2025-09-12
C7267,"Finance, Sports",Email,2025-09-12
C7268,"Streaming, Travel",WhatsApp,2025-09-12
C7269,"Streaming, Sports",App Notification,2025-09-12
C7270,"Gaming, News",SMS,2025-09-12
C7271,"Finance, Streaming",SMS,2025-09-12
C7272,"Streaming, Gaming",App Notification,2025-09-12
C7273,"Finance, Sports",SMS,2025-09-12
C7274,"News, Sports",App Notification,2025-09-12
C7275,"Gaming, Finance",Email,2025-09-12
C7276,"News, Finance",SMS,2025-09-12
C7277,"Sports, Streaming",Email,2025-09-12
C7278,"Streaming, News",Email,2025-09-12
C7279,"Finance, Gaming",App Notification,2025-09-12
C7280,"Sports, Gaming",WhatsApp,2025-09-12
C7281,"Gaming, Finance",App Notification,2025-09-12
C7282,"Travel, Sports",App Notification,2025-09-12
C7283,"Sports, Streaming",Email,2025-09-12
C7284,"Finance, Travel",Email,2025-09-12
C7285,"Sports, Streaming",WhatsApp,2025-09-12
C7286,"Travel, Sports",Email,2025-09-12
C7287,"News, Travel",SMS,2025-09-12
C7288,"Gaming, Streaming",App Notification,2025-09-12
C7289,"News, Streaming",Email,2025-09-12
C7290,"Gaming, Travel",App Notification,2025-09-12
C7291,"Travel, News",Email,2025-09-12
C7292,"News, Sports",WhatsApp,2025-09-12
C7293,"Travel, Finance",WhatsApp,2025-09-12
C7294,"Sports, Gaming",WhatsApp,2025-09-12
C7295,"Sports, Gaming",WhatsApp,2025-09-12
C7296,"Streaming, Finance",App Notification,2025-09-12
C7297,"News, Finance",WhatsApp,2025-09-12
C7298,"Streaming, Finance",SMS,2025-09-12
C7299,"Travel, News",Email,2025-09-12
C7300,"Streaming, Gaming",WhatsApp,2025-09-12
C7301,"Sports, Gaming",SMS,2025-09-12
C7302,"Sports, Streaming",WhatsApp,2025-09-12
C7303,"Travel, Streaming",SMS,2025-09-12
C7304,"Gaming, News",SMS,2025-09-12
C7305,"Gaming, Finance",SMS,2025-09-12
C7306,"News, Streaming",WhatsApp,2025-09-12
C7307,"Travel, Gaming",App Notification,2025-09-12
C7308,"Sports, Travel",WhatsApp,2025-09-12
C7309,"News, Streaming",App Notification,2025-09-12
C7310,"Travel, Sports",WhatsApp,2025-09-12
C7311,"News, Finance",App Notification,2025-09-12
C7312,"News, Sports",Email,2025-09-12
C7313,"News, Finance",WhatsApp,2025-09-12
C7314,"Streaming, Travel",WhatsApp,2025-09-12
C7315,"News, Travel",Email,2025-09-12
C7316,"Gaming, Sports",App Notification,2025-09-12
C7317,"News, Gaming",SMS,2025-09-12
C7318,"Sports, Streaming",SMS,2025-09-12
C7319,"Finance, Sports",WhatsApp,2025-09-12
C7320,"News, Finance",Email,2025-09-12
C7321,"Finance, Sports",App Notification,2025-09-12
C7322,"Finance, Travel",WhatsApp,2025-09-12
C7323,"Finance, Streaming",App Notification,2025-09-12
C7324,"News, Sports",Email,2025-09-12
C7325,"Travel, Streaming",Email,2025-09-12
C7326,"Travel, Streaming",Email,2025-09-12
C7327,"Travel, Streaming",App Notification,2025-09-12
C7328,"Finance, News",SMS,2025-09-12
C7329,"Streaming, News",SMS,2025-09-12
C7330,"Sports, Travel",WhatsApp,2025-09-12
C7331,"Finance, Streaming",SMS,2025-09-12
C7332,"Travel, Finance",Email,2025-09-12
C7333,"Gaming, Sports",App Notification,2025-09-12
C7334,"News, Finance",Email,2025-09-12
C7335,"Sports, Gaming",SMS,2025-09-12
C7336,"Finance, News",Email,2025-09-12
C7337,"Travel, Sports",SMS,2025-09-12
C7338,"Sports, Streaming",WhatsApp,2025-09-12
C7339,"News, Streaming",WhatsApp,2025-09-12
C7340,"Gaming, Streaming",Email,2025-09-12
C7341,"News, Gaming",WhatsApp,2025-09-12
C7342,"Gaming, News",WhatsApp,2025-09-12
C7343,"News, Streaming",WhatsApp,2025-09-12
C7344,"Finance, Sports",SMS,2025-09-12
C7345,"Finance, Gaming",Email,2025-09-12
C7346,"Sports, Travel",SMS,2025-09-12
C7347,"News, Streaming",SMS,2025-09-12
C7348,"Travel, Gaming",App Notification,2025-09-12
C7349,"Gaming, Finance",Email,2025-09-12
C7350,"Travel, Gaming",Email,2025-09-12
C7351,"Finance, Sports",SMS,2025-09-12
C7352,"Finance, Gaming",App Notification,2025-09-12
C7353,"Sports, News",App Notification,2025-09-12
C7354,"Travel, News",App Notification,2025-09-12
C7355,"Finance, News",Email,2025-09-12
C7356,"Travel, Streaming",App Notification,2025-09-12
C7357,"Gaming, Streaming",Email,2025-09-12
C7358,"Gaming, Finance",App Notification,2025-09-12
C7359,"Sports, Streaming",Email,2025-09-12
C7360,"Gaming, Finance",SMS,2025-09-12
C7361,"News, Travel",Email,2025-09-12
C7362,"Finance, Sports",App Notification,2025-09-12
C7363,"News, Gaming",SMS,2025-09-12
C7364,"Finance, Travel",Email,2025-09-12
C7365,"Gaming, Streaming",WhatsApp,2025-09-12
C7366,"Finance, Gaming",App Notification,2025-09-12
C7367,"Sports, Streaming",SMS,2025-09-12
C7368,"Streaming, Gaming",SMS,2025-09-12
C7369,"News, Streaming",App Notification,2025-09-12
C7370,"Streaming, News",SMS,2025-09-12
C7371,"Finance, Travel",Email,2025-09-12
C7372,"Streaming, Finance",Email,2025-09-12
C7373,"Finance, Gaming",SMS,2025-09-12
C7374,"Travel, News",SMS,2025-09-12
C7375,"Finance, Sports",Email,2025-09-12
C7376,"Travel, Finance",Email,2025-09-12
C7377,"Travel, Streaming",SMS,2025-09-12
C7378,"News, Travel",Email,2025-09-12
C7379,"Streaming, News",App Notification,2025-09-12
C7380,"Gaming, Sports",SMS,2025-09-12
C7381,"Sports, News",App Notification,2025-09-12
C7382,"Sports, Gaming",SMS,2025-09-12
C7383,"Gaming, News",Email,2025-09-12
C7384,"Finance, News",Email,2025-09-12
C7385,"Streaming, Travel",WhatsApp,2025-09-12
C7386,"Gaming, News",SMS,2025-09-12
C7387,"News, Travel",SMS,2025-09-12
C7388,"Gaming, News",WhatsApp,2025-09-12
C7389,"Sports, Travel",WhatsApp,2025-09-12
C7390,"Sports, Gaming",WhatsApp,2025-09-12
C7391,"News, Streaming",App Notification,2025-09-12
C7392,"News, Gaming",WhatsApp,2025-09-12
C7393,"Streaming, News",WhatsApp,2025-09-12
C7394,"Gaming, News",App Notification,2025-09-12
C7395,"Streaming, Finance",Email,2025-09-12
C7396,"Streaming, Sports",Email,2025-09-12
C7397,"Travel, Sports",App Notification,2025-09-12
C7398,"Gaming, News",SMS,2025-09-12
C7399,"Gaming, Streaming",App Notification,2025-09-12
C7400,"Sports, Gaming",SMS,2025-09-12
C7401,"News, Finance",SMS,2025-09-12
C7402,"Finance, Streaming",WhatsApp,2025-09-12
C7403,"Gaming, Finance",SMS,2025-09-12
C7404,"Finance, Sports",SMS,2025-09-12
C7405,"Travel, News",Email,2025-09-12
C7406,"News, Finance",WhatsApp,2025-09-12
C7407,"News, Travel",App Notification,2025-09-12
C7408,"News, Travel",App Notification,2025-09-12
C7409,"Sports, News",SMS,2025-09-12
C7410,"Streaming, Gaming",App Notification,2025-09-12
C7411,"Gaming, Streaming",SMS,2025-09-12
C7412,"Sports, Gaming",WhatsApp,2025-09-12
C7413,"Streaming, Finance",Email,2025-09-12
C7414,"News, Streaming",Email,2025-09-12
C7415,"Finance, Gaming",WhatsApp,2025-09-12
C7416,"Sports, Travel",Email,2025-09-12
C7417,"Streaming, Gaming",App Notification,2025-09-12
C7418,"Sports, Travel",Email,2025-09-12
C7419,"Finance, Travel",WhatsApp,2025-09-12
C7420,"Gaming, Streaming",WhatsApp,2025-09-12
C7421,"Finance, News",App Notification,2025-09-12
C7422,"Sports, Gaming",App Notification,2025-09-12
C7423,"Sports, Finance",WhatsApp,2025-09-12
C7424,"Streaming, Finance",Email,2025-09-12
C7425,"Gaming, Travel",WhatsApp,2025-09-12
C7426,"Travel, Sports",Email,2025-09-12
C7427,"Sports, Gaming",SMS,2025-09-12
C7428,"News, Travel",App Notification,2025-09-12
C7429,"Gaming, Sports",Email,2025-09-12
C7430,"Gaming, News",WhatsApp,2025-09-12
C7431,"Gaming, News",Email,2025-09-12
C7432,"Travel, News",App Notification,2025-09-12
C7433,"Gaming, Travel",Email,2025-09-12
C7434,"Sports, Streaming",SMS,2025-09-12
C7435,"Finance, Travel",App Notification,2025-09-12
C7436,"News, Sports",SMS,2025-09-12
C7437,"Gaming, Sports",App Notification,2025-09-12
C7438,"Travel, Sports",SMS,2025-09-12
C7439,"Finance, Sports",WhatsApp,2025-09-12
C7440,"Finance, Travel",WhatsApp,2025-09-12
C7441,"Travel, Finance",SMS,2025-09-12
C7442,"Finance, News",App Notification,2025-09-12
C7443,"Gaming, Finance",WhatsApp,2025-09-12
C7444,"Streaming, Travel",SMS,2025-09-12
C7445,"Sports, News",SMS,2025-09-12
C7446,"News, Finance",App Notification,2025-09-12
C7447,"News, Travel",Email,2025-09-12
C7448,"Finance, News",WhatsApp,2025-09-12
C7449,"News, Travel",WhatsApp,2025-09-12
C7450,"Travel, Finance",WhatsApp,2025-09-12
C7451,"Travel, News",App Notification,2025-09-12
C7452,"Sports, News",App Notification,2025-09-12
C7453,"News, Travel",Email,2025-09-12
C7454,"News, Travel",Email,2025-09-12
C7455,"News, Travel",App Notification,2025-09-12
C7456,"Gaming, News",WhatsApp,2025-09-12
C7457,"Finance, Gaming",App Notification,2025-09-12
C7458,"Streaming, Travel",App Notification,2025-09-12
C7459,"Gaming, Streaming",App Notification,2025-09-12
C7460,"Streaming, News",App Notification,2025-09-12
C7461,"Streaming, News",WhatsApp,2025-09-12
C7462,"Sports, News",WhatsApp,2025-09-12
C7463,"Travel, News",SMS,2025-09-12
C7464,"News, Gaming",App Notification,2025-09-12
C7465,"Finance, Streaming",SMS,2025-09-12
C7466,"Streaming, Travel",WhatsApp,2025-09-12
C7467,"Streaming, News",SMS,2025-09-12
C7468,"Streaming, Gaming",SMS,2025-09-12
C7469,"Streaming, Sports",App Notification,2025-09-12
C7470,"Streaming, News",SMS,2025-09-12
C7471,"Sports, News",SMS,2025-09-12
C7472,"News, Streaming",SMS,2025-09-12
C7473,"News, Streaming",App Notification,2025-09-12
C7474,"Gaming, Finance",SMS,2025-09-12
C7475,"Streaming, Gaming",App Notification,2025-09-12
C7476,"Sports, Gaming",App Notification,2025-09-12
C7477,"Sports, News",SMS,2025-09-12
C7478,"Travel, News",WhatsApp,2025-09-12
C7479,"Travel, News",WhatsApp,2025-09-12
C7480,"Streaming, News",SMS,2025-09-12
C7481,"Finance, Gaming",SMS,2025-09-12
C7482,"News, Travel",WhatsApp,2025-09-12
C7483,"Finance, Gaming",Email,2025-09-12
C7484,"Sports, Finance",Email,2025-09-12
C7485,"Finance, Streaming",WhatsApp,2025-09-12
C7486,"Gaming, Sports",SMS,2025-09-12
C7487,"Streaming, Finance",WhatsApp,2025-09-12
C7488,"Gaming, News",WhatsApp,2025-09-12
C7489,"Sports, News",WhatsApp,2025-09-12
C7490,"News, Streaming",App Notification,2025-09-12
C7491,"Sports, Gaming",WhatsApp,2025-09-12
C7492,"Travel, Streaming",SMS,2025-09-12
C7493,"Sports, Finance",SMS,2025-09-12
C7494,"Streaming, Sports",SMS,2025-09-12
C7495,"Gaming, Streaming",Email,2025-09-12
C7496,"News, Finance",WhatsApp,2025-09-12
C7497,"Sports, Finance",WhatsApp,2025-09-12
C7498,"Travel, Streaming",Email,2025-09-12
C7499,"Finance, Sports",SMS,2025-09-12
C7500,"Finance, Sports",Email,2025-09-12
C7501,"Streaming, Sports",Email,2025-09-12
C7502,"Gaming, News",App Notification,2025-09-12
C7503,"Streaming, Finance",Email,2025-09-12
C7504,"Travel, Gaming",Email,2025-09-12
C7505,"Sports, Streaming",SMS,2025-09-12
C7506,"Sports, News",WhatsApp,2025-09-12
C7507,"News, Finance",App Notification,2025-09-12
C7508,"Sports, News",SMS,2025-09-12
C7509,"Sports, News",SMS,2025-09-12
C7510,"Finance, Sports",WhatsApp,2025-09-12
C7511,"Streaming, Finance",Email,2025-09-12
C7512,"Finance, Streaming",Email,2025-09-12
C7513,"Finance, Sports",WhatsApp,2025-09-12
C7514,"Sports, Gaming",Email,2025-09-12
C7515,"Sports, News",Email,2025-09-12
C7516,"Streaming, Gaming",WhatsApp,2025-09-12
C7517,"News, Gaming",App Notification,2025-09-12
C7518,"Streaming, Travel",Email,2025-09-12
C7519,"Travel, News",SMS,2025-09-12
C7520,"Finance, Gaming",WhatsApp,2025-09-12
C7521,"Streaming, Gaming",SMS,2025-09-12
C7522,"Streaming, Sports",Email,2025-09-12
C7523,"Gaming, Streaming",SMS,2025-09-12
C7524,"Sports, Finance",SMS,2025-09-12
C7525,"Streaming, Gaming",App Notification,2025-09-12
C7526,"News, Streaming",SMS,2025-09-12
C7527,"Streaming, Finance",SMS,2025-09-12
C7528,"Gaming, Sports",App Notification,2025-09-12
C7529,"Travel, News",Email,2025-09-12
C7530,"Sports, Streaming",App Notification,2025-09-12
C7531,"Gaming, News",WhatsApp,2025-09-12
C7532,"Gaming, Travel",Email,2025-09-12
C7533,"Gaming, Sports",App Notification,2025-09-12
C7534,"Finance, Streaming",App Notification,2025-09-12
C7535,"Streaming, Travel",Email,2025-09-12
C7536,"News, Gaming",Email,2025-09-12
C7537,"News, Travel",SMS,2025-09-12
C7538,"Travel, Sports",SMS,2025-09-12
C7539,"Gaming, Sports",Email,2025-09-12
C7540,"Travel, Finance",SMS,2025-09-12
C7541,"Gaming, News",Email,2025-09-12
C7542,"Streaming, Gaming",App Notification,2025-09-12
C7543,"News, Finance",SMS,2025-09-12
C7544,"Finance, Sports",App Notification,2025-09-12
C7545,"Finance, News",App Notification,2025-09-12
C7546,"News, Finance",Email,2025-09-12
C7547,"Streaming, News",SMS,2025-09-12
C7548,"Sports, News",WhatsApp,2025-09-12
C7549,"Travel, Sports",SMS,2025-09-12
C7550,"News, Sports",Email,2025-09-12
C7551,"News, Streaming",App Notification,2025-09-12
C7552,"Sports, News",App Notification,2025-09-12
C7553,"Gaming, News",SMS,2025-09-12
C7554,"Travel, Streaming",Email,2025-09-12
C7555,"Travel, Streaming",WhatsApp,2025-09-12
C7556,"Gaming, Streaming",WhatsApp,2025-09-12
C7557,"Streaming, News",Email,2025-09-12
C7558,"Sports, Travel",WhatsApp,2025-09-12
C7559,"News, Finance",WhatsApp,2025-09-12
C7560,"Finance, Travel",SMS,2025-09-12
C7561,"Travel, News",WhatsApp,2025-09-12
C7562,"Travel, Sports",SMS,2025-09-12
C7563,"Travel, Gaming",WhatsApp,2025-09-12
C7564,"Travel, News",WhatsApp,2025-09-12
C7565,"Gaming, News",Email,2025-09-12
C7566,"Gaming, Travel",SMS,2025-09-12
C7567,"Finance, Sports",SMS,2025-09-12
C7568,"Travel, News",SMS,2025-09-12
C7569,"Travel, News",App Notification,2025-09-12
C7570,"Streaming, Finance",WhatsApp,2025-09-12
C7571,"Gaming, News",SMS,2025-09-12
C7572,"Finance, Gaming",App Notification,2025-09-12
C7573,"Gaming, Travel",Email,2025-09-12
C7574,"Sports, Travel",SMS,2025-09-12
C7575,"Gaming, Travel",App Notification,2025-09-12
C7576,"News, Sports",WhatsApp,2025-09-12
C7577,"Finance, News",App Notification,2025-09-12
C7578,"Travel, Gaming",Email,2025-09-12
C7579,"News, Travel",SMS,2025-09-12
C7580,"Gaming, Streaming",WhatsApp,2025-09-12
C7581,"Sports, Gaming",Email,2025-09-12
C7582,"Finance, News",App Notification,2025-09-12
C7583,"Travel, Finance",SMS,2025-09-12
C7584,"News, Travel",Email,2025-09-12
C7585,"Sports, Gaming",Email,2025-09-12
C7586,"Sports, Finance",WhatsApp,2025-09-12
C7587,"Streaming, Gaming",WhatsApp,2025-09-12
C7588,"News, Finance",Email,2025-09-12
C7589,"Gaming, Finance",SMS,2025-09-12
C7590,"News, Travel",WhatsApp,2025-09-12
C7591,"Sports, Streaming",WhatsApp,2025-09-12
C7592,"Gaming, Streaming",Email,2025-09-12
C7593,"News, Sports",App Notification,2025-09-12
C7594,"Gaming, Travel",WhatsApp,2025-09-12
C7595,"Streaming, News",Email,2025-09-12
C7596,"Travel, News",SMS,2025-09-12
C7597,"Sports, Travel",App Notification,2025-09-12
C7598,"Travel, Gaming",Email,2025-09-12
C7599,"Finance, Sports",Email,2025-09-12
C7600,"Sports, Travel",App Notification,2025-09-12
C7601,"Sports, Streaming",SMS,2025-09-12
C7602,"Gaming, Streaming",SMS,2025-09-12
C7603,"Sports, Finance",SMS,2025-09-12
C7604,"Gaming, Streaming",SMS,2025-09-12
C7605,"Finance, Gaming",SMS,2025-09-12
C7606,"News, Finance",Email,2025-09-12
C7607,"Finance, Streaming",Email,2025-09-12
C7608,"Streaming, Gaming",App Notification,2025-09-12
C7609,"Sports, Finance",SMS,2025-09-12
C7610,"Finance, Gaming",SMS,2025-09-12
C7611,"Gaming, Travel",WhatsApp,2025-09-12
C7612,"Finance, Sports",Email,2025-09-12
C7613,"Sports, Travel",Email,2025-09-12
C7614,"Gaming, Travel",SMS,2025-09-12
C7615,"Streaming, News",SMS,2025-09-12
C7616,"Travel, Sports",WhatsApp,2025-09-12
C7617,"News, Gaming",App Notification,2025-09-12
C7618,"Sports, Streaming",WhatsApp,2025-09-12
C7619,"Sports, Travel",SMS,2025-09-12
C7620,"News, Finance",App Notification,2025-09-12
C7621,"Finance, Gaming",SMS,2025-09-12
C7622,"Gaming, Sports",App Notification,2025-09-12
C7623,"Travel, Sports",WhatsApp,2025-09-12
C7624,"News, Finance",Email,2025-09-12
C7625,"Travel, Sports",SMS,2025-09-12
C7626,"Streaming, Finance",WhatsApp,2025-09-12
C7627,"Finance, Streaming",SMS,2025-09-12
C7628,"Finance, Streaming",Email,2025-09-12
C7629,"Finance, News",App Notification,2025-09-12
C7630,"Gaming, Sports",WhatsApp,2025-09-12
C7631,"Gaming, Finance",Email,2025-09-12
C7632,"Travel, Sports",WhatsApp,2025-09-12
