event_id,customer_id,event_name,attended,date
EV7409,C00371,Workshop,0,2022-07-10
EV7410,C00095,Music Festival,0,2022-10-13
EV7411,C00056,Music Festival,1,2022-12-22
EV7412,C00166,Hackathon,0,2022-10-03
EV7413,C00007,Football Tournament,1,2023-09-29
EV7414,C00235,Music Festival,0,2020-11-01
EV7415,C00121,Football Tournament,1,2024-11-20
EV7416,C00217,Workshop,0,2025-01-02
EV7417,C00087,Hackathon,1,2024-01-31
EV7418,C00296,Workshop,1,2020-10-13
EV7419,C00031,Hackathon,0,2024-01-06
EV7420,C00287,Workshop,0,2022-10-07
EV7421,C00042,Workshop,0,2025-06-29
EV7422,C00131,Hackathon,1,2020-01-24
EV7423,C00323,Football Tournament,0,2021-05-09
EV7424,C00158,Workshop,0,2025-01-11
EV7425,C00394,Hackathon,0,2024-04-12
EV7426,C00404,Hackathon,0,2024-08-02
EV7427,C00136,Hackathon,1,2023-07-15
EV7428,C00091,Football Tournament,1,2022-10-16
EV7429,C00234,Hackathon,0,2025-02-02
EV7430,C00452,Music Festival,1,2025-06-26
EV7431,C00217,Hackathon,0,2022-09-15
EV7432,C00129,Music Festival,0,2024-12-20
EV7433,C00405,Music Festival,1,2020-03-11
EV7434,C00370,Workshop,1,2021-09-23
EV7435,C00250,Hackathon,1,2022-10-18
EV7436,C00329,Hackathon,1,2022-09-21
EV7437,C00178,Music Festival,1,2020-11-02
EV7438,C00261,Football Tournament,1,2021-06-29
EV7439,C00230,Music Festival,1,2025-06-14
EV7440,C00419,Football Tournament,0,2022-07-20
EV7441,C00209,Football Tournament,0,2024-09-23
EV7442,C00492,Music Festival,1,2024-09-11
EV7443,C00208,Hackathon,1,2024-05-29
EV7444,C00149,Workshop,1,2021-02-21
EV7445,C00135,Workshop,0,2021-05-18
EV7446,C00219,Football Tournament,1,2024-07-29
EV7447,C00086,Football Tournament,1,2025-06-26
EV7448,C00472,Football Tournament,0,2023-11-04
EV7449,C00314,Football Tournament,0,2022-04-03
EV7450,C00260,Workshop,0,2023-01-31
EV7451,C00349,Music Festival,1,2024-05-06
EV7452,C00027,Hackathon,1,2024-11-22
EV7453,C00445,Music Festival,0,2020-09-16
EV7454,C00052,Music Festival,1,2024-08-04
EV7455,C00355,Workshop,0,2020-10-25
EV7456,C00298,Hackathon,0,2023-11-25
EV7457,C00002,Football Tournament,0,2022-06-10
EV7458,C00287,Music Festival,0,2025-01-21
EV7459,C00426,Hackathon,1,2024-08-15
EV7460,C00180,Music Festival,0,2020-07-28
EV7461,C00124,Football Tournament,0,2020-01-08
EV7462,C00051,Football Tournament,1,2023-05-28
EV7463,C00259,Workshop,0,2021-08-25
EV7464,C00428,Workshop,0,2020-09-28
EV7465,C00421,Hackathon,0,2022-09-15
EV7466,C00192,Workshop,0,2022-06-12
EV7467,C00241,Hackathon,0,2025-05-19
EV7468,C00392,Music Festival,0,2020-04-30
EV7469,C00314,Music Festival,0,2024-01-21
EV7470,C00074,Workshop,0,2023-03-04
EV7471,C00196,Workshop,1,2023-03-09
EV7472,C00320,Music Festival,0,2021-11-02
EV7473,C00181,Hackathon,1,2023-09-06
EV7474,C00052,Music Festival,0,2023-04-07
EV7475,C00324,Workshop,0,2020-12-03
EV7476,C00245,Hackathon,1,2020-06-27
EV7477,C00022,Hackathon,1,2023-12-31
EV7478,C00278,Music Festival,1,2025-06-06
EV7479,C00183,Hackathon,1,2022-10-10
EV7480,C00412,Music Festival,0,2022-07-11
EV7481,C00430,Football Tournament,0,2020-03-06
EV7482,C00124,Workshop,0,2021-09-07
EV7483,C00129,Hackathon,0,2023-08-17
EV7484,C00024,Hackathon,1,2021-05-06
EV7485,C00448,Hackathon,0,2020-09-04
EV7486,C00107,Football Tournament,0,2024-07-01
EV7487,C00497,Football Tournament,1,2025-02-08
EV7488,C00339,Workshop,0,2020-06-25
EV7489,C00170,Hackathon,1,2023-12-03
EV7490,C00161,Workshop,0,2024-07-22
EV7491,C00333,Football Tournament,0,2025-03-15
EV7492,C00191,Music Festival,1,2021-08-30
EV7493,C00051,Hackathon,1,2024-06-16
EV7494,C00267,Music Festival,0,2021-12-27
EV7495,C00067,Workshop,1,2020-07-07
EV7496,C00439,Music Festival,0,2024-08-24
EV7497,C00330,Music Festival,1,2025-08-21
EV7498,C00334,Workshop,0,2023-10-03
EV7499,C00416,Football Tournament,1,2023-05-13
EV7500,C00100,Music Festival,1,2025-03-31
EV7501,C00340,Music Festival,1,2023-02-01
EV7502,C00309,Hackathon,0,2025-05-11
EV7503,C00388,Hackathon,1,2022-06-20
EV7504,C00243,Workshop,0,2024-07-16
EV7505,C00225,Hackathon,0,2023-03-30
EV7506,C00159,Workshop,0,2024-03-24
EV7507,C00201,Workshop,1,2024-07-05
EV7508,C00054,Workshop,0,2020-12-05
EV7509,C00067,Workshop,0,2021-05-09
EV7510,C00287,Football Tournament,1,2022-09-14
EV7511,C00203,Hackathon,0,2021-09-01
EV7512,C00138,Workshop,1,2025-03-23
EV7513,C00166,Music Festival,1,2024-10-16
EV7514,C00455,Hackathon,0,2020-08-14
EV7515,C00017,Music Festival,0,2023-10-09
EV7516,C00380,Hackathon,1,2022-04-23
EV7517,C00166,Football Tournament,0,2023-11-16
EV7518,C00076,Football Tournament,0,2020-10-25
EV7519,C00393,Music Festival,1,2023-04-15
EV7520,C00084,Hackathon,0,2021-11-12
EV7521,C00141,Hackathon,1,2021-10-12
EV7522,C00214,Music Festival,0,2021-05-10
EV7523,C00046,Hackathon,1,2020-09-04
EV7524,C00341,Music Festival,0,2022-09-23
EV7525,C00374,Music Festival,1,2022-10-15
EV7526,C00285,Workshop,1,2023-12-17
EV7527,C00424,Workshop,1,2024-11-01
EV7528,C00462,Hackathon,0,2023-03-14
EV7529,C00371,Football Tournament,0,2025-07-07
EV7530,C00457,Football Tournament,1,2021-09-28
EV7531,C00043,Music Festival,1,2020-03-26
EV7532,C00491,Music Festival,0,2022-06-15
EV7533,C00446,Workshop,0,2024-08-17
EV7534,C00122,Football Tournament,0,2022-04-18
EV7535,C00298,Football Tournament,1,2022-10-19
EV7536,C00188,Workshop,1,2024-07-03
EV7537,C00495,Hackathon,1,2025-07-07
EV7538,C00016,Workshop,1,2021-04-02
EV7539,C00328,Workshop,0,2023-08-16
EV7540,C00199,Football Tournament,1,2022-06-28
EV7541,C00499,Workshop,0,2023-09-07
EV7542,C00353,Hackathon,0,2021-07-29
EV7543,C00309,Music Festival,1,2024-08-31
EV7544,C00342,Football Tournament,0,2023-06-02
EV7545,C00238,Workshop,0,2025-07-21
EV7546,C00214,Workshop,1,2025-09-09
EV7547,C00079,Workshop,0,2021-04-24
EV7548,C00126,Football Tournament,1,2023-04-05
EV7549,C00355,Workshop,0,2021-08-19
EV7550,C00020,Hackathon,0,2023-09-09
EV7551,C00097,Hackathon,0,2025-04-30
EV7552,C00148,Hackathon,0,2021-08-02
EV7553,C00005,Hackathon,0,2025-05-25
EV7554,C00073,Music Festival,1,2022-01-21
EV7555,C00418,Hackathon,1,2022-07-27
EV7556,C00122,Hackathon,1,2020-11-01
EV7557,C00095,Hackathon,0,2022-12-08
EV7558,C00394,Workshop,1,2024-02-11
EV7559,C00444,Workshop,1,2025-02-10
EV7560,C00255,Hackathon,1,2024-02-01
EV7561,C00161,Hackathon,0,2022-10-28
EV7562,C00224,Hackathon,0,2023-03-21
EV7563,C00105,Workshop,1,2025-04-19
EV7564,C00014,Hackathon,0,2020-08-29
EV7565,C00446,Workshop,0,2024-06-11
EV7566,C00368,Football Tournament,0,2022-07-14
EV7567,C00025,Football Tournament,0,2025-05-06
EV7568,C00082,Football Tournament,0,2025-09-09
EV7569,C00223,Football Tournament,0,2021-12-15
EV7570,C00335,Football Tournament,1,2024-12-09
EV7571,C00269,Hackathon,1,2021-09-19
EV7572,C00288,Music Festival,0,2020-08-05
EV7573,C00191,Football Tournament,0,2023-06-21
EV7574,C00186,Football Tournament,0,2024-02-09
EV7575,C00037,Hackathon,1,2021-04-06
EV7576,C00032,Music Festival,1,2020-07-13
EV7577,C00366,Hackathon,1,2022-11-15
EV7578,C00452,Hackathon,0,2022-07-22
EV7579,C00355,Music Festival,1,2024-01-24
EV7580,C00234,Football Tournament,1,2021-09-08
EV7581,C00208,Hackathon,1,2022-09-01
EV7582,C00424,Football Tournament,1,2023-11-30
EV7583,C00006,Workshop,1,2025-03-12
EV7584,C00388,Workshop,1,2024-09-14
EV7585,C00131,Workshop,1,2022-09-07
EV7586,C00033,Workshop,0,2023-08-19
EV7587,C00456,Workshop,0,2021-07-17
EV7588,C00252,Hackathon,0,2023-11-07
EV7589,C00232,Music Festival,1,2020-11-21
EV7590,C00380,Hackathon,0,2021-03-31
EV7591,C00285,Workshop,1,2024-11-06
EV7592,C00476,Football Tournament,0,2023-09-02
EV7593,C00377,Football Tournament,1,2020-02-21
EV7594,C00374,Workshop,1,2020-12-01
EV7595,C00243,Football Tournament,1,2020-10-23
EV7596,C00468,Hackathon,1,2021-12-29
EV7597,C00289,Football Tournament,0,2025-07-30
EV7598,C00375,Workshop,0,2023-01-05
EV7599,C00448,Workshop,1,2020-10-28
EV7600,C00199,Hackathon,1,2020-09-20
EV7601,C00101,Music Festival,1,2022-03-08
EV7602,C00372,Music Festival,1,2022-11-28
EV7603,C00323,Workshop,1,2022-06-25
EV7604,C00316,Hackathon,0,2021-03-18
EV7605,C00346,Workshop,1,2020-09-05
EV7606,C00027,Music Festival,1,2023-07-26
EV7607,C00045,Football Tournament,0,2022-06-23
EV7608,C00180,Football Tournament,1,2020-10-09
EV7609,C00200,Football Tournament,1,2024-10-16
EV7610,C00077,Workshop,1,2022-01-24
EV7611,C00447,Music Festival,0,2025-01-08
EV7612,C00114,Music Festival,1,2020-03-23
EV7613,C00016,Workshop,0,2024-10-12
EV7614,C00321,Football Tournament,1,2024-05-23
EV7615,C00018,Hackathon,1,2024-11-04
EV7616,C00146,Music Festival,0,2021-02-14
EV7617,C00482,Hackathon,1,2022-12-18
EV7618,C00072,Hackathon,0,2022-05-04
EV7619,C00157,Music Festival,1,2023-08-24
EV7620,C00319,Music Festival,0,2022-04-13
EV7621,C00451,Hackathon,1,2025-07-15
EV7622,C00082,Workshop,0,2024-12-30
EV7623,C00315,Football Tournament,0,2025-08-10
EV7624,C00085,Music Festival,1,2020-05-03
EV7625,C00291,Music Festival,0,2020-10-05
EV7626,C00032,Music Festival,1,2022-05-05
EV7627,C00328,Music Festival,1,2023-07-24
EV7628,C00154,Workshop,1,2022-04-16
EV7629,C00397,Football Tournament,1,2022-04-26
EV7630,C00361,Workshop,1,2025-07-08
EV7631,C00151,Football Tournament,1,2021-01-06
EV7632,C00208,Workshop,0,2025-03-28
EV7633,C00463,Music Festival,0,2021-08-13
EV7634,C00203,Music Festival,1,2024-01-01
EV7635,C00167,Football Tournament,0,2022-12-19
EV7636,C00240,Music Festival,0,2020-12-09
EV7637,C00428,Football Tournament,1,2021-11-07
EV7638,C00187,Hackathon,1,2020-01-28
EV7639,C00351,Hackathon,0,2020-07-12
EV7640,C00025,Workshop,1,2024-06-09
EV7641,C00078,Football Tournament,1,2025-02-21
EV7642,C00306,Hackathon,1,2020-03-29
EV7643,C00179,Music Festival,0,2022-05-03
EV7644,C00411,Music Festival,0,2021-12-27
EV7645,C00370,Music Festival,1,2021-06-09
EV7646,C00218,Workshop,0,2024-03-31
EV7647,C00118,Music Festival,1,2022-11-14
EV7648,C00069,Football Tournament,0,2022-03-19
EV7649,C00085,Music Festival,1,2022-06-25
EV7650,C00237,Football Tournament,1,2023-08-04
EV7651,C00061,Music Festival,1,2024-05-25
EV7652,C00214,Workshop,1,2023-07-07
EV7653,C00181,Workshop,0,2025-02-23
EV7654,C00280,Football Tournament,0,2022-03-05
EV7655,C00432,Music Festival,1,2021-03-01
EV7656,C00110,Football Tournament,1,2020-02-11
EV7657,C00062,Football Tournament,1,2023-02-02
EV7658,C00249,Hackathon,0,2020-04-19
EV7659,C00160,Workshop,0,2023-12-29
EV7660,C00118,Workshop,0,2020-08-07
EV7661,C00077,Workshop,1,2023-12-31
EV7662,C00488,Football Tournament,1,2024-04-17
EV7663,C00137,Music Festival,0,2025-06-21
EV7664,C00140,Hackathon,1,2022-11-02
EV7665,C00471,Music Festival,1,2021-09-13
EV7666,C00485,Hackathon,1,2024-11-25
EV7667,C00439,Hackathon,1,2023-02-16
EV7668,C00275,Music Festival,1,2020-08-18
EV7669,C00194,Music Festival,1,2024-08-25
EV7670,C00451,Football Tournament,1,2022-01-23
EV7671,C00252,Workshop,1,2023-05-26
EV7672,C00423,Workshop,0,2021-03-06
EV7673,C00438,Music Festival,1,2023-12-28
EV7674,C00143,Music Festival,0,2023-02-28
EV7675,C00278,Workshop,0,2025-03-20
EV7676,C00169,Music Festival,0,2021-07-05
EV7677,C00128,Workshop,1,2022-04-10
EV7678,C00097,Football Tournament,1,2022-01-25
EV7679,C00311,Football Tournament,1,2021-05-11
EV7680,C00059,Hackathon,0,2020-10-12
EV7681,C00253,Hackathon,0,2022-08-11
EV7682,C00370,Football Tournament,0,2022-07-11
EV7683,C00489,Football Tournament,0,2025-03-22
EV7684,C00057,Music Festival,0,2022-04-24
EV7685,C00105,Hackathon,0,2025-02-13
EV7686,C00055,Hackathon,1,2022-11-19
EV7687,C00304,Music Festival,0,2025-07-25
EV7688,C00492,Hackathon,1,2024-03-06
EV7689,C00314,Football Tournament,1,2024-07-21
EV7690,C00214,Football Tournament,1,2020-01-15
EV7691,C00043,Workshop,0,2025-08-02
EV7692,C00210,Football Tournament,0,2022-12-25
EV7693,C00210,Workshop,0,2021-11-13
EV7694,C00412,Workshop,1,2024-07-28
EV7695,C00179,Football Tournament,0,2024-10-16
EV7696,C00420,Workshop,0,2022-10-28
EV7697,C00004,Hackathon,1,2020-09-03
EV7698,C00371,Hackathon,0,2023-06-03
EV7699,C00267,Workshop,0,2024-12-23
EV7700,C00457,Hackathon,0,2024-12-09
EV7701,C00467,Music Festival,1,2022-07-14
EV7702,C00072,Hackathon,1,2020-04-28
EV7703,C00111,Music Festival,1,2020-11-11
EV7704,C00292,Football Tournament,1,2022-05-11
EV7705,C00174,Football Tournament,0,2025-09-07
EV7706,C00039,Hackathon,0,2023-04-05
EV7707,C00359,Music Festival,1,2021-10-27
EV7708,C00322,Workshop,1,2023-12-31
EV7709,C00395,Workshop,0,2020-06-02
EV7710,C00500,Hackathon,1,2022-03-26
EV7711,C00168,Music Festival,0,2020-05-16
EV7712,C00155,Music Festival,1,2024-01-06
EV7713,C00005,Football Tournament,1,2025-02-05
EV7714,C00222,Music Festival,0,2023-10-19
EV7715,C00158,Music Festival,1,2020-01-01
EV7716,C00411,Music Festival,1,2022-11-30
EV7717,C00149,Football Tournament,1,2023-06-19
EV7718,C00157,Hackathon,0,2022-01-29
EV7719,C00326,Hackathon,0,2024-03-18
EV7720,C00296,Music Festival,0,2024-03-19
EV7721,C00094,Hackathon,0,2025-05-25
EV7722,C00352,Music Festival,1,2021-08-21
EV7723,C00215,Workshop,0,2022-12-11
EV7724,C00225,Football Tournament,1,2025-04-18
EV7725,C00109,Football Tournament,0,2020-07-15
EV7726,C00012,Music Festival,0,2021-04-17
EV7727,C00079,Football Tournament,1,2024-09-02
EV7728,C00027,Hackathon,1,2020-08-18
EV7729,C00419,Workshop,0,2024-01-15
EV7730,C00284,Hackathon,1,2020-02-14
EV7731,C00199,Music Festival,1,2023-06-20
EV7732,C00452,Football Tournament,0,2024-05-21
EV7733,C00322,Workshop,0,2021-08-10
EV7734,C00038,Football Tournament,1,2023-10-28
EV7735,C00237,Football Tournament,1,2022-06-16
EV7736,C00134,Hackathon,0,2023-01-17
EV7737,C00447,Hackathon,1,2021-12-29
EV7738,C00105,Football Tournament,0,2025-04-22
EV7739,C00405,Hackathon,0,2022-12-31
EV7740,C00479,Workshop,0,2022-06-01
EV7741,C00215,Football Tournament,0,2023-01-12
EV7742,C00113,Football Tournament,1,2023-05-27
EV7743,C00262,Hackathon,1,2023-01-17
EV7744,C00217,Football Tournament,1,2020-02-08
EV7745,C00433,Hackathon,1,2025-03-11
EV7746,C00155,Music Festival,0,2021-08-11
EV7747,C00052,Football Tournament,0,2023-08-21
EV7748,C00476,Football Tournament,0,2022-10-25
EV7749,C00470,Workshop,1,2020-07-16
EV7750,C00443,Workshop,0,2023-11-29
EV7751,C00195,Football Tournament,1,2025-06-26
EV7752,C00189,Workshop,0,2022-02-28
EV7753,C00144,Workshop,0,2024-09-02
EV7754,C00345,Workshop,0,2024-06-23
EV7755,C00373,Hackathon,0,2021-03-03
EV7756,C00279,Hackathon,1,2025-01-16
EV7757,C00116,Football Tournament,0,2022-06-19
EV7758,C00442,Workshop,1,2024-11-29
EV7759,C00286,Hackathon,0,2021-06-19
EV7760,C00298,Hackathon,0,2022-11-19
EV7761,C00040,Football Tournament,1,2022-01-06
EV7762,C00364,Football Tournament,1,2024-07-30
EV7763,C00221,Hackathon,1,2025-02-10
EV7764,C00085,Workshop,0,2023-01-13
EV7765,C00240,Music Festival,1,2024-06-18
EV7766,C00365,Workshop,0,2023-04-19
EV7767,C00398,Music Festival,1,2020-06-22
EV7768,C00041,Football Tournament,0,2020-04-13
EV7769,C00124,Football Tournament,1,2023-11-22
EV7770,C00467,Football Tournament,0,2022-08-06
EV7771,C00148,Music Festival,0,2021-08-21
EV7772,C00107,Music Festival,1,2024-03-20
EV7773,C00355,Football Tournament,0,2021-04-12
EV7774,C00160,Football Tournament,0,2022-11-22
EV7775,C00016,Music Festival,1,2021-12-10
EV7776,C00247,Football Tournament,0,2022-02-11
EV7777,C00140,Workshop,1,2021-05-30
EV7778,C00127,Music Festival,0,2024-12-12
EV7779,C00430,Football Tournament,1,2025-06-19
EV7780,C00393,Football Tournament,0,2024-12-27
EV7781,C00192,Workshop,1,2020-02-21
EV7782,C00062,Music Festival,0,2021-01-25
EV7783,C00440,Workshop,1,2021-01-27
EV7784,C00024,Football Tournament,1,2024-01-20
EV7785,C00350,Football Tournament,0,2023-09-22
EV7786,C00209,Music Festival,1,2022-05-06
EV7787,C00199,Workshop,1,2021-12-21
EV7788,C00149,Music Festival,0,2024-03-19
EV7789,C00096,Music Festival,0,2021-01-14
EV7790,C00260,Music Festival,1,2024-08-31
EV7791,C00411,Football Tournament,1,2022-01-17
EV7792,C00009,Hackathon,1,2023-10-23
EV7793,C00219,Hackathon,1,2020-06-02
EV7794,C00245,Workshop,0,2021-12-09
EV7795,C00026,Workshop,1,2022-11-01
EV7796,C00384,Workshop,1,2023-10-18
EV7797,C00254,Workshop,0,2022-08-20
EV7798,C00310,Hackathon,1,2021-03-17
EV7799,C00147,Football Tournament,0,2022-07-22
EV7800,C00013,Hackathon,0,2020-06-25
EV7801,C00118,Football Tournament,1,2024-04-06
EV7802,C00233,Football Tournament,0,2023-01-25
EV7803,C00461,Hackathon,1,2020-10-28
EV7804,C00239,Workshop,1,2020-05-01
EV7805,C00466,Hackathon,0,2022-08-22
EV7806,C00047,Hackathon,1,2022-09-04
EV7807,C00091,Music Festival,0,2024-12-22
EV7808,C00321,Football Tournament,0,2022-06-02
EV7809,C00214,Music Festival,1,2020-12-12
EV7810,C00125,Hackathon,1,2022-04-18
EV7811,C00489,Music Festival,1,2022-10-29
EV7812,C00460,Hackathon,0,2020-02-08
EV7813,C00367,Workshop,0,2022-01-02
EV7814,C00188,Hackathon,1,2021-09-07
EV7815,C00174,Hackathon,0,2024-06-20
EV7816,C00381,Music Festival,0,2021-09-09
EV7817,C00495,Hackathon,1,2021-04-12
EV7818,C00146,Football Tournament,1,2022-03-27
EV7819,C00158,Workshop,1,2025-05-05
EV7820,C00416,Workshop,1,2021-05-31
EV7821,C00328,Workshop,0,2022-12-20
EV7822,C00265,Music Festival,1,2022-11-20
EV7823,C00354,Workshop,0,2022-09-21
EV7824,C00070,Music Festival,0,2023-03-02
EV7825,C00219,Football Tournament,1,2020-03-07
EV7826,C00494,Music Festival,1,2022-08-24
EV7827,C00288,Hackathon,1,2022-02-08
EV7828,C00398,Hackathon,0,2024-05-29
EV7829,C00470,Workshop,1,2020-05-07
EV7830,C00483,Hackathon,1,2021-04-04
EV7831,C00234,Hackathon,1,2024-12-30
EV7832,C00182,Workshop,0,2020-08-24
EV7833,C00277,Music Festival,1,2022-12-08
EV7834,C00450,Football Tournament,1,2020-10-21
EV7835,C00463,Workshop,1,2024-10-23
EV7836,C00173,Football Tournament,1,2024-09-09
EV7837,C00430,Football Tournament,1,2025-04-18
EV7838,C00099,Workshop,0,2025-02-01
EV7839,C00289,Hackathon,1,2020-03-18
EV7840,C00106,Hackathon,0,2025-05-04
EV7841,C00104,Workshop,0,2020-11-09
EV7842,C00010,Hackathon,1,2022-12-23
EV7843,C00397,Football Tournament,0,2021-11-10
EV7844,C00052,Workshop,0,2021-10-18
EV7845,C00358,Hackathon,1,2022-12-11
EV7846,C00097,Music Festival,1,2025-04-28
EV7847,C00238,Hackathon,1,2021-07-11
EV7848,C00242,Football Tournament,0,2023-02-21
EV7849,C00180,Music Festival,1,2024-05-30
EV7850,C00299,Music Festival,1,2020-07-21
EV7851,C00066,Football Tournament,1,2023-11-06
EV7852,C00277,Football Tournament,0,2022-09-14
EV7853,C00264,Football Tournament,1,2020-09-19
EV7854,C00166,Music Festival,1,2024-12-15
EV7855,C00379,Workshop,0,2024-09-13
EV7856,C00131,Music Festival,1,2021-06-11
EV7857,C00339,Music Festival,0,2025-03-27
EV7858,C00392,Music Festival,1,2021-01-28
EV7859,C00235,Workshop,0,2021-03-19
EV7860,C00374,Music Festival,1,2022-09-22
EV7861,C00287,Workshop,0,2021-11-17
EV7862,C00330,Hackathon,1,2022-12-31
EV7863,C00377,Football Tournament,1,2022-12-31
EV7864,C00477,Hackathon,1,2023-05-14
EV7865,C00478,Football Tournament,1,2025-01-22
EV7866,C00442,Football Tournament,0,2020-06-03
EV7867,C00023,Hackathon,0,2023-09-08
EV7868,C00476,Hackathon,1,2022-05-12
EV7869,C00208,Music Festival,0,2023-12-14
EV7870,C00458,Workshop,1,2025-01-05
EV7871,C00066,Hackathon,0,2021-06-24
EV7872,C00151,Workshop,0,2023-06-15
EV7873,C00490,Music Festival,1,2023-06-24
EV7874,C00152,Workshop,1,2020-04-30
EV7875,C00155,Music Festival,0,2023-12-04
EV7876,C00372,Football Tournament,0,2020-07-07
EV7877,C00469,Music Festival,0,2022-12-16
EV7878,C00010,Hackathon,1,2020-12-28
EV7879,C00303,Workshop,0,2025-08-17
EV7880,C00445,Hackathon,0,2023-11-17
EV7881,C00229,Workshop,1,2024-09-30
EV7882,C00431,Workshop,0,2022-02-10
EV7883,C00220,Music Festival,1,2025-06-23
EV7884,C00375,Music Festival,0,2024-06-01
EV7885,C00473,Hackathon,0,2024-07-28
EV7886,C00389,Music Festival,1,2022-06-14
EV7887,C00106,Football Tournament,1,2024-06-09
EV7888,C00130,Music Festival,0,2023-01-04
EV7889,C00074,Football Tournament,0,2022-06-24
EV7890,C00381,Workshop,1,2021-07-06
EV7891,C00151,Music Festival,1,2023-10-09
EV7892,C00304,Workshop,1,2024-11-07
EV7893,C00471,Workshop,1,2022-03-22
EV7894,C00352,Workshop,1,2024-02-15
EV7895,C00354,Football Tournament,0,2025-02-10
EV7896,C00042,Football Tournament,0,2020-09-19
EV7897,C00438,Football Tournament,1,2023-07-01
EV7898,C00448,Football Tournament,1,2022-07-26
EV7899,C00177,Music Festival,1,2022-06-23
EV7900,C00488,Music Festival,0,2020-09-16
EV7901,C00054,Hackathon,0,2021-12-25
EV7902,C00346,Workshop,0,2024-10-07
EV7903,C00050,Football Tournament,0,2023-07-01
EV7904,C00242,Hackathon,0,2020-02-01
EV7905,C00312,Workshop,1,2022-06-24
EV7906,C00271,Workshop,1,2022-08-29
EV7907,C00253,Football Tournament,1,2024-11-28
EV7908,C00197,Hackathon,1,2020-04-18
EV7909,C00347,Workshop,1,2024-05-20
EV7910,C00427,Music Festival,0,2025-02-07
EV7911,C00471,Football Tournament,1,2021-01-24
EV7912,C00268,Workshop,0,2021-01-22
EV7913,C00028,Music Festival,1,2022-06-06
EV7914,C00109,Music Festival,0,2020-11-14
EV7915,C00354,Football Tournament,0,2021-10-21
EV7916,C00185,Hackathon,1,2022-11-10
EV7917,C00419,Workshop,1,2022-10-20
EV7918,C00010,Hackathon,1,2021-11-05
EV7919,C00111,Workshop,1,2021-11-15
EV7920,C00374,Hackathon,0,2020-03-31
EV7921,C00252,Music Festival,0,2023-02-25
EV7922,C00171,Football Tournament,1,2021-12-02
EV7923,C00410,Workshop,1,2022-01-12
EV7924,C00034,Football Tournament,0,2021-12-02
EV7925,C00438,Workshop,1,2020-04-22
EV7926,C00460,Music Festival,0,2023-11-03
EV7927,C00068,Hackathon,0,2023-06-19
EV7928,C00171,Football Tournament,1,2024-07-07
EV7929,C00398,Hackathon,1,2022-03-10
EV7930,C00200,Hackathon,1,2022-01-30
EV7931,C00219,Workshop,0,2022-10-20
EV7932,C00197,Hackathon,1,2020-06-11
EV7933,C00332,Music Festival,1,2025-09-12
EV7934,C00486,Workshop,1,2021-06-04
EV7935,C00022,Football Tournament,0,2023-05-29
EV7936,C00410,Workshop,1,2022-02-19
EV7937,C00364,Music Festival,1,2021-10-10
EV7938,C00280,Football Tournament,1,2025-04-06
EV7939,C00083,Workshop,0,2021-03-17
EV7940,C00365,Football Tournament,0,2022-01-06
EV7941,C00375,Workshop,0,2022-07-10
EV7942,C00195,Hackathon,1,2023-12-02
EV7943,C00023,Music Festival,0,2024-11-22
EV7944,C00330,Hackathon,1,2022-01-20
EV7945,C00336,Hackathon,1,2024-11-17
EV7946,C00351,Music Festival,1,2024-11-29
EV7947,C00370,Football Tournament,1,2024-08-03
EV7948,C00027,Workshop,0,2025-02-05
EV7949,C00019,Music Festival,0,2024-03-31
EV7950,C00175,Hackathon,0,2025-08-04
EV7951,C00391,Workshop,1,2023-08-09
EV7952,C00088,Football Tournament,0,2025-01-29
EV7953,C00419,Hackathon,1,2024-07-13
EV7954,C00420,Workshop,1,2020-12-02
EV7955,C00430,Football Tournament,0,2022-01-04
EV7956,C00302,Hackathon,0,2021-07-20
EV7957,C00222,Music Festival,1,2020-07-16
EV7958,C00404,Music Festival,1,2023-04-07
EV7959,C00119,Workshop,0,2023-11-03
EV7960,C00121,Workshop,0,2025-08-30
EV7961,C00224,Hackathon,1,2024-12-19
EV7962,C00120,Workshop,1,2021-07-06
EV7963,C00312,Football Tournament,1,2022-03-03
EV7964,C00413,Football Tournament,1,2022-11-19
EV7965,C00020,Football Tournament,1,2022-07-27
EV7966,C00170,Football Tournament,1,2023-01-17
EV7967,C00065,Workshop,1,2022-08-23
EV7968,C00231,Workshop,0,2024-11-22
EV7969,C00435,Music Festival,0,2023-09-23
EV7970,C00406,Football Tournament,0,2022-02-28
EV7971,C00188,Music Festival,1,2021-03-02
EV7972,C00336,Music Festival,1,2024-10-01
EV7973,C00365,Workshop,1,2025-07-09
EV7974,C00081,Music Festival,0,2025-08-01
EV7975,C00409,Music Festival,0,2023-12-18
EV7976,C00324,Hackathon,1,2020-10-12
EV7977,C00170,Football Tournament,1,2021-10-16
EV7978,C00473,Football Tournament,1,2024-03-16
EV7979,C00367,Football Tournament,1,2021-01-27
EV7980,C00079,Music Festival,1,2025-09-26
EV7981,C00098,Football Tournament,0,2025-01-26
EV7982,C00057,Workshop,1,2022-05-08
EV7983,C00084,Workshop,0,2020-08-19
EV7984,C00137,Workshop,1,2025-06-04
EV7985,C00204,Workshop,0,2021-05-18
EV7986,C00345,Football Tournament,0,2022-06-22
EV7987,C00016,Music Festival,0,2025-05-02
EV7988,C00115,Hackathon,1,2020-04-27
EV7989,C00007,Football Tournament,1,2021-03-14
EV7990,C00201,Hackathon,1,2025-07-11
