product_id,name,price_bhd,category,active
P8254,Student Offer,9.7,Voice,0
P8255,Roaming Pack,6.3,Data,1
P8256,Roaming Pack,24.4,Data,0
P8257,Unlimited Social,22.04,Voice,0
P8258,Family Bundle,9.1,Data,1
P8259,Unlimited Social,23.61,Voice,0
P8260,Family Bundle,12.26,Voice,1
P8261,Family Bundle,17.91,Data,0
P8262,Roaming Pack,20.5,Combo,1
P8263,Unlimited Social,3.32,Data,0
P8264,Student Offer,20.69,Voice,0
P8265,Unlimited Social,22.08,Combo,1
P8266,Unlimited Social,5.56,Data,1
P8267,Student Offer,15.05,Voice,0
P8268,Unlimited Social,23.64,Voice,0
P8269,Unlimited Social,14.3,Voice,0
P8270,Family Bundle,5.1,Data,1
P8271,Family Bundle,26.49,Data,1
P8272,Unlimited Social,2.24,Voice,0
P8273,Family Bundle,7.37,Data,0
P8274,Roaming Pack,7.79,Voice,0
P8275,Unlimited Social,20.17,Combo,1
P8276,Student Offer,12.32,Combo,1
P8277,Roaming Pack,17.0,Voice,0
P8278,Student Offer,2.29,Combo,1
P8279,Student Offer,9.44,Data,1
P8280,Family Bundle,16.69,Combo,0
P8281,Roaming Pack,1.06,Voice,0
P8282,Roaming Pack,22.98,Combo,0
P8283,Unlimited Social,22.35,Data,0
P8284,Roaming Pack,7.26,Combo,1
P8285,Family Bundle,11.34,Voice,0
P8286,Student Offer,20.39,Voice,0
P8287,Unlimited Social,23.9,Combo,1
P8288,Unlimited Social,21.35,Voice,0
P8289,Unlimited Social,15.56,Data,1
P8290,Family Bundle,4.22,Data,1
P8291,Unlimited Social,15.79,Data,0
P8292,Unlimited Social,17.09,Combo,1
P8293,Unlimited Social,19.07,Data,1
P8294,Roaming Pack,19.71,Voice,0
P8295,Family Bundle,23.67,Voice,0
P8296,Family Bundle,20.02,Combo,0
P8297,Unlimited Social,23.95,Data,1
P8298,Student Offer,27.44,Voice,1
P8299,Family Bundle,3.7,Voice,1
P8300,Roaming Pack,4.15,Combo,0
P8301,Family Bundle,25.52,Voice,1
P8302,Roaming Pack,8.13,Voice,1
P8303,Roaming Pack,5.78,Data,0
P8304,Student Offer,24.14,Voice,1
P8305,Family Bundle,6.67,Data,0
P8306,Roaming Pack,12.85,Voice,1
P8307,Unlimited Social,7.6,Voice,0
P8308,Family Bundle,14.49,Combo,0
P8309,Student Offer,2.91,Data,1
P8310,Family Bundle,16.8,Data,0
P8311,Family Bundle,19.89,Voice,1
P8312,Family Bundle,10.08,Data,1
P8313,Family Bundle,11.81,Voice,0
P8314,Unlimited Social,9.68,Data,0
P8315,Roaming Pack,14.26,Data,0
P8316,Family Bundle,17.45,Voice,0
P8317,Student Offer,25.19,Voice,1
P8318,Roaming Pack,8.95,Combo,0
P8319,Roaming Pack,9.46,Data,0
P8320,Student Offer,2.1,Voice,0
P8321,Family Bundle,12.99,Combo,1
P8322,Roaming Pack,15.63,Data,0
P8323,Family Bundle,15.41,Data,1
P8324,Unlimited Social,11.84,Voice,0
P8325,Roaming Pack,19.61,Voice,0
P8326,Family Bundle,6.09,Data,1
P8327,Unlimited Social,16.79,Voice,0
P8328,Family Bundle,2.12,Data,1
P8329,Family Bundle,20.34,Data,0
P8330,Unlimited Social,16.03,Voice,1
P8331,Student Offer,20.86,Voice,0
P8332,Family Bundle,18.16,Data,1
P8333,Family Bundle,6.04,Combo,1
P8334,Unlimited Social,8.78,Combo,1
P8335,Student Offer,19.73,Combo,1
P8336,Family Bundle,6.05,Data,0
P8337,Family Bundle,21.95,Data,0
P8338,Unlimited Social,9.28,Combo,1
P8339,Family Bundle,25.85,Voice,0
P8340,Unlimited Social,14.25,Voice,0
P8341,Roaming Pack,1.36,Combo,0
P8342,Family Bundle,6.71,Voice,0
P8343,Roaming Pack,10.75,Combo,0
P8344,Family Bundle,21.0,Voice,1
P8345,Student Offer,8.64,Data,0
P8346,Unlimited Social,23.16,Voice,1
P8347,Student Offer,12.83,Data,1
P8348,Student Offer,17.55,Data,0
P8349,Roaming Pack,11.74,Data,0
P8350,Family Bundle,5.01,Data,0
P8351,Roaming Pack,9.76,Voice,1
P8352,Student Offer,14.67,Voice,0
P8353,Unlimited Social,5.88,Voice,0
P8354,Roaming Pack,3.62,Combo,0
P8355,Unlimited Social,15.05,Combo,1
P8356,Student Offer,2.88,Voice,1
P8357,Student Offer,8.65,Voice,0
P8358,Student Offer,4.73,Combo,1
P8359,Student Offer,26.82,Data,0
P8360,Family Bundle,9.82,Combo,1
P8361,Family Bundle,27.19,Voice,1
P8362,Student Offer,11.19,Data,0
P8363,Student Offer,15.13,Combo,0
P8364,Unlimited Social,2.69,Combo,0
P8365,Unlimited Social,10.73,Voice,0
P8366,Family Bundle,20.38,Data,0
P8367,Family Bundle,24.31,Voice,1
P8368,Unlimited Social,24.04,Voice,1
P8369,Unlimited Social,23.63,Combo,0
P8370,Family Bundle,4.3,Voice,0
P8371,Unlimited Social,19.06,Data,1
P8372,Family Bundle,27.37,Data,0
P8373,Family Bundle,5.74,Data,1
P8374,Unlimited Social,17.46,Data,0
P8375,Family Bundle,19.28,Voice,1
P8376,Family Bundle,28.39,Data,1
P8377,Student Offer,16.46,Combo,0
P8378,Student Offer,11.37,Data,0
P8379,Family Bundle,23.0,Voice,1
P8380,Unlimited Social,7.33,Voice,1
P8381,Student Offer,1.97,Combo,0
P8382,Family Bundle,9.14,Combo,1
P8383,Unlimited Social,1.6,Voice,1
P8384,Unlimited Social,26.21,Data,1
P8385,Family Bundle,28.42,Voice,0
P8386,Roaming Pack,26.78,Combo,0
P8387,Roaming Pack,25.87,Voice,1
P8388,Family Bundle,17.78,Data,1
P8389,Roaming Pack,5.11,Voice,1
P8390,Roaming Pack,27.87,Voice,1
P8391,Student Offer,14.8,Combo,1
P8392,Family Bundle,25.58,Voice,1
P8393,Unlimited Social,13.63,Combo,0
P8394,Family Bundle,20.84,Combo,0
P8395,Student Offer,14.37,Voice,0
P8396,Student Offer,22.89,Voice,1
P8397,Roaming Pack,2.71,Voice,1
P8398,Unlimited Social,1.78,Combo,1
P8399,Roaming Pack,16.52,Data,1
P8400,Student Offer,8.64,Combo,0
P8401,Roaming Pack,21.92,Voice,0
P8402,Family Bundle,14.52,Combo,0
P8403,Unlimited Social,12.38,Data,0
P8404,Unlimited Social,6.61,Combo,1
P8405,Roaming Pack,5.56,Data,1
P8406,Student Offer,2.25,Combo,0
P8407,Student Offer,25.03,Voice,0
P8408,Student Offer,4.22,Voice,1
P8409,Unlimited Social,21.94,Combo,0
P8410,Unlimited Social,6.35,Combo,0
P8411,Roaming Pack,7.71,Combo,0
P8412,Roaming Pack,1.23,Voice,1
P8413,Student Offer,5.28,Combo,1
P8414,Family Bundle,10.62,Combo,1
P8415,Unlimited Social,7.86,Voice,0
P8416,Family Bundle,21.61,Data,1
P8417,Roaming Pack,17.66,Data,0
P8418,Family Bundle,20.51,Combo,0
P8419,Student Offer,4.75,Voice,1
P8420,Roaming Pack,29.13,Combo,0
P8421,Family Bundle,29.12,Combo,1
P8422,Roaming Pack,27.42,Combo,0
P8423,Roaming Pack,28.92,Data,0
P8424,Student Offer,7.02,Data,1
P8425,Unlimited Social,16.68,Combo,0
P8426,Unlimited Social,10.25,Data,0
P8427,Family Bundle,26.63,Data,0
P8428,Family Bundle,11.45,Voice,1
P8429,Family Bundle,8.67,Combo,0
P8430,Unlimited Social,17.24,Voice,1
P8431,Student Offer,7.17,Combo,0
P8432,Family Bundle,27.17,Voice,1
P8433,Student Offer,4.28,Combo,0
P8434,Student Offer,16.51,Combo,0
P8435,Student Offer,16.95,Data,0
P8436,Unlimited Social,16.26,Data,0
P8437,Student Offer,19.17,Data,1
P8438,Roaming Pack,20.37,Combo,1
P8439,Family Bundle,6.48,Data,1
P8440,Roaming Pack,18.91,Combo,1
P8441,Family Bundle,5.83,Voice,1
P8442,Family Bundle,12.16,Combo,0
P8443,Roaming Pack,29.58,Combo,1
P8444,Unlimited Social,10.11,Voice,1
P8445,Student Offer,22.58,Data,1
P8446,Unlimited Social,11.39,Voice,1
P8447,Roaming Pack,24.48,Voice,0
P8448,Student Offer,21.88,Combo,1
P8449,Student Offer,29.96,Combo,1
P8450,Unlimited Social,27.96,Voice,0
P8451,Unlimited Social,20.6,Combo,0
P8452,Student Offer,22.98,Data,1
P8453,Unlimited Social,23.03,Voice,0
P8454,Family Bundle,12.11,Data,0
P8455,Roaming Pack,3.57,Voice,1
P8456,Unlimited Social,22.41,Voice,1
P8457,Unlimited Social,27.0,Data,0
P8458,Student Offer,26.99,Voice,0
P8459,Unlimited Social,5.46,Data,0
P8460,Family Bundle,10.38,Voice,0
P8461,Roaming Pack,25.95,Data,0
P8462,Roaming Pack,12.88,Data,1
P8463,Student Offer,12.86,Combo,1
P8464,Student Offer,21.66,Data,0
P8465,Family Bundle,29.19,Voice,1
P8466,Roaming Pack,1.65,Data,0
P8467,Student Offer,10.85,Voice,0
P8468,Student Offer,21.06,Voice,0
P8469,Roaming Pack,14.82,Combo,0
P8470,Family Bundle,14.15,Combo,1
P8471,Family Bundle,16.59,Voice,0
P8472,Unlimited Social,4.08,Combo,1
P8473,Student Offer,13.95,Combo,1
P8474,Family Bundle,26.98,Voice,0
P8475,Student Offer,28.24,Data,1
P8476,Roaming Pack,17.75,Data,1
P8477,Family Bundle,5.13,Voice,0
P8478,Family Bundle,18.9,Combo,1
P8479,Student Offer,18.81,Data,0
P8480,Unlimited Social,24.4,Voice,0
P8481,Unlimited Social,10.67,Data,1
P8482,Roaming Pack,10.63,Voice,0
P8483,Roaming Pack,14.18,Combo,1
P8484,Roaming Pack,8.37,Voice,0
P8485,Family Bundle,25.92,Data,1
P8486,Roaming Pack,9.84,Combo,0
P8487,Student Offer,5.68,Combo,0
P8488,Roaming Pack,17.43,Combo,0
P8489,Unlimited Social,1.59,Combo,0
P8490,Roaming Pack,25.91,Data,1
P8491,Student Offer,5.03,Data,0
P8492,Unlimited Social,18.46,Combo,0
P8493,Family Bundle,25.88,Combo,0
P8494,Family Bundle,22.38,Data,1
P8495,Family Bundle,22.38,Combo,0
P8496,Student Offer,13.68,Voice,1
P8497,Student Offer,26.97,Combo,0
P8498,Student Offer,19.45,Voice,1
P8499,Student Offer,26.5,Voice,0
P8500,Roaming Pack,3.16,Combo,1
P8501,Family Bundle,6.87,Data,0
P8502,Unlimited Social,4.24,Combo,1
P8503,Student Offer,9.03,Data,1
P8504,Family Bundle,24.47,Voice,0
P8505,Roaming Pack,12.52,Voice,0
P8506,Unlimited Social,15.66,Data,0
P8507,Unlimited Social,29.43,Voice,0
P8508,Student Offer,15.58,Data,1
P8509,Student Offer,26.16,Voice,0
P8510,Family Bundle,7.78,Combo,1
P8511,Student Offer,14.25,Data,1
P8512,Roaming Pack,8.43,Combo,0
P8513,Roaming Pack,1.67,Data,1
P8514,Unlimited Social,13.47,Combo,1
P8515,Unlimited Social,5.47,Data,1
P8516,Student Offer,21.22,Combo,1
P8517,Student Offer,26.67,Combo,1
P8518,Roaming Pack,11.06,Voice,1
P8519,Student Offer,2.25,Data,1
P8520,Student Offer,5.67,Data,1
P8521,Family Bundle,11.41,Data,1
P8522,Student Offer,10.71,Data,0
P8523,Unlimited Social,11.72,Combo,1
P8524,Unlimited Social,1.27,Combo,0
P8525,Roaming Pack,7.57,Combo,0
P8526,Student Offer,22.45,Combo,0
P8527,Student Offer,19.66,Combo,0
P8528,Unlimited Social,18.34,Data,1
P8529,Roaming Pack,5.16,Data,1
P8530,Roaming Pack,25.41,Combo,0
P8531,Family Bundle,28.91,Voice,0
P8532,Student Offer,5.16,Combo,1
P8533,Unlimited Social,28.33,Data,0
P8534,Student Offer,6.72,Combo,0
P8535,Unlimited Social,25.91,Voice,0
P8536,Family Bundle,17.27,Combo,0
P8537,Student Offer,25.57,Voice,1
P8538,Roaming Pack,2.32,Voice,1
P8539,Unlimited Social,17.58,Voice,1
P8540,Roaming Pack,8.08,Data,1
P8541,Unlimited Social,2.9,Data,0
P8542,Roaming Pack,18.58,Voice,0
P8543,Roaming Pack,23.63,Combo,1
P8544,Family Bundle,9.48,Voice,1
P8545,Unlimited Social,22.14,Voice,1
P8546,Student Offer,25.28,Voice,0
P8547,Roaming Pack,20.4,Combo,0
P8548,Student Offer,28.35,Combo,1
P8549,Student Offer,13.24,Voice,0
P8550,Family Bundle,3.87,Combo,1
P8551,Roaming Pack,20.54,Data,0
P8552,Student Offer,3.15,Combo,0
P8553,Family Bundle,23.82,Data,0
P8554,Unlimited Social,26.55,Combo,0
P8555,Family Bundle,2.81,Combo,0
P8556,Unlimited Social,25.02,Voice,1
P8557,Family Bundle,8.59,Combo,0
P8558,Unlimited Social,20.37,Voice,0
P8559,Unlimited Social,15.81,Voice,1
P8560,Student Offer,20.78,Data,0
P8561,Family Bundle,27.07,Data,0
P8562,Family Bundle,20.45,Data,1
P8563,Unlimited Social,16.24,Combo,1
P8564,Roaming Pack,28.93,Data,1
P8565,Student Offer,21.25,Data,1
P8566,Unlimited Social,12.81,Data,0
P8567,Roaming Pack,23.22,Data,0
P8568,Student Offer,12.66,Data,1
P8569,Unlimited Social,20.52,Voice,0
P8570,Unlimited Social,15.27,Data,1
P8571,Unlimited Social,16.89,Combo,0
P8572,Unlimited Social,10.8,Combo,1
P8573,Student Offer,11.56,Data,1
P8574,Student Offer,29.19,Voice,0
P8575,Roaming Pack,24.44,Combo,0
P8576,Family Bundle,1.42,Voice,1
P8577,Unlimited Social,22.64,Data,1
P8578,Roaming Pack,3.97,Combo,1
P8579,Student Offer,25.82,Data,1
P8580,Roaming Pack,23.86,Combo,1
P8581,Unlimited Social,5.0,Voice,0
P8582,Family Bundle,5.0,Voice,1
P8583,Family Bundle,22.06,Combo,1
P8584,Family Bundle,3.39,Voice,0
P8585,Roaming Pack,14.75,Voice,0
P8586,Family Bundle,8.54,Data,0
P8587,Unlimited Social,11.62,Voice,1
P8588,Family Bundle,5.72,Combo,1
P8589,Unlimited Social,25.45,Voice,1
P8590,Unlimited Social,2.72,Voice,1
P8591,Unlimited Social,17.66,Combo,1
P8592,Family Bundle,1.72,Combo,1
P8593,Unlimited Social,12.58,Data,0
P8594,Family Bundle,1.46,Data,1
P8595,Family Bundle,7.51,Voice,1
P8596,Family Bundle,9.2,Voice,0
P8597,Student Offer,25.59,Combo,0
P8598,Family Bundle,29.29,Combo,0
P8599,Student Offer,22.65,Voice,0
P8600,Student Offer,4.24,Voice,0
P8601,Family Bundle,21.81,Data,1
P8602,Student Offer,15.01,Data,1
P8603,Family Bundle,15.52,Combo,0
P8604,Unlimited Social,4.32,Combo,1
P8605,Student Offer,15.07,Voice,0
P8606,Unlimited Social,11.78,Data,0
P8607,Roaming Pack,27.53,Combo,0
P8608,Unlimited Social,7.54,Combo,1
P8609,Family Bundle,14.08,Data,0
P8610,Family Bundle,29.64,Data,0
P8611,Roaming Pack,20.14,Voice,1
P8612,Roaming Pack,5.58,Combo,1
P8613,Family Bundle,29.8,Combo,1
P8614,Unlimited Social,12.04,Voice,1
P8615,Family Bundle,18.28,Combo,0
P8616,Roaming Pack,9.17,Combo,0
P8617,Student Offer,2.05,Voice,1
P8618,Student Offer,18.14,Data,1
P8619,Unlimited Social,20.94,Voice,0
P8620,Student Offer,27.68,Voice,0
P8621,Unlimited Social,28.08,Voice,1
P8622,Unlimited Social,7.88,Data,0
P8623,Student Offer,1.45,Combo,1
P8624,Unlimited Social,28.58,Combo,0
P8625,Unlimited Social,12.21,Data,1
P8626,Unlimited Social,15.71,Voice,0
P8627,Student Offer,16.21,Data,0
P8628,Family Bundle,27.81,Data,0
P8629,Family Bundle,14.63,Voice,1
P8630,Student Offer,19.41,Data,0
P8631,Roaming Pack,4.09,Combo,1
P8632,Roaming Pack,3.43,Data,0
P8633,Student Offer,28.21,Data,0
P8634,Family Bundle,8.98,Combo,1
P8635,Student Offer,28.4,Combo,1
P8636,Unlimited Social,14.11,Voice,1
P8637,Student Offer,6.85,Voice,0
P8638,Family Bundle,26.78,Combo,1
P8639,Roaming Pack,13.5,Combo,0
P8640,Family Bundle,7.6,Voice,1
P8641,Unlimited Social,13.41,Combo,1
P8642,Roaming Pack,2.98,Combo,0
P8643,Family Bundle,21.98,Voice,1
P8644,Student Offer,19.25,Combo,1
P8645,Unlimited Social,12.96,Voice,0
P8646,Roaming Pack,7.76,Voice,0
P8647,Student Offer,26.45,Voice,0
P8648,Roaming Pack,1.2,Combo,1
P8649,Student Offer,9.05,Voice,0
P8650,Family Bundle,27.49,Data,1
P8651,Family Bundle,10.03,Voice,0
P8652,Unlimited Social,24.38,Combo,1
P8653,Student Offer,13.97,Data,0
P8654,Family Bundle,4.76,Combo,0
P8655,Unlimited Social,23.1,Voice,0
P8656,Family Bundle,12.43,Voice,0
P8657,Student Offer,7.84,Data,1
P8658,Family Bundle,29.28,Combo,1
P8659,Roaming Pack,22.31,Combo,1
P8660,Student Offer,1.62,Data,0
P8661,Unlimited Social,8.16,Voice,0
P8662,Family Bundle,1.61,Data,1
P8663,Roaming Pack,14.95,Data,0
P8664,Unlimited Social,15.8,Voice,1
P8665,Roaming Pack,19.79,Combo,0
P8666,Student Offer,21.82,Data,1
P8667,Unlimited Social,21.29,Voice,1
P8668,Family Bundle,24.53,Voice,0
P8669,Family Bundle,8.31,Data,1
P8670,Unlimited Social,20.43,Voice,0
P8671,Family Bundle,6.59,Voice,1
P8672,Student Offer,20.4,Combo,1
P8673,Student Offer,15.71,Combo,1
P8674,Family Bundle,11.31,Voice,1
P8675,Roaming Pack,11.38,Combo,0
P8676,Student Offer,22.06,Voice,1
P8677,Roaming Pack,29.06,Data,0
P8678,Roaming Pack,25.96,Combo,0
P8679,Family Bundle,27.49,Combo,0
P8680,Student Offer,18.21,Voice,0
P8681,Family Bundle,12.11,Data,0
P8682,Family Bundle,16.26,Combo,0
P8683,Unlimited Social,9.1,Voice,1
P8684,Student Offer,14.93,Voice,0
P8685,Student Offer,26.03,Data,0
P8686,Family Bundle,1.75,Voice,1
P8687,Family Bundle,16.66,Voice,0
P8688,Family Bundle,11.42,Voice,1
P8689,Unlimited Social,8.6,Combo,1
P8690,Unlimited Social,18.36,Data,1
P8691,Roaming Pack,16.14,Voice,1
P8692,Unlimited Social,18.25,Data,0
P8693,Unlimited Social,18.46,Data,0
P8694,Student Offer,11.36,Data,0
P8695,Student Offer,1.32,Data,0
P8696,Student Offer,22.01,Data,1
P8697,Student Offer,2.78,Combo,0
P8698,Student Offer,1.63,Combo,0
P8699,Roaming Pack,1.49,Voice,0
P8700,Student Offer,7.22,Combo,1
P8701,Family Bundle,25.62,Combo,1
P8702,Roaming Pack,2.75,Voice,1
P8703,Family Bundle,21.88,Combo,1
P8704,Family Bundle,19.65,Combo,0
P8705,Unlimited Social,29.51,Voice,1
P8706,Roaming Pack,5.34,Voice,0
P8707,Family Bundle,1.96,Combo,1
P8708,Student Offer,27.35,Voice,1
P8709,Unlimited Social,10.81,Data,0
P8710,Unlimited Social,18.06,Combo,0
P8711,Unlimited Social,11.31,Combo,0
P8712,Family Bundle,10.61,Data,1
P8713,Roaming Pack,15.42,Combo,1
P8714,Roaming Pack,24.73,Combo,0
P8715,Family Bundle,16.54,Data,0
P8716,Unlimited Social,8.53,Combo,0
P8717,Student Offer,29.94,Data,0
P8718,Student Offer,12.54,Data,1
P8719,Unlimited Social,12.85,Voice,0
P8720,Unlimited Social,27.2,Voice,1
P8721,Student Offer,10.39,Data,1
P8722,Family Bundle,5.29,Combo,1
P8723,Roaming Pack,13.11,Combo,1
P8724,Family Bundle,22.43,Voice,0
P8725,Student Offer,7.35,Voice,1
P8726,Student Offer,1.78,Voice,0
P8727,Roaming Pack,22.26,Data,0
P8728,Roaming Pack,11.0,Combo,0
P8729,Unlimited Social,10.2,Combo,1
P8730,Family Bundle,12.52,Data,0
P8731,Unlimited Social,9.2,Combo,1
P8732,Student Offer,22.13,Voice,0
P8733,Family Bundle,13.22,Voice,0
P8734,Student Offer,24.96,Combo,0
P8735,Student Offer,21.93,Voice,1
P8736,Student Offer,6.5,Voice,0
P8737,Unlimited Social,12.32,Voice,0
P8738,Roaming Pack,13.15,Combo,1
P8739,Roaming Pack,14.4,Data,1
P8740,Unlimited Social,24.79,Data,1
P8741,Roaming Pack,9.41,Combo,0
P8742,Unlimited Social,20.75,Combo,1
P8743,Family Bundle,10.97,Combo,1
P8744,Roaming Pack,16.15,Combo,1
P8745,Student Offer,4.94,Combo,1
P8746,Student Offer,2.93,Data,0
P8747,Unlimited Social,12.93,Voice,1
P8748,Unlimited Social,5.28,Combo,0
P8749,Student Offer,11.75,Voice,1
P8750,Family Bundle,7.72,Voice,0
P8751,Unlimited Social,24.28,Voice,1
P8752,Student Offer,15.03,Combo,1
P8753,Student Offer,18.48,Combo,1
P8754,Roaming Pack,27.45,Data,0
P8755,Family Bundle,27.78,Data,0
P8756,Unlimited Social,28.47,Voice,0
P8757,Roaming Pack,16.8,Combo,1
P8758,Unlimited Social,3.01,Combo,0
P8759,Student Offer,19.97,Voice,0
P8760,Roaming Pack,21.04,Combo,1
P8761,Roaming Pack,2.51,Data,0
P8762,Student Offer,16.51,Voice,1
P8763,Student Offer,20.2,Combo,0
P8764,Family Bundle,3.77,Voice,0
P8765,Family Bundle,18.75,Combo,1
P8766,Roaming Pack,20.28,Combo,0
P8767,Family Bundle,14.9,Voice,1
P8768,Unlimited Social,19.13,Data,0
P8769,Student Offer,17.0,Combo,1
P8770,Unlimited Social,27.08,Combo,0
P8771,Family Bundle,19.06,Data,0
P8772,Unlimited Social,15.98,Data,1
P8773,Student Offer,8.85,Combo,1
P8774,Roaming Pack,25.12,Data,0
P8775,Student Offer,16.02,Voice,1
P8776,Roaming Pack,4.09,Voice,1
P8777,Roaming Pack,10.53,Voice,1
P8778,Roaming Pack,18.98,Combo,0
P8779,Family Bundle,13.85,Combo,1
P8780,Unlimited Social,15.83,Voice,0
P8781,Student Offer,15.48,Combo,0
P8782,Unlimited Social,24.63,Voice,1
P8783,Roaming Pack,20.28,Voice,1
P8784,Roaming Pack,4.28,Voice,1
P8785,Roaming Pack,19.36,Combo,1
P8786,Student Offer,8.89,Data,0
P8787,Family Bundle,14.76,Data,1
P8788,Family Bundle,21.72,Combo,0
P8789,Family Bundle,7.08,Data,1
P8790,Family Bundle,9.13,Voice,0
P8791,Family Bundle,3.95,Voice,1
P8792,Unlimited Social,6.4,Data,0
P8793,Roaming Pack,10.77,Voice,1
P8794,Roaming Pack,25.97,Data,0
P8795,Family Bundle,28.34,Combo,0
P8796,Roaming Pack,28.33,Voice,0
P8797,Roaming Pack,9.94,Combo,1
P8798,Family Bundle,11.04,Combo,0
P8799,Family Bundle,9.25,Voice,1
P8800,Family Bundle,12.42,Voice,0
P8801,Unlimited Social,16.54,Voice,1
P8802,Family Bundle,2.65,Data,0
P8803,Roaming Pack,5.55,Data,1
P8804,Student Offer,16.67,Voice,0
P8805,Roaming Pack,4.47,Data,1
P8806,Student Offer,4.26,Combo,1
P8807,Family Bundle,21.78,Voice,0
P8808,Unlimited Social,11.95,Combo,0
P8809,Student Offer,18.69,Voice,1
P8810,Family Bundle,7.13,Combo,0
P8811,Family Bundle,4.59,Voice,1
P8812,Student Offer,20.81,Voice,1
P8813,Roaming Pack,27.46,Data,0
P8814,Unlimited Social,21.15,Voice,1
P8815,Student Offer,23.63,Data,0
P8816,Family Bundle,18.19,Voice,1
P8817,Unlimited Social,29.16,Voice,0
P8818,Student Offer,24.68,Data,0
P8819,Family Bundle,4.57,Data,0
P8820,Student Offer,6.47,Combo,1
P8821,Student Offer,24.66,Data,0
P8822,Roaming Pack,25.44,Combo,0
P8823,Unlimited Social,23.49,Data,0
P8824,Unlimited Social,16.81,Data,1
P8825,Student Offer,17.67,Voice,0
P8826,Student Offer,22.55,Combo,1
P8827,Family Bundle,21.62,Voice,1
P8828,Unlimited Social,22.34,Voice,0
P8829,Roaming Pack,27.47,Voice,1
P8830,Family Bundle,26.62,Combo,0
P8831,Roaming Pack,15.58,Voice,1
P8832,Unlimited Social,15.27,Voice,1
P8833,Family Bundle,22.05,Data,1
P8834,Unlimited Social,15.58,Voice,0
P8835,Roaming Pack,22.04,Data,1
P8836,Family Bundle,6.4,Voice,0
P8837,Student Offer,14.98,Voice,1
P8838,Roaming Pack,7.57,Voice,1
P8839,Roaming Pack,27.81,Combo,1
P8840,Unlimited Social,11.09,Data,1
P8841,Student Offer,17.95,Voice,0
P8842,Unlimited Social,25.56,Combo,0
P8843,Unlimited Social,14.69,Voice,1
P8844,Family Bundle,15.63,Data,0
P8845,Roaming Pack,24.16,Data,0
P8846,Family Bundle,2.07,Combo,1
P8847,Roaming Pack,9.59,Combo,0
P8848,Student Offer,20.13,Data,0
P8849,Unlimited Social,14.95,Voice,0
P8850,Unlimited Social,5.61,Data,0
P8851,Family Bundle,18.65,Combo,1
P8852,Roaming Pack,5.66,Combo,0
P8853,Roaming Pack,29.52,Combo,0
P8854,Roaming Pack,27.47,Data,0
P8855,Family Bundle,25.12,Combo,1
P8856,Roaming Pack,19.42,Voice,1
P8857,Unlimited Social,15.94,Voice,1
P8858,Family Bundle,7.54,Voice,1
P8859,Student Offer,6.14,Combo,0
P8860,Unlimited Social,20.45,Combo,1
P8861,Roaming Pack,4.33,Voice,1
P8862,Unlimited Social,17.25,Combo,0
P8863,Roaming Pack,19.61,Combo,0
P8864,Roaming Pack,19.49,Voice,0
P8865,Unlimited Social,20.31,Voice,1
P8866,Family Bundle,29.62,Combo,1
P8867,Roaming Pack,10.05,Voice,1
P8868,Roaming Pack,16.82,Data,0
P8869,Roaming Pack,24.73,Data,1
P8870,Unlimited Social,1.86,Combo,0
P8871,Family Bundle,3.93,Combo,1
P8872,Unlimited Social,29.57,Combo,1
P8873,Student Offer,9.4,Data,1
P8874,Unlimited Social,9.97,Voice,1
P8875,Unlimited Social,8.28,Data,0
P8876,Family Bundle,22.57,Voice,1
P8877,Family Bundle,19.69,Data,1
P8878,Roaming Pack,27.69,Combo,1
P8879,Student Offer,25.79,Combo,0
P8880,Student Offer,21.89,Combo,1
P8881,Unlimited Social,10.22,Combo,1
P8882,Unlimited Social,3.47,Combo,0
P8883,Roaming Pack,26.37,Data,1
P8884,Roaming Pack,4.47,Voice,1
P8885,Family Bundle,4.39,Combo,1
P8886,Family Bundle,13.02,Voice,1
P8887,Student Offer,23.57,Voice,0
P8888,Family Bundle,26.19,Data,0
P8889,Roaming Pack,4.77,Data,1
P8890,Family Bundle,27.07,Data,0
P8891,Roaming Pack,12.16,Combo,1
P8892,Roaming Pack,6.22,Combo,0
P8893,Student Offer,26.04,Combo,0
P8894,Family Bundle,3.23,Data,1
P8895,Student Offer,25.36,Combo,1
P8896,Unlimited Social,3.81,Data,1
P8897,Family Bundle,4.84,Combo,1
P8898,Unlimited Social,11.08,Voice,0
P8899,Unlimited Social,16.56,Data,1
P8900,Unlimited Social,13.33,Data,0
P8901,Roaming Pack,7.22,Voice,0
P8902,Roaming Pack,7.2,Data,0
P8903,Family Bundle,22.2,Combo,0
P8904,Family Bundle,27.34,Combo,1
P8905,Unlimited Social,23.55,Combo,1
P8906,Family Bundle,3.49,Voice,0
P8907,Student Offer,1.03,Data,0
P8908,Family Bundle,24.0,Voice,1
P8909,Family Bundle,15.21,Combo,0
P8910,Student Offer,21.71,Data,0
P8911,Student Offer,29.47,Combo,0
P8912,Family Bundle,2.87,Data,0
P8913,Student Offer,17.0,Data,0
P8914,Roaming Pack,2.41,Voice,1
P8915,Unlimited Social,11.01,Combo,0
P8916,Unlimited Social,10.82,Voice,1
P8917,Unlimited Social,5.03,Data,0
P8918,Unlimited Social,26.62,Data,0
P8919,Unlimited Social,11.39,Data,1
P8920,Student Offer,2.24,Voice,1
P8921,Unlimited Social,26.3,Data,0
