transaction_id,customer_id,amount,method,date,status
TX08759,C00293,160.74,Roaming,2023-02-05,Pending
TX08760,C00316,27.89,Bill Payment,2022-09-05,Pending
TX08761,C00415,101.06,Bill Payment,2021-01-02,Pending
TX08762,C00411,33.07,Top-up,2024-06-03,Success
TX08763,C00130,26.68,Top-up,2020-05-08,Pending
TX08764,C00215,77.75,Bill Payment,2024-12-09,Failed
TX08765,C00464,44.32,Bill Payment,2021-08-20,Pending
TX08766,C00317,56.08,Add-on,2021-08-18,Failed
TX08767,C00282,124.77,Add-on,2021-06-30,Success
TX08768,C00370,178.54,Add-on,2025-01-18,Pending
TX08769,C00024,180.07,Top-up,2022-12-10,Failed
TX08770,C00086,25.11,Roaming,2021-11-10,Failed
TX08771,C00200,66.96,Bill Payment,2025-08-10,Failed
TX08772,C00079,159.62,Roaming,2021-05-11,Success
TX08773,C00299,148.7,Add-on,2023-06-29,Pending
TX08774,C00186,36.31,Bill Payment,2022-12-05,Pending
TX08775,C00348,11.73,Bill Payment,2024-09-22,Failed
TX08776,C00431,170.65,Bill Payment,2021-12-12,Pending
TX08777,C00471,157.58,Roaming,2024-08-29,Failed
TX08778,C00363,195.73,Roaming,2021-04-25,Success
TX08779,C00462,65.12,Roaming,2020-06-10,Success
TX08780,C00178,39.29,Roaming,2022-06-28,Failed
TX08781,C00484,143.67,Add-on,2022-11-05,Failed
TX08782,C00430,61.21,Top-up,2025-02-13,Success
TX08783,C00027,6.6,Roaming,2025-07-15,Failed
TX08784,C00122,142.52,Add-on,2023-11-25,Failed
TX08785,C00021,184.47,Top-up,2021-04-21,Pending
TX08786,C00070,84.46,Roaming,2020-02-13,Pending
TX08787,C00468,128.31,Add-on,2024-05-10,Success
TX08788,C00446,148.32,Add-on,2025-02-04,Failed
TX08789,C00380,148.33,Bill Payment,2021-10-14,Pending
TX08790,C00489,135.61,Top-up,2024-05-28,Success
TX08791,C00150,108.06,Bill Payment,2025-01-01,Pending
TX08792,C00070,91.93,Roaming,2021-04-20,Success
TX08793,C00462,91.56,Top-up,2023-02-28,Failed
TX08794,C00049,174.75,Roaming,2022-01-29,Pending
TX08795,C00213,89.68,Add-on,2023-03-17,Success
TX08796,C00074,71.3,Roaming,2022-11-07,Failed
TX08797,C00475,39.0,Add-on,2024-10-16,Failed
TX08798,C00432,11.62,Roaming,2020-02-14,Success
TX08799,C00184,144.09,Add-on,2024-12-06,Failed
TX08800,C00355,192.94,Roaming,2023-12-15,Pending
TX08801,C00040,160.4,Add-on,2023-11-24,Pending
TX08802,C00307,13.98,Bill Payment,2021-02-28,Pending
TX08803,C00153,183.04,Add-on,2025-09-09,Pending
TX08804,C00123,5.98,Roaming,2020-12-14,Failed
TX08805,C00445,36.31,Top-up,2022-03-26,Pending
TX08806,C00059,32.72,Roaming,2023-12-09,Pending
TX08807,C00405,16.41,Top-up,2024-03-25,Success
TX08808,C00119,168.64,Add-on,2021-02-20,Success
TX08809,C00498,120.46,Roaming,2020-11-03,Failed
TX08810,C00400,112.48,Roaming,2021-07-11,Pending
TX08811,C00233,43.33,Roaming,2023-11-15,Failed
TX08812,C00373,135.38,Roaming,2020-11-18,Failed
TX08813,C00007,100.32,Top-up,2025-07-27,Success
TX08814,C00283,166.84,Top-up,2023-11-02,Success
TX08815,C00363,34.15,Add-on,2023-07-21,Pending
TX08816,C00055,45.92,Roaming,2020-04-22,Failed
TX08817,C00097,13.09,Roaming,2023-01-26,Pending
TX08818,C00103,160.81,Roaming,2024-05-18,Success
TX08819,C00339,6.18,Roaming,2021-08-17,Pending
TX08820,C00105,41.25,Top-up,2020-05-24,Pending
TX08821,C00099,43.02,Add-on,2021-03-26,Failed
TX08822,C00205,131.48,Add-on,2023-03-28,Success
TX08823,C00475,40.06,Top-up,2022-12-04,Failed
TX08824,C00494,33.61,Add-on,2025-04-12,Failed
TX08825,C00076,129.69,Add-on,2022-12-21,Success
TX08826,C00192,29.44,Top-up,2025-09-24,Success
TX08827,C00317,59.12,Add-on,2021-11-25,Success
TX08828,C00482,78.37,Add-on,2021-01-18,Success
TX08829,C00238,182.53,Bill Payment,2025-02-12,Failed
TX08830,C00167,56.53,Top-up,2020-02-08,Failed
TX08831,C00495,94.56,Bill Payment,2020-06-26,Success
TX08832,C00193,195.84,Bill Payment,2023-08-12,Failed
TX08833,C00030,164.15,Bill Payment,2025-08-14,Failed
TX08834,C00022,74.33,Bill Payment,2022-11-08,Success
TX08835,C00261,144.36,Bill Payment,2020-10-21,Success
TX08836,C00316,154.21,Add-on,2023-10-13,Pending
TX08837,C00333,36.65,Roaming,2023-12-23,Pending
TX08838,C00317,93.67,Roaming,2020-01-16,Failed
TX08839,C00338,3.16,Top-up,2022-05-01,Pending
TX08840,C00132,190.9,Roaming,2025-08-19,Failed
TX08841,C00317,113.26,Add-on,2025-03-03,Failed
TX08842,C00293,76.75,Add-on,2025-05-24,Failed
TX08843,C00152,97.58,Roaming,2022-02-10,Success
TX08844,C00111,165.86,Add-on,2022-03-22,Pending
TX08845,C00221,100.79,Bill Payment,2023-04-24,Success
TX08846,C00420,129.78,Roaming,2023-10-24,Pending
TX08847,C00107,67.76,Top-up,2024-01-09,Pending
TX08848,C00264,54.72,Roaming,2024-03-19,Pending
TX08849,C00045,138.63,Bill Payment,2021-03-12,Failed
TX08850,C00253,29.47,Add-on,2025-04-05,Failed
TX08851,C00236,70.55,Top-up,2020-12-08,Success
TX08852,C00115,3.66,Bill Payment,2020-06-26,Pending
TX08853,C00026,144.74,Add-on,2020-06-02,Failed
TX08854,C00023,52.65,Roaming,2022-12-25,Pending
TX08855,C00475,129.21,Bill Payment,2021-04-22,Failed
TX08856,C00331,114.49,Roaming,2020-03-20,Success
TX08857,C00031,151.57,Top-up,2021-11-16,Success
TX08858,C00169,182.6,Roaming,2023-10-04,Failed
TX08859,C00192,43.93,Bill Payment,2022-04-15,Pending
TX08860,C00273,103.31,Roaming,2024-08-30,Pending
TX08861,C00268,90.62,Bill Payment,2021-09-01,Failed
TX08862,C00076,48.5,Top-up,2020-07-08,Success
TX08863,C00447,30.47,Roaming,2024-08-02,Pending
TX08864,C00201,78.12,Bill Payment,2021-04-25,Success
TX08865,C00271,108.13,Bill Payment,2023-11-27,Success
TX08866,C00486,127.74,Top-up,2022-04-11,Pending
TX08867,C00223,111.15,Bill Payment,2023-09-30,Pending
TX08868,C00082,134.69,Roaming,2024-10-29,Failed
TX08869,C00431,87.36,Add-on,2021-09-11,Success
TX08870,C00313,8.39,Bill Payment,2025-06-22,Failed
TX08871,C00464,42.27,Top-up,2023-11-03,Pending
TX08872,C00026,165.78,Add-on,2021-06-19,Failed
TX08873,C00283,146.12,Top-up,2024-07-19,Success
TX08874,C00322,176.17,Bill Payment,2025-03-25,Success
TX08875,C00314,72.45,Roaming,2020-10-19,Pending
TX08876,C00163,98.38,Bill Payment,2021-09-26,Success
TX08877,C00116,62.88,Add-on,2021-03-03,Pending
TX08878,C00407,168.88,Roaming,2020-12-20,Pending
TX08879,C00172,34.02,Bill Payment,2025-05-29,Failed
TX08880,C00485,17.42,Bill Payment,2021-11-04,Success
TX08881,C00466,165.78,Roaming,2021-02-28,Failed
TX08882,C00021,116.98,Bill Payment,2021-04-09,Success
TX08883,C00083,137.57,Add-on,2020-11-22,Failed
TX08884,C00033,24.84,Top-up,2021-12-20,Success
TX08885,C00266,188.2,Bill Payment,2024-02-05,Failed
TX08886,C00285,168.01,Add-on,2022-11-14,Failed
TX08887,C00348,61.95,Top-up,2023-12-01,Failed
TX08888,C00088,177.16,Add-on,2020-09-12,Pending
TX08889,C00315,163.62,Roaming,2025-05-01,Pending
TX08890,C00297,113.82,Top-up,2023-03-08,Success
TX08891,C00500,52.1,Add-on,2025-05-24,Failed
TX08892,C00130,10.96,Add-on,2024-06-11,Failed
TX08893,C00147,185.96,Top-up,2023-09-23,Success
TX08894,C00019,106.85,Roaming,2023-12-11,Failed
TX08895,C00353,1.51,Add-on,2020-12-25,Failed
TX08896,C00114,150.85,Roaming,2020-05-17,Success
TX08897,C00044,141.73,Bill Payment,2020-09-10,Failed
TX08898,C00126,66.86,Roaming,2024-09-16,Failed
TX08899,C00132,148.29,Top-up,2024-05-03,Success
TX08900,C00410,123.58,Roaming,2023-07-09,Failed
TX08901,C00076,123.01,Roaming,2020-05-26,Pending
TX08902,C00091,141.52,Add-on,2020-08-03,Success
TX08903,C00400,163.46,Roaming,2024-09-07,Failed
TX08904,C00463,115.68,Roaming,2021-05-02,Success
TX08905,C00087,153.85,Add-on,2021-01-31,Success
TX08906,C00399,187.09,Top-up,2023-09-02,Pending
TX08907,C00042,178.98,Top-up,2024-06-10,Failed
TX08908,C00486,53.84,Bill Payment,2023-05-04,Success
TX08909,C00411,49.44,Bill Payment,2021-11-29,Pending
TX08910,C00332,25.19,Roaming,2022-05-20,Pending
TX08911,C00318,136.98,Top-up,2025-01-25,Failed
TX08912,C00129,21.3,Roaming,2021-03-13,Success
TX08913,C00429,75.66,Add-on,2023-12-23,Success
TX08914,C00114,109.71,Top-up,2022-11-20,Pending
TX08915,C00410,133.4,Roaming,2021-03-14,Pending
TX08916,C00183,50.5,Roaming,2023-07-12,Failed
TX08917,C00191,199.63,Top-up,2021-06-13,Failed
TX08918,C00439,187.81,Top-up,2023-08-23,Success
TX08919,C00189,98.67,Bill Payment,2020-03-25,Failed
TX08920,C00430,22.94,Roaming,2022-08-16,Failed
TX08921,C00245,44.42,Bill Payment,2021-09-20,Pending
TX08922,C00359,129.58,Add-on,2020-01-28,Success
TX08923,C00450,123.39,Roaming,2021-05-19,Failed
TX08924,C00097,119.74,Roaming,2023-07-08,Success
TX08925,C00106,118.58,Add-on,2020-06-27,Pending
TX08926,C00062,159.88,Roaming,2021-04-18,Success
TX08927,C00448,50.34,Bill Payment,2021-12-05,Failed
TX08928,C00411,130.51,Bill Payment,2020-08-24,Failed
TX08929,C00289,188.79,Add-on,2023-06-24,Pending
TX08930,C00215,190.58,Bill Payment,2020-01-28,Pending
TX08931,C00479,128.32,Top-up,2021-01-20,Pending
TX08932,C00126,66.54,Top-up,2020-02-20,Success
TX08933,C00251,6.15,Top-up,2021-03-10,Success
TX08934,C00477,107.0,Top-up,2023-08-20,Failed
TX08935,C00083,161.4,Top-up,2020-05-04,Success
TX08936,C00287,192.12,Roaming,2021-10-08,Success
TX08937,C00166,126.1,Top-up,2021-11-17,Success
TX08938,C00005,68.65,Bill Payment,2025-03-13,Failed
TX08939,C00223,5.14,Add-on,2021-01-20,Failed
TX08940,C00081,47.72,Top-up,2024-08-17,Pending
TX08941,C00196,174.27,Top-up,2021-05-15,Pending
TX08942,C00198,69.96,Top-up,2023-12-02,Success
TX08943,C00161,58.28,Add-on,2020-11-10,Pending
TX08944,C00044,5.2,Roaming,2020-03-14,Success
TX08945,C00242,62.62,Add-on,2024-07-01,Success
TX08946,C00345,180.87,Top-up,2021-05-30,Success
TX08947,C00381,105.87,Bill Payment,2021-03-07,Failed
TX08948,C00192,155.25,Top-up,2025-05-23,Success
TX08949,C00127,45.9,Top-up,2025-02-12,Success
TX08950,C00258,197.07,Add-on,2022-01-17,Failed
TX08951,C00459,174.01,Bill Payment,2021-05-13,Success
TX08952,C00031,62.52,Top-up,2025-03-31,Pending
TX08953,C00388,153.07,Top-up,2023-09-17,Failed
TX08954,C00279,101.28,Add-on,2025-03-24,Success
TX08955,C00045,27.68,Top-up,2022-06-21,Success
TX08956,C00431,175.38,Add-on,2020-11-21,Pending
TX08957,C00028,39.54,Bill Payment,2020-05-08,Pending
TX08958,C00491,80.21,Bill Payment,2020-07-16,Failed
TX08959,C00462,94.35,Add-on,2024-11-27,Pending
TX08960,C00028,105.14,Bill Payment,2022-08-10,Success
TX08961,C00305,35.5,Top-up,2023-06-14,Failed
TX08962,C00377,14.07,Add-on,2020-07-27,Success
TX08963,C00196,26.37,Roaming,2025-04-24,Success
TX08964,C00497,62.01,Roaming,2024-06-28,Pending
TX08965,C00231,160.7,Add-on,2023-10-08,Failed
TX08966,C00496,167.85,Roaming,2025-06-15,Pending
TX08967,C00099,65.58,Top-up,2022-05-10,Failed
TX08968,C00368,145.89,Add-on,2025-09-25,Failed
TX08969,C00252,188.6,Top-up,2025-07-10,Failed
TX08970,C00029,24.29,Roaming,2024-01-12,Failed
TX08971,C00121,150.98,Roaming,2023-02-21,Failed
TX08972,C00346,1.99,Roaming,2024-06-11,Pending
TX08973,C00375,113.26,Add-on,2020-07-30,Failed
TX08974,C00236,26.86,Roaming,2023-10-18,Pending
TX08975,C00017,186.76,Roaming,2021-05-13,Pending
TX08976,C00159,112.37,Roaming,2024-08-26,Pending
TX08977,C00293,29.96,Bill Payment,2024-01-28,Pending
TX08978,C00131,84.99,Roaming,2024-09-09,Pending
TX08979,C00247,123.56,Add-on,2023-09-25,Pending
TX08980,C00320,70.51,Add-on,2023-05-26,Success
TX08981,C00291,179.13,Top-up,2025-08-15,Pending
TX08982,C00150,13.7,Add-on,2023-06-06,Success
TX08983,C00384,176.9,Add-on,2021-01-31,Failed
TX08984,C00476,45.83,Top-up,2020-11-30,Success
TX08985,C00127,86.08,Top-up,2024-02-12,Success
TX08986,C00107,58.53,Top-up,2020-09-25,Failed
TX08987,C00474,24.57,Roaming,2022-01-20,Success
TX08988,C00045,12.93,Roaming,2021-08-09,Failed
TX08989,C00195,1.51,Bill Payment,2020-07-02,Success
TX08990,C00013,169.8,Roaming,2021-07-05,Failed
TX08991,C00326,187.22,Roaming,2022-10-03,Failed
TX08992,C00483,126.44,Add-on,2020-05-13,Pending
TX08993,C00202,185.44,Roaming,2022-12-25,Pending
TX08994,C00493,134.25,Bill Payment,2022-11-09,Pending
TX08995,C00377,103.62,Bill Payment,2024-07-12,Failed
TX08996,C00471,154.57,Add-on,2020-05-27,Success
TX08997,C00484,153.07,Roaming,2024-10-09,Success
TX08998,C00070,53.71,Bill Payment,2023-07-22,Pending
TX08999,C00068,61.21,Top-up,2024-05-15,Success
TX09000,C00450,173.62,Top-up,2020-03-03,Success
TX09001,C00056,169.63,Roaming,2022-07-26,Success
TX09002,C00098,124.88,Roaming,2023-05-16,Failed
TX09003,C00418,199.39,Bill Payment,2021-04-16,Pending
TX09004,C00491,142.07,Bill Payment,2023-08-27,Pending
TX09005,C00080,42.35,Bill Payment,2020-01-06,Success
TX09006,C00066,128.08,Bill Payment,2024-07-09,Failed
TX09007,C00027,147.6,Roaming,2023-12-27,Failed
TX09008,C00110,38.09,Roaming,2024-11-07,Failed
TX09009,C00135,155.32,Top-up,2022-10-09,Success
TX09010,C00104,86.45,Add-on,2022-11-10,Pending
TX09011,C00443,164.09,Bill Payment,2024-08-24,Success
TX09012,C00274,163.78,Bill Payment,2025-03-05,Pending
TX09013,C00107,110.18,Bill Payment,2020-05-04,Failed
TX09014,C00468,152.47,Bill Payment,2023-04-23,Success
TX09015,C00211,137.97,Top-up,2023-08-10,Success
TX09016,C00131,116.75,Bill Payment,2021-03-29,Success
TX09017,C00432,44.13,Roaming,2022-06-04,Success
TX09018,C00301,117.23,Add-on,2023-10-31,Pending
TX09019,C00286,134.74,Roaming,2024-11-20,Success
TX09020,C00032,85.96,Bill Payment,2021-01-13,Pending
TX09021,C00249,143.05,Roaming,2025-08-27,Failed
TX09022,C00294,85.58,Bill Payment,2023-05-23,Success
TX09023,C00327,70.66,Roaming,2024-08-15,Success
TX09024,C00283,98.05,Bill Payment,2021-03-28,Failed
TX09025,C00272,179.89,Roaming,2022-09-19,Success
TX09026,C00161,31.74,Add-on,2020-11-20,Pending
TX09027,C00400,21.19,Bill Payment,2022-12-07,Pending
TX09028,C00309,69.36,Bill Payment,2022-10-24,Failed
TX09029,C00175,102.12,Roaming,2025-08-09,Pending
TX09030,C00112,130.33,Bill Payment,2024-12-18,Failed
TX09031,C00348,145.91,Add-on,2020-06-10,Pending
TX09032,C00486,12.58,Roaming,2022-03-25,Failed
TX09033,C00189,134.23,Roaming,2022-07-16,Success
TX09034,C00191,178.64,Bill Payment,2021-05-02,Pending
TX09035,C00140,24.47,Add-on,2024-08-20,Failed
TX09036,C00368,112.37,Roaming,2024-09-20,Pending
TX09037,C00303,198.63,Roaming,2024-02-20,Failed
TX09038,C00291,192.11,Bill Payment,2025-05-15,Success
TX09039,C00033,162.53,Bill Payment,2022-08-03,Pending
TX09040,C00189,162.04,Roaming,2023-06-07,Success
TX09041,C00439,21.02,Top-up,2022-09-28,Failed
TX09042,C00389,167.4,Bill Payment,2021-08-28,Pending
TX09043,C00291,73.23,Roaming,2020-07-31,Failed
TX09044,C00350,159.57,Add-on,2020-11-10,Failed
TX09045,C00407,43.09,Bill Payment,2023-06-16,Success
TX09046,C00227,188.17,Roaming,2024-04-28,Pending
TX09047,C00227,6.61,Add-on,2021-11-15,Failed
TX09048,C00298,122.52,Roaming,2021-09-21,Failed
TX09049,C00464,16.04,Add-on,2022-09-24,Pending
TX09050,C00374,18.19,Add-on,2021-12-06,Failed
TX09051,C00407,86.48,Top-up,2021-02-25,Success
TX09052,C00388,53.79,Roaming,2023-08-10,Success
TX09053,C00113,184.58,Top-up,2024-02-21,Success
TX09054,C00246,50.13,Bill Payment,2024-12-03,Success
TX09055,C00312,180.26,Top-up,2021-05-23,Success
TX09056,C00200,120.44,Add-on,2023-02-11,Failed
TX09057,C00085,17.57,Roaming,2022-04-16,Pending
TX09058,C00456,30.3,Bill Payment,2023-05-30,Success
TX09059,C00148,3.48,Roaming,2025-04-30,Pending
TX09060,C00251,80.66,Bill Payment,2023-08-07,Pending
TX09061,C00442,18.03,Bill Payment,2021-06-02,Failed
TX09062,C00183,13.37,Bill Payment,2024-02-29,Success
TX09063,C00302,189.89,Bill Payment,2024-10-14,Pending
TX09064,C00154,147.6,Top-up,2022-08-15,Pending
TX09065,C00281,139.54,Roaming,2021-02-16,Failed
TX09066,C00100,134.11,Bill Payment,2022-10-12,Pending
TX09067,C00399,27.85,Add-on,2020-11-02,Pending
TX09068,C00321,161.3,Roaming,2025-04-29,Failed
TX09069,C00257,131.19,Top-up,2024-09-02,Pending
TX09070,C00253,19.81,Top-up,2021-11-18,Success
TX09071,C00486,175.21,Roaming,2022-05-23,Failed
TX09072,C00353,134.16,Top-up,2024-08-19,Pending
TX09073,C00036,162.55,Roaming,2021-08-13,Success
TX09074,C00011,73.97,Add-on,2022-04-13,Pending
TX09075,C00074,54.58,Top-up,2022-12-29,Failed
TX09076,C00059,168.44,Roaming,2024-09-04,Success
TX09077,C00212,61.14,Top-up,2025-03-06,Success
TX09078,C00491,132.22,Bill Payment,2025-03-30,Success
TX09079,C00478,185.38,Add-on,2021-05-11,Pending
TX09080,C00331,134.04,Bill Payment,2022-05-08,Success
TX09081,C00398,43.18,Bill Payment,2021-01-21,Success
TX09082,C00496,198.71,Bill Payment,2023-09-02,Pending
TX09083,C00339,25.69,Add-on,2021-05-17,Pending
TX09084,C00477,58.17,Top-up,2020-07-02,Success
TX09085,C00350,24.86,Top-up,2024-04-22,Failed
TX09086,C00104,98.61,Roaming,2024-04-29,Success
TX09087,C00479,163.04,Bill Payment,2020-04-06,Failed
TX09088,C00415,86.96,Roaming,2022-09-15,Success
TX09089,C00391,63.29,Roaming,2022-10-07,Pending
TX09090,C00035,97.63,Add-on,2023-12-19,Pending
TX09091,C00205,123.66,Add-on,2024-12-27,Pending
TX09092,C00415,60.59,Roaming,2021-03-21,Failed
TX09093,C00163,32.12,Roaming,2020-01-23,Pending
TX09094,C00082,21.61,Add-on,2021-09-23,Success
TX09095,C00030,116.04,Roaming,2024-12-15,Failed
TX09096,C00113,75.02,Bill Payment,2021-04-21,Failed
TX09097,C00447,69.15,Bill Payment,2024-08-31,Pending
TX09098,C00245,60.17,Top-up,2023-03-12,Success
TX09099,C00372,117.55,Top-up,2022-09-19,Pending
TX09100,C00255,194.51,Roaming,2022-03-08,Success
TX09101,C00191,59.13,Add-on,2020-10-18,Pending
TX09102,C00390,9.72,Top-up,2021-06-20,Pending
TX09103,C00085,28.25,Add-on,2024-01-24,Failed
TX09104,C00301,136.56,Add-on,2020-02-02,Pending
TX09105,C00199,112.8,Add-on,2023-02-26,Success
TX09106,C00405,139.91,Bill Payment,2022-07-01,Failed
TX09107,C00216,61.08,Add-on,2022-06-02,Success
TX09108,C00497,101.54,Bill Payment,2020-06-30,Success
TX09109,C00438,8.98,Bill Payment,2023-01-17,Success
TX09110,C00500,81.65,Add-on,2025-04-27,Success
TX09111,C00499,186.32,Roaming,2020-06-07,Pending
TX09112,C00020,8.4,Bill Payment,2020-01-25,Success
TX09113,C00206,95.39,Add-on,2023-06-10,Success
TX09114,C00198,20.4,Roaming,2024-03-12,Pending
TX09115,C00161,102.17,Bill Payment,2022-03-16,Success
TX09116,C00328,43.47,Roaming,2024-02-24,Success
TX09117,C00035,143.0,Top-up,2025-06-14,Pending
TX09118,C00344,165.58,Bill Payment,2023-12-19,Success
TX09119,C00149,183.39,Bill Payment,2022-12-10,Failed
TX09120,C00130,180.8,Add-on,2020-12-16,Pending
TX09121,C00081,152.14,Roaming,2020-11-03,Success
TX09122,C00301,114.26,Top-up,2023-06-16,Success
TX09123,C00160,46.61,Bill Payment,2023-09-17,Success
TX09124,C00045,108.04,Top-up,2022-04-21,Failed
TX09125,C00335,15.77,Bill Payment,2025-08-25,Pending
TX09126,C00120,114.01,Add-on,2022-12-03,Pending
TX09127,C00429,136.84,Top-up,2022-02-05,Pending
TX09128,C00176,113.92,Top-up,2025-04-21,Success
TX09129,C00058,167.69,Roaming,2025-01-12,Pending
TX09130,C00365,52.26,Top-up,2024-11-15,Success
TX09131,C00159,56.59,Bill Payment,2020-12-03,Success
TX09132,C00445,33.28,Top-up,2022-09-30,Pending
TX09133,C00029,60.89,Top-up,2023-09-02,Success
TX09134,C00117,136.5,Top-up,2025-02-05,Failed
TX09135,C00354,136.63,Bill Payment,2023-03-15,Failed
TX09136,C00108,2.25,Add-on,2024-07-28,Failed
TX09137,C00436,4.98,Roaming,2021-06-10,Success
TX09138,C00122,119.89,Bill Payment,2024-05-18,Success
TX09139,C00471,1.43,Add-on,2024-09-28,Success
TX09140,C00084,158.77,Bill Payment,2023-02-10,Failed
TX09141,C00414,69.61,Roaming,2024-05-21,Success
TX09142,C00295,141.91,Top-up,2023-04-30,Failed
TX09143,C00256,173.14,Roaming,2020-01-06,Failed
TX09144,C00007,191.63,Roaming,2022-08-10,Pending
TX09145,C00367,75.32,Bill Payment,2021-02-13,Failed
TX09146,C00432,164.3,Bill Payment,2021-01-10,Pending
TX09147,C00300,174.66,Bill Payment,2024-02-14,Pending
TX09148,C00117,158.0,Top-up,2024-08-27,Pending
TX09149,C00293,33.14,Top-up,2024-02-13,Success
TX09150,C00026,160.86,Top-up,2024-06-27,Success
TX09151,C00045,30.11,Bill Payment,2020-01-03,Success
TX09152,C00081,117.28,Top-up,2024-05-19,Pending
TX09153,C00153,156.17,Add-on,2025-07-07,Failed
TX09154,C00387,188.15,Top-up,2021-08-10,Failed
TX09155,C00272,170.23,Roaming,2024-08-30,Success
TX09156,C00486,78.93,Bill Payment,2020-06-06,Success
TX09157,C00443,132.57,Roaming,2020-10-02,Failed
TX09158,C00047,167.68,Top-up,2024-02-14,Success
TX09159,C00255,18.55,Roaming,2025-08-23,Success
TX09160,C00200,62.58,Roaming,2023-03-19,Pending
TX09161,C00207,49.31,Add-on,2022-11-07,Pending
TX09162,C00175,105.66,Add-on,2021-12-30,Failed
TX09163,C00483,191.89,Roaming,2023-10-05,Failed
TX09164,C00250,50.58,Top-up,2022-10-13,Success
TX09165,C00277,158.27,Add-on,2022-05-22,Success
TX09166,C00282,141.21,Top-up,2023-08-15,Success
TX09167,C00352,69.47,Top-up,2025-07-22,Success
TX09168,C00065,97.79,Bill Payment,2023-09-25,Pending
TX09169,C00233,115.88,Bill Payment,2020-10-17,Failed
TX09170,C00285,87.26,Top-up,2023-02-23,Pending
TX09171,C00048,193.09,Bill Payment,2022-07-23,Failed
TX09172,C00005,167.84,Roaming,2020-02-28,Pending
TX09173,C00450,141.88,Add-on,2022-05-15,Failed
TX09174,C00287,171.34,Bill Payment,2021-06-20,Pending
TX09175,C00401,42.46,Roaming,2022-06-29,Pending
TX09176,C00417,66.46,Bill Payment,2021-05-09,Failed
TX09177,C00062,71.64,Bill Payment,2025-05-15,Pending
TX09178,C00111,64.59,Add-on,2023-12-23,Pending
TX09179,C00267,57.49,Top-up,2021-02-13,Success
TX09180,C00404,65.86,Bill Payment,2023-09-16,Success
TX09181,C00173,155.65,Add-on,2021-07-23,Success
TX09182,C00274,108.37,Top-up,2020-12-26,Success
TX09183,C00412,198.85,Top-up,2023-11-20,Failed
TX09184,C00493,193.77,Top-up,2024-07-02,Success
TX09185,C00070,146.15,Top-up,2022-05-17,Failed
TX09186,C00164,89.08,Add-on,2020-03-10,Pending
TX09187,C00251,181.7,Roaming,2020-06-25,Pending
TX09188,C00256,56.86,Bill Payment,2020-08-14,Success
TX09189,C00317,79.08,Bill Payment,2022-02-18,Pending
TX09190,C00246,3.31,Bill Payment,2024-11-19,Success
TX09191,C00305,158.76,Roaming,2021-10-03,Failed
TX09192,C00099,92.32,Add-on,2023-07-06,Success
TX09193,C00261,17.54,Roaming,2021-09-10,Pending
TX09194,C00394,176.5,Roaming,2020-11-07,Failed
TX09195,C00394,108.24,Bill Payment,2020-12-26,Pending
TX09196,C00199,87.93,Add-on,2020-08-16,Failed
TX09197,C00167,38.7,Bill Payment,2024-12-19,Success
TX09198,C00420,117.64,Add-on,2022-04-21,Success
TX09199,C00202,72.75,Top-up,2021-06-27,Pending
TX09200,C00462,183.58,Top-up,2024-08-10,Failed
TX09201,C00453,136.52,Bill Payment,2025-09-14,Success
TX09202,C00228,116.53,Add-on,2022-09-15,Success
TX09203,C00291,95.9,Bill Payment,2024-10-24,Success
TX09204,C00261,52.38,Roaming,2024-01-28,Failed
TX09205,C00039,54.01,Add-on,2023-07-25,Pending
TX09206,C00045,198.88,Roaming,2020-09-04,Failed
TX09207,C00371,118.56,Add-on,2021-12-19,Success
TX09208,C00384,168.39,Roaming,2020-09-01,Failed
TX09209,C00399,94.22,Bill Payment,2022-08-24,Failed
TX09210,C00450,137.49,Top-up,2023-12-09,Pending
TX09211,C00226,165.98,Top-up,2021-11-18,Success
TX09212,C00247,68.26,Add-on,2020-08-01,Success
TX09213,C00297,82.19,Roaming,2022-09-16,Pending
TX09214,C00342,33.44,Add-on,2025-02-02,Pending
TX09215,C00268,72.93,Top-up,2021-05-22,Failed
TX09216,C00335,197.1,Top-up,2022-07-24,Failed
TX09217,C00416,88.24,Add-on,2020-09-05,Success
TX09218,C00217,113.36,Roaming,2020-03-19,Success
TX09219,C00433,109.71,Add-on,2024-08-26,Failed
TX09220,C00046,169.7,Top-up,2022-01-14,Success
TX09221,C00361,26.29,Roaming,2020-02-04,Success
TX09222,C00369,71.66,Add-on,2024-09-26,Success
TX09223,C00059,35.59,Add-on,2022-01-28,Failed
TX09224,C00053,37.1,Roaming,2020-11-09,Pending
TX09225,C00402,85.78,Roaming,2020-09-20,Pending
TX09226,C00319,109.03,Bill Payment,2025-09-04,Failed
TX09227,C00376,14.58,Add-on,2020-10-23,Pending
TX09228,C00105,141.93,Bill Payment,2022-06-20,Pending
TX09229,C00207,137.2,Top-up,2023-10-14,Failed
TX09230,C00190,92.68,Roaming,2021-06-22,Pending
TX09231,C00481,47.96,Add-on,2022-05-27,Success
TX09232,C00332,57.2,Roaming,2023-06-29,Pending
TX09233,C00027,130.71,Top-up,2021-12-21,Pending
TX09234,C00305,34.14,Top-up,2025-07-16,Success
TX09235,C00225,80.44,Roaming,2022-10-04,Pending
TX09236,C00336,147.94,Top-up,2023-09-02,Success
TX09237,C00023,188.17,Top-up,2025-08-20,Success
