customer_id,age,gender,city,plan_type,join_date,churned,last_month_usage_gb,complaints_count
C8178,27,F,Riffa,Prepaid,2022-05-13,0,48.37,1
C8179,24,F,Isa Town,Postpaid,2024-11-02,0,20.22,2
C8180,53,M,Manama,Prepaid,2021-10-01,1,18.44,0
C8181,48,F,Muharraq,Postpaid,2024-05-12,0,16.36,5
C8182,57,F,Manama,Prepaid,2024-10-01,0,49.59,3
C8183,25,F,Isa Town,Prepaid,2024-03-14,0,42.83,4
C8184,59,M,Riffa,Prepaid,2020-12-17,1,0.06,3
C8185,58,F,Muharraq,Postpaid,2025-01-10,1,16.79,0
C8186,31,M,Isa Town,Prepaid,2021-08-05,0,16.77,2
C8187,26,F,Manama,Prepaid,2023-02-19,0,10.69,5
C8188,26,M,Manama,Prepaid,2022-08-28,1,43.11,5
C8189,32,M,Riffa,Postpaid,2025-08-15,1,36.71,0
C8190,47,M,Riffa,Prepaid,2023-12-30,0,5.66,0
C8191,39,F,Riffa,Prepaid,2024-12-10,1,42.51,1
C8192,65,F,Riffa,Prepaid,2025-08-27,0,38.83,2
C8193,52,M,Muharraq,Postpaid,2023-06-10,1,28.14,0
C8194,40,M,Isa Town,Postpaid,2022-05-21,1,47.56,3
C8195,22,F,Isa Town,Prepaid,2024-02-02,0,35.93,1
C8196,26,M,Manama,Postpaid,2025-08-26,0,23.32,0
C8197,50,M,Manama,Postpaid,2024-06-27,1,24.47,5
C8198,23,M,Riffa,Prepaid,2022-08-27,0,5.19,4
C8199,30,M,Riffa,Prepaid,2023-05-04,0,23.46,5
C8200,22,F,Riffa,Postpaid,2022-02-11,1,44.14,3
C8201,65,F,Isa Town,Prepaid,2024-03-07,1,10.08,3
C8202,24,M,Isa Town,Prepaid,2021-09-03,0,2.16,2
C8203,41,F,Riffa,Prepaid,2024-12-24,1,17.04,2
C8204,57,M,Muharraq,Prepaid,2022-09-01,0,46.75,1
C8205,36,M,Muharraq,Prepaid,2021-05-09,1,4.58,3
C8206,37,M,Muharraq,Prepaid,2024-06-17,1,45.81,4
C8207,57,F,Muharraq,Prepaid,2023-08-08,0,3.44,1
C8208,57,M,Isa Town,Prepaid,2024-09-21,0,36.27,3
C8209,48,F,Riffa,Prepaid,2024-12-12,0,31.72,5
C8210,62,M,Manama,Postpaid,2024-03-31,0,3.76,0
C8211,20,M,Manama,Postpaid,2022-12-26,1,1.79,2
C8212,29,M,Riffa,Postpaid,2021-07-08,1,44.92,4
C8213,43,F,Manama,Prepaid,2021-05-21,0,27.42,4
C8214,40,M,Isa Town,Prepaid,2024-03-06,0,22.97,5
C8215,51,M,Muharraq,Prepaid,2022-02-25,0,17.03,1
C8216,29,F,Riffa,Prepaid,2021-06-03,1,38.65,3
C8217,56,F,Riffa,Postpaid,2021-10-15,1,39.72,2
C8218,37,M,Riffa,Prepaid,2024-06-10,0,12.82,1
C8219,22,M,Riffa,Postpaid,2024-05-17,0,12.96,2
C8220,55,M,Manama,Postpaid,2020-09-28,0,36.35,2
C8221,61,F,Manama,Prepaid,2024-04-30,0,8.17,5
C8222,63,F,Riffa,Postpaid,2023-07-30,1,22.7,5
C8223,37,F,Riffa,Postpaid,2024-02-03,1,15.06,2
C8224,23,F,Muharraq,Prepaid,2025-08-22,1,23.17,4
C8225,65,M,Riffa,Prepaid,2021-06-08,1,35.9,3
C8226,22,M,Muharraq,Prepaid,2025-06-14,1,11.72,4
C8227,26,F,Isa Town,Postpaid,2022-11-01,1,5.76,1
C8228,31,F,Riffa,Postpaid,2024-11-27,1,36.99,5
C8229,27,F,Manama,Prepaid,2025-04-30,1,8.64,0
C8230,44,F,Isa Town,Prepaid,2021-03-06,0,47.19,5
C8231,47,M,Muharraq,Prepaid,2025-07-27,1,20.02,3
C8232,28,M,Isa Town,Postpaid,2021-08-06,0,28.16,4
C8233,23,M,Muharraq,Prepaid,2020-12-16,0,44.17,5
C8234,38,M,Isa Town,Prepaid,2025-08-07,1,26.61,2
C8235,39,M,Riffa,Prepaid,2023-12-13,1,25.47,2
C8236,24,M,Riffa,Postpaid,2023-09-01,0,23.03,4
C8237,39,F,Isa Town,Prepaid,2025-07-19,0,23.47,5
C8238,43,M,Isa Town,Prepaid,2023-11-01,1,11.5,4
C8239,25,F,Riffa,Postpaid,2022-09-20,1,43.42,2
C8240,23,F,Isa Town,Postpaid,2020-11-13,0,32.51,0
C8241,36,F,Isa Town,Prepaid,2021-11-26,0,27.2,2
C8242,38,F,Riffa,Prepaid,2023-02-21,0,6.26,1
C8243,26,M,Riffa,Prepaid,2024-02-20,0,3.95,0
C8244,40,M,Manama,Prepaid,2025-06-21,0,49.86,5
C8245,27,M,Muharraq,Prepaid,2023-12-18,0,35.87,2
C8246,22,F,Isa Town,Postpaid,2022-07-29,1,2.28,5
C8247,43,M,Muharraq,Prepaid,2024-02-27,1,35.37,3
C8248,36,M,Manama,Prepaid,2024-09-04,1,24.39,2
C8249,62,F,Isa Town,Prepaid,2023-12-29,1,33.29,4
C8250,40,M,Manama,Prepaid,2024-08-02,0,10.87,2
C8251,30,M,Manama,Prepaid,2025-01-09,1,11.09,5
C8252,30,F,Riffa,Postpaid,2023-12-14,1,29.07,3
C8253,21,F,Isa Town,Postpaid,2022-01-27,1,14.92,0
C8254,31,M,Riffa,Prepaid,2023-12-19,0,5.98,4
C8255,64,F,Riffa,Postpaid,2022-07-15,0,0.94,2
C8256,41,F,Muharraq,Prepaid,2021-04-19,0,19.83,5
C8257,65,F,Riffa,Postpaid,2021-02-09,0,7.71,4
C8258,36,F,Manama,Postpaid,2023-02-22,0,36.36,0
C8259,47,M,Muharraq,Postpaid,2024-01-16,0,48.04,4
C8260,27,F,Isa Town,Prepaid,2023-04-01,0,1.56,5
C8261,61,F,Muharraq,Postpaid,2020-10-24,1,47.75,5
C8262,30,M,Riffa,Prepaid,2023-07-25,0,37.34,3
C8263,24,F,Manama,Postpaid,2023-07-25,0,32.63,0
C8264,47,M,Isa Town,Postpaid,2022-01-25,0,44.8,0
C8265,60,F,Manama,Prepaid,2024-06-04,1,40.2,0
C8266,46,M,Isa Town,Postpaid,2024-09-02,0,2.36,2
C8267,50,F,Manama,Postpaid,2021-08-08,0,37.06,2
C8268,28,F,Isa Town,Postpaid,2023-02-13,0,15.42,2
C8269,49,M,Riffa,Prepaid,2023-12-03,1,24.4,4
C8270,40,M,Riffa,Postpaid,2022-11-13,0,6.69,0
C8271,59,M,Isa Town,Prepaid,2023-07-22,0,19.9,4
C8272,36,M,Riffa,Postpaid,2021-03-12,1,34.48,1
C8273,18,F,Isa Town,Prepaid,2021-01-06,1,5.12,2
C8274,59,M,Riffa,Prepaid,2025-03-30,1,43.97,3
C8275,49,F,Riffa,Prepaid,2024-09-03,1,16.81,3
C8276,35,F,Isa Town,Postpaid,2021-08-15,1,41.37,1
C8277,61,F,Manama,Postpaid,2024-10-06,1,11.83,0
C8278,59,M,Manama,Postpaid,2020-10-18,1,29.38,2
C8279,26,F,Manama,Postpaid,2023-06-24,0,21.51,3
C8280,37,F,Muharraq,Postpaid,2023-05-20,1,31.9,2
C8281,64,M,Muharraq,Postpaid,2024-10-04,0,0.5,0
C8282,19,M,Muharraq,Prepaid,2023-02-21,1,28.58,0
C8283,35,M,Manama,Prepaid,2023-04-18,0,37.08,0
C8284,23,F,Riffa,Postpaid,2023-08-16,1,35.01,0
C8285,38,F,Isa Town,Prepaid,2024-04-08,1,44.31,1
C8286,50,M,Muharraq,Prepaid,2024-08-25,0,12.88,5
C8287,52,M,Riffa,Postpaid,2021-04-26,0,25.45,0
C8288,65,F,Manama,Prepaid,2024-06-18,1,25.87,2
C8289,46,F,Muharraq,Postpaid,2025-07-12,1,8.18,2
C8290,29,F,Isa Town,Prepaid,2025-03-09,0,19.31,0
C8291,58,F,Riffa,Postpaid,2021-08-08,1,21.82,5
C8292,26,M,Isa Town,Prepaid,2023-09-11,1,7.46,1
C8293,62,M,Isa Town,Prepaid,2021-08-06,1,47.1,1
C8294,31,F,Riffa,Postpaid,2023-06-22,0,29.11,2
C8295,20,M,Manama,Prepaid,2024-09-13,1,19.47,4
C8296,50,M,Muharraq,Postpaid,2021-04-24,1,0.1,1
C8297,46,M,Isa Town,Prepaid,2021-05-05,1,27.61,5
C8298,35,F,Manama,Postpaid,2021-09-23,1,29.97,2
C8299,36,F,Riffa,Prepaid,2021-07-03,1,11.72,3
C8300,58,M,Isa Town,Prepaid,2023-07-06,1,1.05,4
C8301,26,M,Muharraq,Prepaid,2024-12-15,0,0.69,5
C8302,29,F,Manama,Postpaid,2020-11-14,1,36.54,4
C8303,26,F,Isa Town,Postpaid,2025-08-07,1,10.13,4
C8304,27,M,Muharraq,Prepaid,2023-03-25,0,6.39,4
C8305,24,F,Manama,Prepaid,2022-07-08,1,40.98,1
C8306,29,M,Muharraq,Prepaid,2023-06-03,1,7.18,2
C8307,34,M,Riffa,Prepaid,2022-10-24,1,42.48,4
C8308,31,M,Riffa,Postpaid,2025-06-04,0,49.54,1
C8309,31,M,Muharraq,Prepaid,2020-09-12,1,21.25,3
C8310,25,F,Manama,Prepaid,2022-03-15,0,38.3,3
C8311,30,M,Manama,Prepaid,2025-06-06,0,22.3,5
C8312,38,M,Manama,Postpaid,2023-04-19,1,33.1,2
C8313,34,F,Muharraq,Prepaid,2024-08-12,1,1.39,0
C8314,34,F,Riffa,Postpaid,2023-12-30,0,45.43,5
C8315,39,F,Muharraq,Prepaid,2022-12-03,0,24.58,4
C8316,41,M,Muharraq,Postpaid,2023-08-02,1,42.33,1
C8317,64,M,Manama,Postpaid,2024-03-04,0,41.54,4
C8318,33,M,Isa Town,Postpaid,2023-04-24,0,47.75,5
C8319,60,F,Isa Town,Postpaid,2025-08-18,1,29.08,3
C8320,49,M,Riffa,Postpaid,2022-06-17,0,11.31,2
C8321,32,M,Isa Town,Prepaid,2023-05-23,0,12.33,5
C8322,65,F,Manama,Postpaid,2021-09-30,1,29.71,2
C8323,61,F,Isa Town,Prepaid,2021-03-11,0,23.17,5
C8324,51,M,Muharraq,Prepaid,2024-10-18,1,30.28,3
C8325,27,F,Manama,Postpaid,2021-11-19,0,7.99,5
C8326,26,F,Riffa,Postpaid,2021-08-21,0,43.5,5
C8327,33,F,Muharraq,Prepaid,2022-03-13,0,23.8,5
C8328,62,M,Manama,Prepaid,2024-11-11,1,16.06,2
C8329,39,F,Isa Town,Postpaid,2025-06-27,1,24.0,2
C8330,25,M,Isa Town,Postpaid,2023-09-17,1,43.32,2
C8331,62,M,Isa Town,Prepaid,2021-10-11,1,24.41,3
C8332,51,M,Muharraq,Prepaid,2022-06-30,0,48.85,4
C8333,26,M,Manama,Prepaid,2021-05-04,0,11.22,0
C8334,52,F,Manama,Postpaid,2023-10-23,1,39.5,0
C8335,30,M,Manama,Prepaid,2021-01-25,0,9.52,2
C8336,35,M,Manama,Prepaid,2021-12-21,1,36.78,0
C8337,27,F,Manama,Postpaid,2022-08-10,0,38.56,4
C8338,49,F,Isa Town,Prepaid,2025-03-20,0,34.71,5
C8339,55,M,Isa Town,Prepaid,2022-09-12,0,45.36,1
C8340,62,F,Muharraq,Prepaid,2021-02-11,0,20.98,0
C8341,35,F,Isa Town,Postpaid,2021-12-20,0,45.39,1
C8342,52,M,Isa Town,Prepaid,2022-10-29,1,27.27,3
C8343,20,F,Isa Town,Postpaid,2024-03-03,1,13.63,2
C8344,55,M,Manama,Postpaid,2023-05-19,0,2.11,2
C8345,34,M,Isa Town,Prepaid,2021-01-18,1,16.71,3
C8346,32,M,Manama,Prepaid,2024-05-12,1,6.78,4
C8347,37,M,Muharraq,Prepaid,2025-09-04,0,8.07,5
C8348,48,M,Isa Town,Postpaid,2024-03-08,0,5.73,2
C8349,28,F,Muharraq,Prepaid,2021-08-29,0,43.26,5
C8350,35,M,Riffa,Prepaid,2022-07-23,1,19.19,1
C8351,52,M,Isa Town,Postpaid,2023-12-26,1,37.85,4
C8352,46,M,Isa Town,Postpaid,2024-10-20,1,5.48,4
C8353,50,F,Isa Town,Prepaid,2023-09-22,1,9.43,2
C8354,43,F,Isa Town,Postpaid,2022-10-18,0,30.69,4
C8355,32,F,Isa Town,Postpaid,2021-06-19,0,21.35,2
C8356,43,M,Muharraq,Prepaid,2025-08-30,1,24.01,1
C8357,42,M,Riffa,Prepaid,2022-11-13,0,45.7,4
C8358,22,M,Manama,Prepaid,2020-10-29,0,24.11,5
C8359,48,M,Manama,Prepaid,2023-09-19,1,10.17,5
C8360,34,M,Isa Town,Prepaid,2021-01-31,0,45.58,1
C8361,38,M,Manama,Prepaid,2021-04-27,0,31.25,1
C8362,28,F,Riffa,Postpaid,2021-03-31,1,13.25,5
C8363,40,F,Riffa,Postpaid,2023-06-10,0,22.18,3
C8364,63,M,Riffa,Postpaid,2021-01-10,1,40.82,5
C8365,61,F,Manama,Postpaid,2023-11-25,1,1.19,3
C8366,53,F,Isa Town,Postpaid,2022-07-06,0,43.37,5
C8367,42,M,Muharraq,Postpaid,2022-05-14,1,30.46,4
C8368,28,M,Isa Town,Postpaid,2022-01-24,0,41.11,1
C8369,38,M,Manama,Postpaid,2025-01-16,1,28.19,4
C8370,22,M,Manama,Prepaid,2021-10-29,0,47.13,3
C8371,31,F,Manama,Postpaid,2020-09-30,1,23.91,0
C8372,29,F,Muharraq,Prepaid,2022-08-02,1,37.8,5
C8373,24,M,Muharraq,Postpaid,2025-07-17,1,6.53,4
C8374,36,F,Muharraq,Postpaid,2022-08-04,0,39.88,1
C8375,50,F,Manama,Prepaid,2021-03-22,0,17.74,5
C8376,26,M,Manama,Postpaid,2025-04-30,0,9.31,4
C8377,22,M,Manama,Prepaid,2021-07-30,1,24.07,4
C8378,43,F,Isa Town,Postpaid,2024-05-04,0,1.3,0
C8379,49,M,Riffa,Prepaid,2022-03-26,0,43.78,3
C8380,40,M,Muharraq,Postpaid,2024-10-21,1,44.33,5
C8381,52,F,Manama,Postpaid,2023-02-23,0,35.65,5
C8382,42,F,Manama,Postpaid,2023-05-06,1,3.41,1
C8383,18,F,Isa Town,Postpaid,2024-03-14,0,39.47,2
C8384,23,F,Manama,Postpaid,2025-01-10,1,26.98,5
C8385,40,M,Riffa,Prepaid,2023-06-16,0,2.35,3
C8386,41,M,Isa Town,Postpaid,2023-09-26,0,6.96,2
C8387,48,F,Manama,Prepaid,2025-03-08,0,16.82,1
C8388,63,M,Muharraq,Prepaid,2021-07-20,1,8.44,2
C8389,36,F,Riffa,Prepaid,2025-06-07,0,34.05,3
C8390,54,F,Muharraq,Postpaid,2022-08-24,1,39.08,3
C8391,46,M,Muharraq,Postpaid,2022-06-04,1,33.35,4
C8392,30,M,Isa Town,Postpaid,2024-05-28,0,20.36,4
C8393,18,F,Isa Town,Prepaid,2025-07-16,1,37.74,4
C8394,37,M,Manama,Postpaid,2023-05-11,0,23.34,1
C8395,28,M,Isa Town,Postpaid,2023-09-03,1,26.64,1
C8396,43,M,Riffa,Postpaid,2024-12-12,1,12.54,5
C8397,63,M,Manama,Postpaid,2023-01-31,1,16.64,5
C8398,38,F,Riffa,Prepaid,2021-05-03,1,28.53,1
C8399,52,M,Riffa,Postpaid,2020-09-29,0,35.45,1
C8400,55,M,Riffa,Prepaid,2023-04-08,0,33.16,2
C8401,50,F,Muharraq,Postpaid,2021-06-23,0,46.28,5
C8402,20,F,Riffa,Postpaid,2021-04-30,0,23.73,5
C8403,34,M,Riffa,Prepaid,2022-08-05,1,18.73,1
C8404,23,F,Muharraq,Postpaid,2024-05-17,0,44.0,0
C8405,52,F,Riffa,Postpaid,2020-12-17,0,46.21,0
C8406,34,F,Isa Town,Prepaid,2024-04-29,0,21.09,0
C8407,51,F,Riffa,Postpaid,2025-07-28,1,9.73,3
C8408,55,F,Manama,Postpaid,2024-03-27,1,25.75,0
C8409,57,F,Riffa,Prepaid,2021-12-11,0,28.72,4
C8410,53,F,Riffa,Postpaid,2023-09-29,1,9.71,1
C8411,23,F,Isa Town,Postpaid,2024-03-26,1,15.9,2
C8412,48,F,Manama,Postpaid,2021-08-12,0,26.05,5
C8413,39,F,Muharraq,Postpaid,2025-08-18,1,43.09,2
C8414,64,M,Muharraq,Postpaid,2024-09-09,1,15.41,0
C8415,64,F,Isa Town,Postpaid,2023-03-18,0,23.64,0
C8416,23,F,Isa Town,Prepaid,2022-01-28,1,20.05,4
C8417,54,M,Manama,Postpaid,2022-11-02,0,22.53,4
C8418,27,M,Manama,Postpaid,2025-05-29,1,19.9,0
C8419,45,F,Isa Town,Prepaid,2025-02-08,1,48.77,3
C8420,58,F,Muharraq,Prepaid,2024-10-08,0,24.24,2
C8421,62,M,Muharraq,Prepaid,2022-03-23,0,32.7,2
C8422,55,M,Muharraq,Postpaid,2024-12-27,1,25.56,4
C8423,61,M,Muharraq,Prepaid,2025-06-08,1,21.48,2
C8424,31,F,Isa Town,Postpaid,2022-09-24,0,1.75,0
C8425,19,M,Manama,Prepaid,2022-04-06,0,0.98,1
C8426,65,F,Isa Town,Postpaid,2021-02-23,0,23.32,0
C8427,50,F,Riffa,Postpaid,2021-02-04,0,19.57,1
C8428,49,F,Isa Town,Postpaid,2024-05-07,0,7.39,5
C8429,56,F,Muharraq,Postpaid,2025-06-04,0,37.9,1
C8430,26,M,Riffa,Prepaid,2021-07-10,1,10.14,2
C8431,55,M,Isa Town,Prepaid,2020-12-25,1,43.22,5
C8432,43,M,Isa Town,Prepaid,2024-06-01,1,6.81,1
C8433,31,M,Manama,Prepaid,2023-06-21,1,44.14,0
C8434,25,F,Isa Town,Postpaid,2023-03-01,1,19.81,4
C8435,32,F,Isa Town,Postpaid,2025-01-26,0,24.37,2
C8436,18,F,Muharraq,Prepaid,2025-07-05,0,48.02,1
C8437,25,F,Muharraq,Postpaid,2022-10-26,1,18.87,0
C8438,49,F,Manama,Prepaid,2023-03-30,0,22.63,0
C8439,37,M,Isa Town,Postpaid,2024-05-09,1,34.74,4
C8440,61,M,Muharraq,Postpaid,2023-02-05,0,47.66,1
C8441,46,F,Manama,Prepaid,2023-04-10,1,34.79,3
C8442,31,F,Riffa,Postpaid,2025-09-09,0,3.4,0
C8443,60,M,Riffa,Postpaid,2025-02-20,0,16.08,2
C8444,54,F,Muharraq,Prepaid,2024-03-10,0,38.69,3
C8445,41,F,Isa Town,Prepaid,2022-09-22,1,39.58,4
C8446,36,F,Riffa,Prepaid,2023-10-12,1,15.65,0
C8447,18,M,Manama,Prepaid,2025-04-03,1,0.08,3
C8448,22,M,Isa Town,Prepaid,2024-06-05,1,47.12,0
C8449,27,M,Manama,Prepaid,2024-04-08,1,20.36,3
C8450,56,F,Riffa,Prepaid,2024-03-18,0,2.02,0
C8451,51,F,Isa Town,Postpaid,2024-06-12,1,8.76,5
C8452,39,F,Isa Town,Prepaid,2021-12-02,0,8.27,0
C8453,65,F,Riffa,Postpaid,2024-05-24,0,23.0,0
C8454,40,F,Isa Town,Prepaid,2025-06-15,0,31.0,5
C8455,59,F,Manama,Postpaid,2024-10-25,0,41.66,2
C8456,61,F,Muharraq,Prepaid,2025-02-06,1,37.94,5
C8457,30,F,Manama,Postpaid,2023-05-04,1,31.78,0
C8458,37,F,Isa Town,Prepaid,2023-09-29,0,15.31,1
C8459,62,M,Isa Town,Postpaid,2023-09-26,0,23.11,1
C8460,28,F,Riffa,Prepaid,2025-07-10,0,23.0,5
C8461,37,M,Muharraq,Prepaid,2024-01-27,1,38.13,1
C8462,26,F,Manama,Postpaid,2025-02-09,0,15.2,1
C8463,47,M,Muharraq,Prepaid,2023-04-26,0,3.57,3
C8464,34,F,Isa Town,Postpaid,2021-10-28,0,12.45,0
C8465,56,F,Riffa,Prepaid,2021-01-27,1,34.76,0
C8466,31,F,Manama,Prepaid,2024-11-23,0,34.61,0
C8467,35,F,Muharraq,Prepaid,2023-04-08,0,18.18,0
C8468,55,M,Muharraq,Postpaid,2025-06-18,0,33.18,3
C8469,62,M,Manama,Postpaid,2022-10-24,1,25.19,5
C8470,51,F,Riffa,Postpaid,2022-08-05,1,7.77,2
C8471,29,F,Isa Town,Postpaid,2022-07-25,1,23.38,2
C8472,62,F,Riffa,Postpaid,2021-04-06,0,29.07,3
C8473,49,F,Manama,Prepaid,2025-04-08,0,7.32,2
C8474,26,F,Isa Town,Postpaid,2021-12-12,1,6.88,1
C8475,29,M,Isa Town,Postpaid,2023-05-24,0,30.66,2
C8476,29,M,Manama,Postpaid,2024-07-13,1,3.79,2
C8477,29,M,Muharraq,Postpaid,2021-04-15,1,44.06,3
C8478,57,M,Manama,Prepaid,2022-03-12,1,2.54,4
C8479,33,F,Muharraq,Postpaid,2022-03-02,0,37.72,0
C8480,49,F,Riffa,Prepaid,2021-10-06,0,36.57,1
C8481,58,F,Isa Town,Postpaid,2024-05-22,1,10.88,5
C8482,45,F,Riffa,Prepaid,2023-07-18,1,44.12,3
C8483,40,F,Isa Town,Prepaid,2021-10-14,1,33.79,4
C8484,54,F,Muharraq,Prepaid,2022-03-22,0,35.62,4
C8485,38,M,Riffa,Postpaid,2025-05-13,0,47.22,4
C8486,63,M,Isa Town,Postpaid,2023-11-30,1,5.72,0
C8487,47,F,Manama,Postpaid,2024-10-29,1,3.93,5
C8488,40,F,Riffa,Prepaid,2020-11-15,0,24.69,2
C8489,56,M,Isa Town,Postpaid,2023-01-06,0,4.32,4
C8490,51,M,Manama,Postpaid,2023-10-15,0,36.7,3
C8491,26,F,Manama,Prepaid,2023-02-21,0,44.11,4
C8492,31,M,Riffa,Postpaid,2022-06-23,0,32.41,2
C8493,29,M,Isa Town,Prepaid,2023-10-11,1,31.95,0
C8494,24,F,Isa Town,Postpaid,2022-05-05,0,17.16,1
C8495,39,M,Isa Town,Prepaid,2022-06-20,0,30.23,2
C8496,63,F,Manama,Prepaid,2020-09-21,0,33.31,1
C8497,49,M,Manama,Postpaid,2025-02-24,0,6.3,3
C8498,41,M,Manama,Prepaid,2021-08-18,0,40.59,1
C8499,37,M,Riffa,Postpaid,2022-06-21,1,47.76,1
C8500,23,F,Muharraq,Prepaid,2021-03-16,0,32.3,2
C8501,43,M,Manama,Prepaid,2023-02-27,1,38.1,5
C8502,47,M,Manama,Postpaid,2021-02-13,0,17.49,5
C8503,38,F,Riffa,Postpaid,2023-04-09,0,5.46,0
C8504,32,M,Muharraq,Postpaid,2021-06-19,1,45.1,0
C8505,54,F,Muharraq,Postpaid,2021-04-26,0,11.8,5
C8506,19,F,Riffa,Prepaid,2023-02-19,1,44.92,3
C8507,34,F,Manama,Postpaid,2021-06-23,0,31.5,2
C8508,30,F,Manama,Prepaid,2023-12-25,0,14.78,2
C8509,32,F,Manama,Postpaid,2021-10-30,0,39.05,3
C8510,52,F,Riffa,Postpaid,2022-09-04,1,26.78,0
C8511,29,M,Muharraq,Postpaid,2022-03-12,1,48.97,5
C8512,18,M,Manama,Prepaid,2022-11-03,1,37.88,3
C8513,26,F,Muharraq,Postpaid,2021-08-10,0,37.56,5
C8514,36,F,Riffa,Postpaid,2024-10-03,0,35.61,4
C8515,20,F,Isa Town,Postpaid,2021-03-29,1,32.03,0
C8516,64,M,Muharraq,Prepaid,2022-11-22,1,10.43,2
C8517,36,M,Isa Town,Prepaid,2024-11-23,0,34.14,4
C8518,34,M,Riffa,Postpaid,2021-07-04,1,49.88,1
C8519,32,F,Muharraq,Postpaid,2022-06-20,0,34.42,4
C8520,47,M,Riffa,Postpaid,2022-11-13,0,8.29,2
C8521,32,F,Manama,Prepaid,2022-06-30,0,22.36,3
C8522,34,F,Manama,Prepaid,2025-01-19,0,25.89,3
C8523,25,M,Isa Town,Prepaid,2021-09-09,1,26.39,3
C8524,61,F,Riffa,Prepaid,2021-08-24,0,9.12,0
C8525,61,M,Manama,Prepaid,2020-11-24,1,0.61,1
C8526,31,F,Muharraq,Prepaid,2022-09-02,0,11.3,4
C8527,48,M,Riffa,Postpaid,2024-06-02,0,17.95,0
C8528,21,M,Manama,Postpaid,2025-03-16,1,11.99,1
C8529,43,F,Isa Town,Postpaid,2021-07-01,0,20.35,2
C8530,50,F,Riffa,Prepaid,2021-09-10,1,27.1,2
C8531,62,M,Muharraq,Postpaid,2023-02-04,1,40.07,5
C8532,38,M,Muharraq,Postpaid,2024-01-10,1,24.87,3
C8533,38,F,Muharraq,Prepaid,2022-01-10,0,25.17,4
C8534,51,F,Manama,Postpaid,2022-10-21,1,20.0,1
C8535,37,M,Manama,Prepaid,2023-06-14,0,16.96,5
C8536,25,F,Muharraq,Postpaid,2024-09-12,1,22.82,2
C8537,61,F,Manama,Prepaid,2024-04-09,1,44.19,3
C8538,41,F,Isa Town,Postpaid,2022-04-28,1,4.78,1
C8539,45,F,Riffa,Prepaid,2024-07-09,1,17.82,1
C8540,40,M,Muharraq,Prepaid,2025-02-08,1,46.8,3
C8541,28,M,Muharraq,Postpaid,2023-03-17,1,21.1,2
C8542,24,F,Muharraq,Prepaid,2025-04-26,0,42.29,4
C8543,37,F,Isa Town,Prepaid,2024-11-30,1,28.38,3
C8544,44,F,Isa Town,Prepaid,2022-08-23,0,13.66,4
C8545,61,M,Muharraq,Postpaid,2021-03-31,1,4.88,3
C8546,49,F,Muharraq,Prepaid,2021-03-28,1,33.61,4
C8547,24,F,Muharraq,Postpaid,2020-10-20,0,37.68,5
C8548,59,M,Manama,Prepaid,2021-06-23,0,38.03,0
C8549,62,F,Isa Town,Postpaid,2023-03-14,1,44.29,2
C8550,46,F,Isa Town,Prepaid,2024-07-15,0,0.16,0
C8551,52,M,Manama,Postpaid,2021-11-18,1,12.55,0
C8552,60,M,Isa Town,Postpaid,2024-02-03,0,25.22,3
C8553,61,M,Manama,Postpaid,2022-05-30,0,36.0,4
C8554,61,F,Riffa,Prepaid,2025-07-31,1,37.58,0
C8555,54,M,Riffa,Postpaid,2024-05-21,0,42.33,3
C8556,36,M,Isa Town,Prepaid,2022-11-14,1,6.55,3
C8557,37,M,Riffa,Postpaid,2022-02-22,0,49.27,1
C8558,51,F,Muharraq,Postpaid,2023-02-16,0,27.98,0
C8559,65,M,Riffa,Postpaid,2024-07-03,1,11.19,0
C8560,53,M,Manama,Prepaid,2021-12-08,1,32.3,4
C8561,29,F,Isa Town,Prepaid,2021-06-17,0,44.45,1
C8562,52,F,Riffa,Postpaid,2023-04-04,0,20.02,1
C8563,24,F,Manama,Prepaid,2021-12-11,0,27.68,3
C8564,46,M,Riffa,Prepaid,2024-07-13,1,41.27,3
C8565,56,M,Muharraq,Postpaid,2025-01-07,1,33.54,3
C8566,35,M,Muharraq,Prepaid,2025-09-02,1,28.42,4
C8567,35,F,Isa Town,Prepaid,2021-12-07,1,14.13,4
C8568,62,F,Manama,Prepaid,2024-10-20,0,7.43,2
C8569,54,F,Manama,Postpaid,2021-09-09,0,37.86,0
C8570,63,F,Muharraq,Postpaid,2024-03-25,0,11.29,1
C8571,43,F,Muharraq,Postpaid,2024-09-30,0,5.54,4
C8572,52,F,Manama,Postpaid,2024-03-15,1,5.13,3
C8573,28,F,Isa Town,Postpaid,2023-03-18,1,25.19,0
C8574,65,M,Isa Town,Postpaid,2021-08-09,1,5.89,3
C8575,54,F,Muharraq,Postpaid,2025-08-30,1,36.12,0
C8576,45,F,Riffa,Postpaid,2023-08-28,1,48.98,3
C8577,51,F,Muharraq,Prepaid,2023-11-15,1,30.91,2
C8578,31,M,Manama,Prepaid,2021-11-05,1,46.61,4
C8579,54,M,Muharraq,Postpaid,2021-05-11,0,12.39,4
C8580,62,F,Manama,Postpaid,2020-11-21,1,43.95,2
C8581,26,M,Isa Town,Prepaid,2025-08-26,1,36.83,0
C8582,61,M,Isa Town,Prepaid,2025-05-06,1,3.64,3
C8583,38,M,Isa Town,Postpaid,2022-10-30,1,39.15,5
C8584,27,M,Riffa,Postpaid,2023-10-13,1,15.12,3
