ticket_id,employee_id,issue_type,priority,date_opened,status
IT7538,E018,Software Bug,Low,2025-09-12,Open
IT7539,E001,VPN Setup,Medium,2025-09-12,Open
IT7540,E009,Email Issue,Medium,2025-09-12,Pending
IT7541,E017,Email Issue,Low,2025-09-12,Open
IT7542,E019,Email Issue,Low,2025-09-12,Open
IT7543,E014,Email Issue,Low,2025-09-12,Open
IT7544,E011,Software Bug,Medium,2025-09-12,Resolved
IT7545,E009,Software Bug,High,2025-09-12,Pending
IT7546,E020,Email Issue,Low,2025-09-12,Open
IT7547,E002,Laptop Issue,Low,2025-09-12,Resolved
IT7548,E020,Software Bug,High,2025-09-12,Pending
IT7549,E014,Email Issue,High,2025-09-12,Resolved
IT7550,E011,Email Issue,Low,2025-09-12,Pending
IT7551,E003,Email Issue,Low,2025-09-12,Pending
IT7552,E004,VPN Setup,Medium,2025-09-12,Open
IT7553,E014,VPN Setup,High,2025-09-12,Open
IT7554,E012,Email Issue,Medium,2025-09-12,Pending
IT7555,E004,Laptop Issue,Low,2025-09-12,Resolved
IT7556,E006,Email Issue,High,2025-09-12,Resolved
IT7557,E020,Software Bug,Medium,2025-09-12,Resolved
IT7558,E007,Email Issue,High,2025-09-12,Resolved
IT7559,E013,VPN Setup,Medium,2025-09-12,Open
IT7560,E016,Email Issue,High,2025-09-12,Resolved
IT7561,E013,Software Bug,Medium,2025-09-12,Open
IT7562,E018,Email Issue,High,2025-09-12,Resolved
IT7563,E009,Software Bug,High,2025-09-12,Pending
IT7564,E014,Email Issue,High,2025-09-12,Pending
IT7565,E001,Software Bug,Low,2025-09-12,Pending
IT7566,E002,Email Issue,Low,2025-09-12,Pending
IT7567,E015,Software Bug,High,2025-09-12,Open
IT7568,E019,Laptop Issue,High,2025-09-12,Open
IT7569,E002,VPN Setup,High,2025-09-12,Pending
IT7570,E016,VPN Setup,High,2025-09-12,Pending
IT7571,E006,VPN Setup,High,2025-09-12,Open
IT7572,E019,VPN Setup,Medium,2025-09-12,Pending
IT7573,E013,Email Issue,High,2025-09-12,Open
IT7574,E013,VPN Setup,Low,2025-09-12,Pending
IT7575,E001,VPN Setup,High,2025-09-12,Pending
IT7576,E018,Laptop Issue,Medium,2025-09-12,Resolved
IT7577,E019,VPN Setup,Low,2025-09-12,Open
IT7578,E007,Laptop Issue,High,2025-09-12,Open
IT7579,E006,Laptop Issue,Medium,2025-09-12,Pending
IT7580,E011,VPN Setup,Medium,2025-09-12,Resolved
IT7581,E006,VPN Setup,Low,2025-09-12,Pending
IT7582,E006,Email Issue,Medium,2025-09-12,Resolved
IT7583,E017,Software Bug,High,2025-09-12,Open
IT7584,E007,Email Issue,High,2025-09-12,Pending
IT7585,E008,Laptop Issue,Medium,2025-09-12,Resolved
IT7586,E016,Software Bug,High,2025-09-12,Pending
IT7587,E011,VPN Setup,High,2025-09-12,Pending
IT7588,E010,Email Issue,Medium,2025-09-12,Resolved
IT7589,E016,VPN Setup,High,2025-09-12,Pending
IT7590,E020,VPN Setup,High,2025-09-12,Open
IT7591,E003,Software Bug,Medium,2025-09-12,Open
IT7592,E008,Email Issue,Low,2025-09-12,Open
IT7593,E012,Laptop Issue,Low,2025-09-12,Pending
IT7594,E013,Software Bug,Low,2025-09-12,Resolved
IT7595,E006,Email Issue,Medium,2025-09-12,Open
IT7596,E001,Email Issue,High,2025-09-12,Open
IT7597,E009,VPN Setup,Low,2025-09-12,Open
IT7598,E013,Email Issue,Low,2025-09-12,Resolved
IT7599,E003,Laptop Issue,Low,2025-09-12,Pending
IT7600,E015,Email Issue,Low,2025-09-12,Pending
IT7601,E011,Laptop Issue,Low,2025-09-12,Open
IT7602,E008,Email Issue,Medium,2025-09-12,Resolved
IT7603,E012,Email Issue,Medium,2025-09-12,Resolved
IT7604,E006,Email Issue,High,2025-09-12,Open
IT7605,E006,Software Bug,High,2025-09-12,Resolved
IT7606,E011,VPN Setup,High,2025-09-12,Open
IT7607,E017,Software Bug,Medium,2025-09-12,Pending
IT7608,E001,Email Issue,Medium,2025-09-12,Pending
IT7609,E009,Software Bug,High,2025-09-12,Pending
IT7610,E004,VPN Setup,Low,2025-09-12,Resolved
IT7611,E012,VPN Setup,High,2025-09-12,Resolved
IT7612,E013,Laptop Issue,Medium,2025-09-12,Open
IT7613,E003,Email Issue,Medium,2025-09-12,Resolved
IT7614,E008,Email Issue,Medium,2025-09-12,Open
IT7615,E003,Software Bug,Medium,2025-09-12,Pending
IT7616,E006,VPN Setup,Low,2025-09-12,Resolved
IT7617,E003,VPN Setup,Low,2025-09-12,Open
IT7618,E020,Software Bug,Low,2025-09-12,Resolved
IT7619,E018,Email Issue,Medium,2025-09-12,Pending
IT7620,E019,VPN Setup,High,2025-09-12,Pending
IT7621,E020,Laptop Issue,Medium,2025-09-12,Resolved
IT7622,E011,Laptop Issue,Medium,2025-09-12,Resolved
IT7623,E012,Email Issue,Medium,2025-09-12,Resolved
IT7624,E013,Laptop Issue,High,2025-09-12,Pending
IT7625,E001,Email Issue,Low,2025-09-12,Resolved
IT7626,E012,Laptop Issue,Low,2025-09-12,Open
IT7627,E013,Laptop Issue,High,2025-09-12,Resolved
IT7628,E017,Software Bug,Medium,2025-09-12,Pending
IT7629,E005,Software Bug,Medium,2025-09-12,Open
IT7630,E007,Email Issue,Low,2025-09-12,Open
IT7631,E007,Software Bug,Low,2025-09-12,Resolved
IT7632,E003,Laptop Issue,High,2025-09-12,Pending
IT7633,E011,Software Bug,Medium,2025-09-12,Resolved
IT7634,E003,Software Bug,High,2025-09-12,Resolved
IT7635,E011,Email Issue,Medium,2025-09-12,Resolved
IT7636,E006,Laptop Issue,Medium,2025-09-12,Resolved
IT7637,E008,Laptop Issue,High,2025-09-12,Open
IT7638,E004,Laptop Issue,Medium,2025-09-12,Open
IT7639,E017,Laptop Issue,Medium,2025-09-12,Open
IT7640,E010,Email Issue,Low,2025-09-12,Resolved
IT7641,E016,Email Issue,Low,2025-09-12,Resolved
IT7642,E012,Email Issue,High,2025-09-12,Pending
IT7643,E009,Laptop Issue,Low,2025-09-12,Resolved
IT7644,E009,Email Issue,High,2025-09-12,Open
IT7645,E007,VPN Setup,Medium,2025-09-12,Resolved
IT7646,E019,Email Issue,Medium,2025-09-12,Open
IT7647,E009,Email Issue,Medium,2025-09-12,Pending
IT7648,E004,Laptop Issue,Low,2025-09-12,Pending
IT7649,E005,Laptop Issue,Medium,2025-09-12,Resolved
IT7650,E011,VPN Setup,Medium,2025-09-12,Pending
IT7651,E013,Software Bug,High,2025-09-12,Resolved
IT7652,E011,Email Issue,Low,2025-09-12,Resolved
IT7653,E016,VPN Setup,High,2025-09-12,Pending
IT7654,E019,Email Issue,Low,2025-09-12,Resolved
IT7655,E004,VPN Setup,High,2025-09-12,Pending
IT7656,E005,Laptop Issue,High,2025-09-12,Resolved
IT7657,E018,VPN Setup,Medium,2025-09-12,Pending
IT7658,E013,VPN Setup,Medium,2025-09-12,Resolved
IT7659,E018,VPN Setup,High,2025-09-12,Open
IT7660,E012,Email Issue,Low,2025-09-12,Pending
IT7661,E016,Software Bug,Low,2025-09-12,Open
IT7662,E013,Email Issue,Medium,2025-09-12,Pending
IT7663,E003,Software Bug,Low,2025-09-12,Open
IT7664,E009,VPN Setup,Medium,2025-09-12,Pending
IT7665,E015,VPN Setup,High,2025-09-12,Open
IT7666,E004,VPN Setup,Low,2025-09-12,Open
IT7667,E002,VPN Setup,Medium,2025-09-12,Resolved
IT7668,E001,Email Issue,High,2025-09-12,Open
IT7669,E004,Email Issue,High,2025-09-12,Resolved
IT7670,E014,Laptop Issue,Medium,2025-09-12,Resolved
IT7671,E020,Laptop Issue,Medium,2025-09-12,Pending
IT7672,E010,VPN Setup,High,2025-09-12,Open
IT7673,E008,Software Bug,High,2025-09-12,Pending
IT7674,E013,Email Issue,Low,2025-09-12,Pending
IT7675,E012,Email Issue,Low,2025-09-12,Pending
IT7676,E012,Software Bug,Medium,2025-09-12,Pending
IT7677,E004,Software Bug,Low,2025-09-12,Resolved
IT7678,E020,Email Issue,Low,2025-09-12,Open
IT7679,E020,Software Bug,Low,2025-09-12,Resolved
IT7680,E009,Email Issue,High,2025-09-12,Resolved
IT7681,E018,VPN Setup,High,2025-09-12,Open
IT7682,E012,Software Bug,Low,2025-09-12,Open
IT7683,E013,Laptop Issue,Medium,2025-09-12,Open
IT7684,E003,Email Issue,Low,2025-09-12,Open
IT7685,E011,VPN Setup,Medium,2025-09-12,Pending
IT7686,E001,Email Issue,High,2025-09-12,Pending
IT7687,E003,VPN Setup,Medium,2025-09-12,Open
IT7688,E019,Laptop Issue,High,2025-09-12,Pending
IT7689,E009,VPN Setup,Low,2025-09-12,Open
IT7690,E020,Laptop Issue,High,2025-09-12,Resolved
IT7691,E010,Software Bug,Low,2025-09-12,Pending
IT7692,E016,Laptop Issue,Medium,2025-09-12,Pending
IT7693,E010,Laptop Issue,Low,2025-09-12,Pending
IT7694,E008,Email Issue,Medium,2025-09-12,Resolved
IT7695,E018,Email Issue,Medium,2025-09-12,Open
IT7696,E001,Software Bug,Medium,2025-09-12,Resolved
IT7697,E019,VPN Setup,Medium,2025-09-12,Open
IT7698,E005,Email Issue,Medium,2025-09-12,Open
IT7699,E005,Software Bug,High,2025-09-12,Open
IT7700,E006,Software Bug,Medium,2025-09-12,Resolved
IT7701,E019,Email Issue,Low,2025-09-12,Open
IT7702,E019,Laptop Issue,Low,2025-09-12,Resolved
IT7703,E004,VPN Setup,Medium,2025-09-12,Resolved
IT7704,E002,Email Issue,Medium,2025-09-12,Open
IT7705,E016,Software Bug,Low,2025-09-12,Pending
IT7706,E016,Software Bug,High,2025-09-12,Resolved
IT7707,E007,VPN Setup,Low,2025-09-12,Pending
IT7708,E009,VPN Setup,Medium,2025-09-12,Pending
IT7709,E016,Email Issue,High,2025-09-12,Open
IT7710,E015,Email Issue,Low,2025-09-12,Resolved
IT7711,E003,Laptop Issue,Medium,2025-09-12,Pending
IT7712,E016,Email Issue,Low,2025-09-12,Pending
IT7713,E014,Email Issue,Low,2025-09-12,Pending
IT7714,E015,Laptop Issue,High,2025-09-12,Resolved
IT7715,E004,Email Issue,Low,2025-09-12,Open
IT7716,E017,Email Issue,Low,2025-09-12,Resolved
IT7717,E009,VPN Setup,Medium,2025-09-12,Pending
IT7718,E011,Laptop Issue,Low,2025-09-12,Resolved
IT7719,E004,Laptop Issue,Medium,2025-09-12,Pending
IT7720,E017,Laptop Issue,Low,2025-09-12,Resolved
IT7721,E017,Software Bug,Medium,2025-09-12,Resolved
IT7722,E001,Software Bug,High,2025-09-12,Open
IT7723,E012,Software Bug,Medium,2025-09-12,Pending
IT7724,E010,Email Issue,Medium,2025-09-12,Resolved
IT7725,E001,Laptop Issue,Medium,2025-09-12,Resolved
IT7726,E018,VPN Setup,Medium,2025-09-12,Pending
IT7727,E020,Laptop Issue,Medium,2025-09-12,Resolved
IT7728,E017,Email Issue,High,2025-09-12,Resolved
IT7729,E002,VPN Setup,High,2025-09-12,Open
IT7730,E013,VPN Setup,Medium,2025-09-12,Open
IT7731,E007,Laptop Issue,Medium,2025-09-12,Resolved
IT7732,E007,Email Issue,Medium,2025-09-12,Resolved
IT7733,E001,Laptop Issue,Low,2025-09-12,Pending
IT7734,E017,VPN Setup,High,2025-09-12,Resolved
IT7735,E013,Laptop Issue,High,2025-09-12,Resolved
IT7736,E003,VPN Setup,Medium,2025-09-12,Pending
IT7737,E018,Software Bug,Medium,2025-09-12,Open
IT7738,E012,Software Bug,High,2025-09-12,Resolved
IT7739,E019,Laptop Issue,Low,2025-09-12,Open
IT7740,E015,Email Issue,Medium,2025-09-12,Open
IT7741,E013,VPN Setup,Low,2025-09-12,Pending
IT7742,E002,Software Bug,Low,2025-09-12,Pending
IT7743,E017,VPN Setup,Low,2025-09-12,Resolved
IT7744,E012,Email Issue,Medium,2025-09-12,Pending
IT7745,E015,VPN Setup,High,2025-09-12,Resolved
IT7746,E017,Software Bug,Low,2025-09-12,Resolved
IT7747,E003,Email Issue,High,2025-09-12,Pending
IT7748,E015,Software Bug,High,2025-09-12,Pending
IT7749,E014,Laptop Issue,High,2025-09-12,Open
IT7750,E002,Laptop Issue,High,2025-09-12,Open
IT7751,E008,Laptop Issue,Low,2025-09-12,Resolved
IT7752,E014,Email Issue,Low,2025-09-12,Pending
IT7753,E014,Email Issue,High,2025-09-12,Open
IT7754,E012,Software Bug,High,2025-09-12,Pending
IT7755,E011,Laptop Issue,High,2025-09-12,Pending
IT7756,E017,Software Bug,High,2025-09-12,Resolved
IT7757,E017,Email Issue,Medium,2025-09-12,Pending
IT7758,E018,VPN Setup,High,2025-09-12,Resolved
IT7759,E003,Email Issue,Medium,2025-09-12,Resolved
IT7760,E005,Software Bug,Medium,2025-09-12,Resolved
IT7761,E020,Laptop Issue,Medium,2025-09-12,Pending
IT7762,E009,Email Issue,High,2025-09-12,Pending
IT7763,E015,VPN Setup,Low,2025-09-12,Pending
IT7764,E011,Email Issue,High,2025-09-12,Resolved
IT7765,E002,Email Issue,Medium,2025-09-12,Open
IT7766,E010,Software Bug,High,2025-09-12,Resolved
IT7767,E012,Laptop Issue,Low,2025-09-12,Pending
IT7768,E019,VPN Setup,Low,2025-09-12,Open
IT7769,E017,VPN Setup,Medium,2025-09-12,Open
IT7770,E009,Email Issue,High,2025-09-12,Open
IT7771,E012,Laptop Issue,Low,2025-09-12,Pending
IT7772,E004,Email Issue,Medium,2025-09-12,Pending
IT7773,E007,Email Issue,High,2025-09-12,Pending
IT7774,E012,Software Bug,Medium,2025-09-12,Pending
IT7775,E015,VPN Setup,High,2025-09-12,Resolved
IT7776,E015,Software Bug,High,2025-09-12,Pending
IT7777,E013,Laptop Issue,Low,2025-09-12,Pending
IT7778,E007,Email Issue,Low,2025-09-12,Resolved
IT7779,E014,Laptop Issue,Low,2025-09-12,Open
IT7780,E007,Software Bug,Low,2025-09-12,Open
IT7781,E007,Laptop Issue,Medium,2025-09-12,Open
IT7782,E012,Software Bug,Medium,2025-09-12,Pending
IT7783,E011,Laptop Issue,Medium,2025-09-12,Open
IT7784,E006,Software Bug,Medium,2025-09-12,Open
IT7785,E015,Email Issue,Medium,2025-09-12,Open
IT7786,E002,Software Bug,High,2025-09-12,Open
IT7787,E017,Email Issue,High,2025-09-12,Resolved
IT7788,E016,Software Bug,Low,2025-09-12,Resolved
IT7789,E012,Software Bug,High,2025-09-12,Resolved
IT7790,E014,VPN Setup,Medium,2025-09-12,Open
IT7791,E011,Email Issue,High,2025-09-12,Resolved
IT7792,E011,Software Bug,Low,2025-09-12,Resolved
IT7793,E014,Email Issue,Low,2025-09-12,Resolved
IT7794,E004,Laptop Issue,Medium,2025-09-12,Open
IT7795,E002,Email Issue,High,2025-09-12,Resolved
IT7796,E013,VPN Setup,High,2025-09-12,Open
IT7797,E006,VPN Setup,High,2025-09-12,Open
IT7798,E012,Software Bug,Medium,2025-09-12,Pending
IT7799,E005,Laptop Issue,Medium,2025-09-12,Open
IT7800,E011,Software Bug,Medium,2025-09-12,Resolved
IT7801,E018,Laptop Issue,High,2025-09-12,Resolved
IT7802,E014,Software Bug,High,2025-09-12,Open
IT7803,E013,Email Issue,Medium,2025-09-12,Open
IT7804,E006,Software Bug,High,2025-09-12,Open
IT7805,E020,Software Bug,Medium,2025-09-12,Pending
IT7806,E019,Email Issue,Low,2025-09-12,Resolved
IT7807,E012,Software Bug,Low,2025-09-12,Open
IT7808,E002,Laptop Issue,Low,2025-09-12,Pending
IT7809,E010,VPN Setup,Medium,2025-09-12,Open
IT7810,E003,VPN Setup,Medium,2025-09-12,Open
IT7811,E019,VPN Setup,Low,2025-09-12,Resolved
IT7812,E015,Software Bug,Medium,2025-09-12,Resolved
IT7813,E014,Email Issue,High,2025-09-12,Pending
IT7814,E018,VPN Setup,Medium,2025-09-12,Pending
IT7815,E003,VPN Setup,Medium,2025-09-12,Pending
IT7816,E001,Email Issue,High,2025-09-12,Open
IT7817,E013,Laptop Issue,Medium,2025-09-12,Pending
IT7818,E003,Software Bug,Medium,2025-09-12,Resolved
IT7819,E011,Email Issue,Low,2025-09-12,Resolved
IT7820,E004,VPN Setup,High,2025-09-12,Pending
IT7821,E020,Software Bug,High,2025-09-12,Open
IT7822,E016,Software Bug,Low,2025-09-12,Pending
IT7823,E007,Email Issue,Medium,2025-09-12,Pending
IT7824,E008,Laptop Issue,High,2025-09-12,Pending
IT7825,E005,Laptop Issue,Low,2025-09-12,Resolved
IT7826,E003,Email Issue,High,2025-09-12,Pending
IT7827,E006,Email Issue,Low,2025-09-12,Pending
IT7828,E014,Laptop Issue,High,2025-09-12,Open
IT7829,E016,Email Issue,Medium,2025-09-12,Open
IT7830,E010,Email Issue,Medium,2025-09-12,Resolved
IT7831,E001,Email Issue,High,2025-09-12,Resolved
IT7832,E011,Software Bug,High,2025-09-12,Pending
IT7833,E001,Software Bug,High,2025-09-12,Open
IT7834,E001,Email Issue,Medium,2025-09-12,Pending
IT7835,E005,Laptop Issue,High,2025-09-12,Resolved
IT7836,E003,Software Bug,Low,2025-09-12,Pending
IT7837,E015,Email Issue,High,2025-09-12,Open
IT7838,E008,Email Issue,Medium,2025-09-12,Pending
IT7839,E013,Software Bug,Low,2025-09-12,Pending
IT7840,E017,Software Bug,Medium,2025-09-12,Open
IT7841,E014,Software Bug,Medium,2025-09-12,Pending
IT7842,E020,Software Bug,Low,2025-09-12,Resolved
IT7843,E015,Email Issue,High,2025-09-12,Open
IT7844,E020,Laptop Issue,High,2025-09-12,Pending
IT7845,E010,Email Issue,Medium,2025-09-12,Pending
IT7846,E014,VPN Setup,High,2025-09-12,Pending
IT7847,E016,Email Issue,Medium,2025-09-12,Open
IT7848,E001,Laptop Issue,Low,2025-09-12,Open
IT7849,E006,Laptop Issue,Low,2025-09-12,Open
IT7850,E005,VPN Setup,Medium,2025-09-12,Pending
IT7851,E017,Laptop Issue,Low,2025-09-12,Pending
IT7852,E014,Email Issue,Medium,2025-09-12,Resolved
IT7853,E013,Email Issue,Medium,2025-09-12,Resolved
IT7854,E010,Software Bug,High,2025-09-12,Resolved
IT7855,E010,Email Issue,High,2025-09-12,Open
IT7856,E017,Software Bug,High,2025-09-12,Pending
IT7857,E007,Laptop Issue,Low,2025-09-12,Pending
IT7858,E007,Software Bug,Medium,2025-09-12,Resolved
IT7859,E020,Software Bug,Low,2025-09-12,Resolved
IT7860,E020,Software Bug,Medium,2025-09-12,Open
IT7861,E011,Email Issue,High,2025-09-12,Resolved
IT7862,E015,Email Issue,Low,2025-09-12,Open
IT7863,E013,Software Bug,Medium,2025-09-12,Open
IT7864,E014,Software Bug,Medium,2025-09-12,Resolved
IT7865,E019,VPN Setup,High,2025-09-12,Open
IT7866,E011,Laptop Issue,Low,2025-09-12,Pending
IT7867,E011,Laptop Issue,Medium,2025-09-12,Resolved
IT7868,E018,Software Bug,Medium,2025-09-12,Open
IT7869,E012,Laptop Issue,Medium,2025-09-12,Pending
IT7870,E001,Software Bug,Low,2025-09-12,Pending
IT7871,E002,Software Bug,Low,2025-09-12,Resolved
IT7872,E009,Laptop Issue,Medium,2025-09-12,Open
IT7873,E018,VPN Setup,Low,2025-09-12,Open
IT7874,E005,Laptop Issue,Medium,2025-09-12,Open
IT7875,E018,Software Bug,High,2025-09-12,Open
IT7876,E009,VPN Setup,Low,2025-09-12,Resolved
IT7877,E009,Email Issue,Medium,2025-09-12,Open
IT7878,E013,Email Issue,Low,2025-09-12,Open
IT7879,E012,Email Issue,Medium,2025-09-12,Resolved
IT7880,E009,Laptop Issue,Low,2025-09-12,Pending
IT7881,E014,VPN Setup,Low,2025-09-12,Open
IT7882,E012,VPN Setup,High,2025-09-12,Open
IT7883,E018,VPN Setup,Low,2025-09-12,Resolved
IT7884,E005,Email Issue,High,2025-09-12,Pending
IT7885,E005,Email Issue,High,2025-09-12,Open
IT7886,E018,Laptop Issue,Medium,2025-09-12,Resolved
IT7887,E008,VPN Setup,Medium,2025-09-12,Resolved
IT7888,E017,Email Issue,Low,2025-09-12,Open
IT7889,E020,VPN Setup,Low,2025-09-12,Resolved
IT7890,E007,Laptop Issue,Low,2025-09-12,Pending
IT7891,E006,Software Bug,High,2025-09-12,Pending
IT7892,E008,VPN Setup,High,2025-09-12,Pending
IT7893,E004,VPN Setup,High,2025-09-12,Pending
IT7894,E014,Laptop Issue,Low,2025-09-12,Open
IT7895,E015,Email Issue,Low,2025-09-12,Resolved
IT7896,E001,Email Issue,Medium,2025-09-12,Open
IT7897,E003,Laptop Issue,Low,2025-09-12,Open
IT7898,E005,Software Bug,High,2025-09-12,Open
IT7899,E005,Software Bug,Medium,2025-09-12,Pending
IT7900,E001,Software Bug,Low,2025-09-12,Open
IT7901,E001,VPN Setup,Low,2025-09-12,Open
IT7902,E004,Laptop Issue,Low,2025-09-12,Pending
IT7903,E005,Software Bug,High,2025-09-12,Pending
IT7904,E017,Laptop Issue,Medium,2025-09-12,Resolved
IT7905,E019,Laptop Issue,Low,2025-09-12,Pending
IT7906,E018,Software Bug,Medium,2025-09-12,Open
IT7907,E018,Laptop Issue,High,2025-09-12,Pending
IT7908,E003,Software Bug,Low,2025-09-12,Pending
IT7909,E010,Software Bug,Low,2025-09-12,Resolved
IT7910,E015,Software Bug,High,2025-09-12,Pending
IT7911,E020,Email Issue,Low,2025-09-12,Pending
IT7912,E003,Software Bug,High,2025-09-12,Pending
IT7913,E002,VPN Setup,Medium,2025-09-12,Pending
IT7914,E005,Email Issue,Medium,2025-09-12,Open
IT7915,E003,Laptop Issue,Low,2025-09-12,Resolved
IT7916,E012,Software Bug,Low,2025-09-12,Resolved
IT7917,E018,Laptop Issue,High,2025-09-12,Pending
IT7918,E006,Laptop Issue,Low,2025-09-12,Open
IT7919,E007,VPN Setup,Medium,2025-09-12,Pending
IT7920,E008,Software Bug,Medium,2025-09-12,Pending
IT7921,E004,Email Issue,Low,2025-09-12,Open
IT7922,E007,VPN Setup,High,2025-09-12,Open
IT7923,E012,Email Issue,Low,2025-09-12,Open
IT7924,E002,Laptop Issue,Medium,2025-09-12,Pending
IT7925,E020,Email Issue,High,2025-09-12,Open
IT7926,E006,Laptop Issue,Low,2025-09-12,Open
IT7927,E003,Email Issue,Medium,2025-09-12,Resolved
IT7928,E014,VPN Setup,Medium,2025-09-12,Open
IT7929,E006,Email Issue,High,2025-09-12,Open
IT7930,E013,Software Bug,Low,2025-09-12,Open
IT7931,E007,VPN Setup,Medium,2025-09-12,Open
IT7932,E005,Email Issue,Low,2025-09-12,Resolved
IT7933,E010,Laptop Issue,High,2025-09-12,Pending
IT7934,E011,VPN Setup,Low,2025-09-12,Open
IT7935,E017,Email Issue,Low,2025-09-12,Resolved
IT7936,E016,Laptop Issue,Medium,2025-09-12,Open
IT7937,E014,VPN Setup,Medium,2025-09-12,Open
IT7938,E015,VPN Setup,Medium,2025-09-12,Open
IT7939,E004,VPN Setup,Medium,2025-09-12,Resolved
IT7940,E003,Software Bug,Medium,2025-09-12,Pending
IT7941,E003,Laptop Issue,High,2025-09-12,Pending
IT7942,E007,Software Bug,Low,2025-09-12,Pending
IT7943,E018,VPN Setup,Medium,2025-09-12,Resolved
IT7944,E012,VPN Setup,Medium,2025-09-12,Resolved
IT7945,E016,Software Bug,High,2025-09-12,Resolved
IT7946,E006,Laptop Issue,High,2025-09-12,Resolved
IT7947,E007,Laptop Issue,Low,2025-09-12,Open
IT7948,E015,Laptop Issue,Low,2025-09-12,Open
IT7949,E014,Email Issue,Low,2025-09-12,Resolved
IT7950,E011,Email Issue,Medium,2025-09-12,Resolved
IT7951,E005,Laptop Issue,Low,2025-09-12,Resolved
IT7952,E010,Laptop Issue,Low,2025-09-12,Open
IT7953,E019,Email Issue,Medium,2025-09-12,Pending
IT7954,E018,VPN Setup,High,2025-09-12,Resolved
IT7955,E003,Email Issue,Medium,2025-09-12,Resolved
IT7956,E015,Laptop Issue,Medium,2025-09-12,Resolved
IT7957,E016,Software Bug,Low,2025-09-12,Open
IT7958,E016,Software Bug,Low,2025-09-12,Pending
IT7959,E013,Email Issue,High,2025-09-12,Resolved
IT7960,E018,Laptop Issue,Medium,2025-09-12,Resolved
IT7961,E001,Laptop Issue,High,2025-09-12,Resolved
IT7962,E018,Email Issue,Medium,2025-09-12,Resolved
IT7963,E014,Laptop Issue,Low,2025-09-12,Pending
IT7964,E017,Email Issue,High,2025-09-12,Pending
IT7965,E012,VPN Setup,Medium,2025-09-12,Open
IT7966,E002,VPN Setup,High,2025-09-12,Open
IT7967,E001,VPN Setup,High,2025-09-12,Pending
IT7968,E001,Email Issue,Low,2025-09-12,Resolved
IT7969,E009,Software Bug,Low,2025-09-12,Resolved
IT7970,E019,Software Bug,High,2025-09-12,Pending
IT7971,E019,Email Issue,High,2025-09-12,Open
IT7972,E001,VPN Setup,High,2025-09-12,Pending
IT7973,E017,Email Issue,Medium,2025-09-12,Pending
IT7974,E003,Laptop Issue,Low,2025-09-12,Resolved
IT7975,E020,Software Bug,High,2025-09-12,Open
IT7976,E008,Laptop Issue,High,2025-09-12,Pending
IT7977,E019,Laptop Issue,High,2025-09-12,Pending
IT7978,E015,Laptop Issue,Medium,2025-09-12,Resolved
IT7979,E003,Software Bug,Low,2025-09-12,Pending
IT7980,E019,Laptop Issue,Medium,2025-09-12,Open
IT7981,E007,VPN Setup,Medium,2025-09-12,Open
IT7982,E007,Software Bug,High,2025-09-12,Resolved
IT7983,E019,Laptop Issue,Low,2025-09-12,Resolved
IT7984,E003,Email Issue,Medium,2025-09-12,Open
IT7985,E010,VPN Setup,Low,2025-09-12,Open
IT7986,E007,Laptop Issue,Medium,2025-09-12,Pending
IT7987,E002,Software Bug,Low,2025-09-12,Resolved
IT7988,E006,Laptop Issue,Low,2025-09-12,Open
IT7989,E016,Laptop Issue,Low,2025-09-12,Resolved
IT7990,E019,Software Bug,Low,2025-09-12,Resolved
IT7991,E002,Email Issue,Medium,2025-09-12,Pending
IT7992,E017,Laptop Issue,Medium,2025-09-12,Open
IT7993,E001,VPN Setup,Medium,2025-09-12,Pending
IT7994,E005,Software Bug,Medium,2025-09-12,Open
IT7995,E015,Laptop Issue,Low,2025-09-12,Resolved
IT7996,E019,Software Bug,High,2025-09-12,Resolved
IT7997,E003,VPN Setup,Low,2025-09-12,Open
IT7998,E002,VPN Setup,Medium,2025-09-12,Open
IT7999,E008,Email Issue,High,2025-09-12,Resolved
IT8000,E016,Email Issue,High,2025-09-12,Pending
IT8001,E007,Laptop Issue,Medium,2025-09-12,Open
IT8002,E016,Laptop Issue,Low,2025-09-12,Resolved
IT8003,E009,VPN Setup,High,2025-09-12,Open
IT8004,E019,Laptop Issue,Medium,2025-09-12,Pending
IT8005,E008,Laptop Issue,Low,2025-09-12,Pending
IT8006,E006,Laptop Issue,Low,2025-09-12,Resolved
IT8007,E012,Software Bug,High,2025-09-12,Pending
IT8008,E019,VPN Setup,Low,2025-09-12,Open
IT8009,E017,Email Issue,Low,2025-09-12,Pending
IT8010,E005,Software Bug,Low,2025-09-12,Pending
IT8011,E019,Software Bug,High,2025-09-12,Open
IT8012,E011,VPN Setup,High,2025-09-12,Resolved
IT8013,E004,Email Issue,High,2025-09-12,Pending
IT8014,E002,Software Bug,Low,2025-09-12,Open
IT8015,E013,Software Bug,Medium,2025-09-12,Resolved
IT8016,E008,VPN Setup,Low,2025-09-12,Pending
IT8017,E018,Software Bug,Medium,2025-09-12,Pending
IT8018,E011,Email Issue,Medium,2025-09-12,Resolved
IT8019,E015,Laptop Issue,Medium,2025-09-12,Pending
IT8020,E001,Software Bug,High,2025-09-12,Pending
IT8021,E018,VPN Setup,Low,2025-09-12,Pending
IT8022,E018,VPN Setup,Medium,2025-09-12,Resolved
IT8023,E010,VPN Setup,Medium,2025-09-12,Pending
