request_id,department,vendor,amount_bhd,status,date
PR7507,Finance,VendorA,4506.35,Approved,2025-05-13
PR7508,Finance,VendorC,2468.4,Pending,2021-10-10
PR7509,HR,VendorA,4615.54,Rejected,2022-06-14
PR7510,Finance,VendorC,3332.82,Approved,2023-07-30
PR7511,Marketing,VendorC,3048.84,Rejected,2021-03-04
PR7512,Finance,VendorA,610.08,Rejected,2021-06-07
PR7513,HR,VendorC,2973.09,Rejected,2023-06-29
PR7514,HR,VendorC,710.95,Approved,2024-09-09
PR7515,Finance,VendorC,874.86,Rejected,2023-02-24
PR7516,IT,VendorA,2645.36,Approved,2022-06-26
PR7517,IT,VendorB,282.67,Pending,2025-09-29
PR7518,HR,VendorB,2687.03,Pending,2023-07-21
PR7519,IT,VendorC,821.69,Rejected,2024-06-11
PR7520,HR,VendorC,2570.33,Approved,2022-09-29
PR7521,IT,VendorA,3456.51,Rejected,2024-06-01
PR7522,Marketing,VendorB,110.59,Pending,2020-04-21
PR7523,Marketing,VendorA,3627.17,Pending,2024-01-15
PR7524,HR,VendorA,2327.58,Approved,2025-04-26
PR7525,HR,VendorA,1651.13,Pending,2023-12-17
PR7526,IT,VendorC,2721.8,Approved,2024-06-02
PR7527,Finance,VendorB,4232.93,Rejected,2023-11-11
PR7528,Finance,VendorC,1259.1,Pending,2020-03-16
PR7529,Finance,VendorC,116.28,Approved,2021-12-14
PR7530,Marketing,VendorA,1370.01,Pending,2024-09-27
PR7531,HR,VendorB,4971.3,Pending,2021-11-18
PR7532,IT,VendorC,2810.53,Rejected,2023-07-03
PR7533,IT,VendorA,1215.06,Pending,2023-08-09
PR7534,IT,VendorC,2179.33,Rejected,2021-09-10
PR7535,Finance,VendorC,3634.75,Rejected,2025-04-13
PR7536,IT,VendorC,546.26,Rejected,2020-06-10
PR7537,HR,VendorB,332.16,Approved,2022-06-26
PR7538,Marketing,VendorB,3018.23,Rejected,2024-05-07
PR7539,Marketing,VendorB,1383.83,Pending,2023-05-25
PR7540,IT,VendorB,1826.83,Approved,2024-08-02
PR7541,HR,VendorB,3460.84,Rejected,2022-01-05
PR7542,IT,VendorC,4632.75,Pending,2022-06-04
PR7543,Marketing,VendorA,625.48,Approved,2024-10-13
PR7544,IT,VendorA,3714.86,Rejected,2023-06-22
PR7545,Marketing,VendorB,4320.66,Pending,2020-06-05
PR7546,Finance,VendorC,3950.04,Pending,2023-03-05
PR7547,HR,VendorB,2925.06,Pending,2024-11-11
PR7548,HR,VendorC,4967.18,Approved,2023-06-21
PR7549,Finance,VendorB,4350.82,Approved,2021-12-08
PR7550,Marketing,VendorC,4909.84,Rejected,2023-03-10
PR7551,HR,VendorC,1681.67,Pending,2024-04-09
PR7552,IT,VendorA,4262.27,Approved,2022-10-24
PR7553,Marketing,VendorB,4785.78,Rejected,2024-01-12
PR7554,Finance,VendorB,4674.56,Approved,2021-08-13
PR7555,Finance,VendorC,2253.01,Rejected,2025-01-22
PR7556,HR,VendorA,2594.82,Rejected,2025-09-08
PR7557,HR,VendorB,1558.99,Approved,2024-08-16
PR7558,Marketing,VendorB,2832.01,Approved,2024-05-31
PR7559,Marketing,VendorC,351.63,Rejected,2024-09-26
PR7560,Finance,VendorA,2787.94,Approved,2021-01-13
PR7561,Finance,VendorA,633.5,Pending,2020-03-23
PR7562,IT,VendorB,319.94,Rejected,2025-08-22
PR7563,IT,VendorC,2071.22,Rejected,2020-05-09
PR7564,HR,VendorA,4513.56,Pending,2022-08-29
PR7565,Finance,VendorA,666.64,Pending,2021-05-18
PR7566,HR,VendorB,2874.82,Pending,2023-07-31
PR7567,HR,VendorA,152.92,Approved,2023-07-06
PR7568,HR,VendorA,2210.29,Pending,2022-12-05
PR7569,Finance,VendorB,721.4,Pending,2022-03-17
PR7570,Marketing,VendorB,4138.35,Pending,2023-05-30
PR7571,Marketing,VendorA,1973.11,Pending,2025-06-27
PR7572,Finance,VendorB,446.09,Approved,2025-08-21
PR7573,HR,VendorA,1718.78,Rejected,2023-07-18
PR7574,Marketing,VendorB,1593.34,Approved,2021-03-29
PR7575,IT,VendorB,4266.0,Approved,2021-06-11
PR7576,HR,VendorC,1762.55,Pending,2021-05-07
PR7577,HR,VendorB,355.11,Approved,2023-12-18
PR7578,HR,VendorC,2897.14,Approved,2025-04-21
PR7579,Marketing,VendorA,252.81,Approved,2021-12-07
PR7580,IT,VendorA,2038.48,Rejected,2022-09-19
PR7581,HR,VendorA,3770.02,Approved,2020-03-19
PR7582,Marketing,VendorB,1055.24,Pending,2023-09-10
PR7583,Marketing,VendorA,4104.77,Approved,2023-02-16
PR7584,Marketing,VendorA,1525.9,Approved,2025-07-21
PR7585,HR,VendorB,4726.69,Rejected,2025-08-25
PR7586,HR,VendorB,1081.52,Pending,2021-06-25
PR7587,Finance,VendorB,4469.38,Approved,2024-10-25
PR7588,IT,VendorB,646.9,Pending,2020-12-11
PR7589,Finance,VendorC,816.98,Rejected,2025-01-19
PR7590,IT,VendorC,2693.14,Rejected,2020-06-07
PR7591,IT,VendorB,4201.14,Pending,2025-03-21
PR7592,HR,VendorA,3338.04,Pending,2023-06-20
PR7593,Finance,VendorC,483.0,Pending,2025-05-24
PR7594,Marketing,VendorC,170.62,Rejected,2020-05-26
PR7595,Marketing,VendorC,349.31,Rejected,2021-06-26
PR7596,Marketing,VendorB,3280.41,Pending,2024-04-11
PR7597,Marketing,VendorC,1915.13,Approved,2023-03-08
PR7598,HR,VendorB,2489.92,Rejected,2021-08-07
PR7599,HR,VendorB,550.28,Pending,2021-05-19
PR7600,IT,VendorB,1156.52,Pending,2021-01-18
PR7601,HR,VendorC,1554.79,Approved,2022-08-20
PR7602,Finance,VendorB,4270.72,Rejected,2020-09-10
PR7603,IT,VendorB,3923.73,Pending,2021-07-13
PR7604,Finance,VendorA,1858.89,Approved,2021-04-17
PR7605,Finance,VendorC,2983.15,Rejected,2023-09-10
PR7606,Finance,VendorC,1578.78,Pending,2025-04-24
PR7607,IT,VendorC,4097.92,Rejected,2020-02-10
PR7608,HR,VendorC,1012.0,Approved,2020-01-09
PR7609,HR,VendorB,198.01,Rejected,2024-02-11
PR7610,HR,VendorC,3822.78,Pending,2020-09-09
PR7611,IT,VendorB,2983.44,Pending,2021-02-03
PR7612,Finance,VendorB,3764.48,Rejected,2024-07-04
PR7613,Marketing,VendorC,1156.32,Pending,2025-03-27
PR7614,Marketing,VendorB,980.48,Rejected,2023-05-29
PR7615,HR,VendorA,4108.34,Rejected,2023-10-16
PR7616,IT,VendorB,199.86,Rejected,2024-09-19
PR7617,Marketing,VendorB,3467.58,Approved,2024-10-16
PR7618,Marketing,VendorB,2323.93,Rejected,2023-09-15
PR7619,Marketing,VendorC,1758.91,Pending,2020-12-29
PR7620,IT,VendorA,4336.07,Rejected,2025-01-07
PR7621,IT,VendorB,1189.8,Pending,2023-10-02
PR7622,Marketing,VendorC,492.98,Approved,2023-01-25
PR7623,Marketing,VendorC,2853.05,Pending,2021-12-08
PR7624,HR,VendorB,4887.99,Pending,2021-02-19
PR7625,HR,VendorC,3817.61,Rejected,2024-06-24
PR7626,Finance,VendorB,2573.94,Rejected,2025-04-26
PR7627,Finance,VendorA,160.99,Approved,2024-02-05
PR7628,Marketing,VendorC,4231.67,Rejected,2020-12-16
PR7629,IT,VendorC,1778.41,Pending,2023-07-15
PR7630,HR,VendorC,2370.34,Pending,2022-10-21
PR7631,IT,VendorB,1094.71,Approved,2021-08-12
PR7632,Marketing,VendorA,1163.69,Approved,2025-03-22
PR7633,IT,VendorA,2274.33,Approved,2021-07-13
PR7634,IT,VendorA,3743.58,Pending,2023-04-08
PR7635,Finance,VendorA,760.32,Rejected,2021-09-09
PR7636,HR,VendorA,4889.58,Rejected,2021-07-12
PR7637,IT,VendorC,2788.02,Pending,2021-05-18
PR7638,HR,VendorB,1253.06,Pending,2020-08-02
PR7639,Finance,VendorB,2938.68,Pending,2025-07-26
PR7640,HR,VendorC,579.73,Approved,2024-08-09
PR7641,IT,VendorB,1978.47,Pending,2022-04-30
PR7642,IT,VendorA,968.77,Approved,2022-12-06
PR7643,Marketing,VendorB,3304.06,Pending,2023-05-01
PR7644,HR,VendorB,974.42,Pending,2022-03-27
PR7645,Marketing,VendorC,3954.99,Pending,2025-04-11
PR7646,IT,VendorC,490.36,Approved,2020-08-10
PR7647,Finance,VendorA,2846.12,Approved,2020-09-04
PR7648,Finance,VendorC,2526.75,Pending,2025-05-26
PR7649,Marketing,VendorB,3191.66,Pending,2020-08-19
PR7650,Finance,VendorC,2491.5,Rejected,2022-09-13
PR7651,HR,VendorB,4130.8,Approved,2022-07-29
PR7652,HR,VendorC,3442.68,Approved,2020-11-30
PR7653,HR,VendorA,4474.82,Pending,2024-04-04
PR7654,IT,VendorA,1961.49,Approved,2025-05-08
PR7655,HR,VendorC,3472.61,Approved,2021-12-10
PR7656,HR,VendorA,4456.34,Rejected,2025-02-06
PR7657,HR,VendorA,2239.59,Approved,2024-03-25
PR7658,Marketing,VendorB,2466.8,Approved,2023-05-13
PR7659,Marketing,VendorC,4456.22,Pending,2022-06-10
PR7660,IT,VendorB,128.73,Pending,2024-04-14
PR7661,Marketing,VendorC,3290.92,Approved,2023-08-12
PR7662,Finance,VendorB,1426.34,Approved,2025-01-15
PR7663,Finance,VendorA,3533.24,Pending,2024-09-29
PR7664,Marketing,VendorB,2856.09,Rejected,2021-04-29
PR7665,IT,VendorA,1225.69,Pending,2020-07-02
PR7666,HR,VendorB,1292.89,Approved,2022-02-22
PR7667,Marketing,VendorC,1152.91,Rejected,2023-11-07
PR7668,Finance,VendorC,1575.01,Approved,2025-09-20
PR7669,HR,VendorC,4489.5,Pending,2021-06-22
PR7670,HR,VendorA,3870.05,Pending,2025-04-12
PR7671,HR,VendorB,896.95,Approved,2020-05-19
PR7672,Finance,VendorB,1039.79,Pending,2024-11-28
PR7673,Marketing,VendorB,628.4,Rejected,2021-01-31
PR7674,Finance,VendorC,3433.2,Pending,2020-04-03
PR7675,IT,VendorC,4430.35,Approved,2023-03-20
PR7676,HR,VendorC,4229.59,Pending,2021-12-17
PR7677,Finance,VendorA,4205.98,Approved,2023-05-03
PR7678,Finance,VendorA,3204.79,Rejected,2022-10-07
PR7679,HR,VendorA,3182.57,Pending,2023-08-08
PR7680,Finance,VendorB,2966.64,Pending,2025-09-09
PR7681,Finance,VendorC,630.62,Rejected,2023-01-05
PR7682,Marketing,VendorA,481.11,Rejected,2023-06-18
PR7683,HR,VendorA,3516.24,Pending,2020-03-21
PR7684,Finance,VendorA,3073.02,Pending,2021-04-03
PR7685,IT,VendorB,1000.78,Pending,2020-09-27
PR7686,IT,VendorC,1766.59,Rejected,2023-03-21
PR7687,HR,VendorC,3212.02,Rejected,2022-05-20
PR7688,IT,VendorA,3649.37,Approved,2022-03-10
PR7689,IT,VendorB,3098.17,Approved,2022-04-07
PR7690,Marketing,VendorC,2194.77,Pending,2021-05-24
PR7691,Marketing,VendorC,106.24,Pending,2021-03-12
PR7692,HR,VendorA,3153.85,Approved,2021-01-30
PR7693,HR,VendorB,2024.38,Approved,2021-02-11
PR7694,Marketing,VendorB,4007.86,Pending,2020-12-07
PR7695,Marketing,VendorB,4537.6,Rejected,2023-12-17
PR7696,HR,VendorB,397.32,Approved,2023-01-27
PR7697,HR,VendorC,649.79,Rejected,2024-06-25
PR7698,Finance,VendorC,4363.13,Approved,2023-11-14
PR7699,Finance,VendorA,827.99,Approved,2022-07-06
PR7700,Finance,VendorB,2475.79,Pending,2023-11-04
PR7701,Finance,VendorB,243.43,Rejected,2024-10-18
PR7702,Finance,VendorB,4562.71,Rejected,2020-11-22
PR7703,Finance,VendorC,4738.58,Approved,2024-02-29
PR7704,HR,VendorB,3023.58,Rejected,2020-04-21
PR7705,HR,VendorC,3966.22,Approved,2023-03-14
PR7706,HR,VendorB,1273.55,Pending,2024-10-20
PR7707,IT,VendorC,436.67,Rejected,2021-03-05
PR7708,IT,VendorB,4181.92,Pending,2020-08-23
PR7709,Finance,VendorA,708.94,Approved,2021-11-15
PR7710,HR,VendorA,3625.3,Pending,2023-05-04
PR7711,Finance,VendorB,1614.48,Rejected,2024-08-05
PR7712,IT,VendorB,1291.58,Approved,2023-10-25
PR7713,IT,VendorA,1225.14,Pending,2025-07-16
PR7714,IT,VendorC,4449.31,Approved,2021-08-03
PR7715,Marketing,VendorA,4659.62,Rejected,2022-08-08
PR7716,IT,VendorB,1455.7,Approved,2022-12-22
PR7717,Marketing,VendorA,109.13,Approved,2022-11-19
PR7718,HR,VendorA,1709.49,Rejected,2025-05-07
PR7719,IT,VendorB,3817.76,Approved,2023-12-23
PR7720,Marketing,VendorC,1012.8,Pending,2021-12-29
PR7721,Finance,VendorB,278.67,Pending,2024-01-15
PR7722,Marketing,VendorA,765.72,Approved,2021-05-15
PR7723,Marketing,VendorC,3631.7,Rejected,2020-10-07
PR7724,Finance,VendorA,291.46,Pending,2020-01-03
PR7725,Marketing,VendorB,1023.18,Pending,2023-07-07
PR7726,IT,VendorB,4893.13,Approved,2020-03-08
PR7727,Finance,VendorC,2394.45,Approved,2024-08-31
PR7728,Marketing,VendorA,907.64,Rejected,2022-02-11
PR7729,Finance,VendorC,3689.13,Approved,2025-02-04
PR7730,HR,VendorB,3911.62,Pending,2024-08-25
PR7731,HR,VendorB,1189.01,Approved,2024-06-12
PR7732,Finance,VendorC,2709.83,Pending,2023-10-26
PR7733,HR,VendorB,3013.88,Rejected,2025-08-14
PR7734,IT,VendorB,1669.89,Pending,2024-11-18
PR7735,IT,VendorA,499.66,Approved,2023-08-30
PR7736,Marketing,VendorC,181.69,Rejected,2020-10-01
PR7737,Finance,VendorC,2119.41,Rejected,2020-02-03
PR7738,HR,VendorC,512.63,Approved,2024-01-09
PR7739,IT,VendorA,3641.25,Rejected,2021-10-30
PR7740,Finance,VendorB,1752.66,Rejected,2021-03-18
PR7741,Finance,VendorB,2600.95,Approved,2020-08-26
PR7742,Marketing,VendorA,3281.7,Pending,2020-07-31
PR7743,Finance,VendorA,190.02,Pending,2024-10-18
PR7744,HR,VendorB,1077.69,Pending,2020-08-17
PR7745,Marketing,VendorC,2101.73,Pending,2023-02-18
PR7746,Marketing,VendorC,2442.47,Approved,2021-06-10
PR7747,Finance,VendorC,2197.71,Rejected,2020-06-25
PR7748,HR,VendorA,4176.74,Approved,2021-01-17
PR7749,Marketing,VendorB,2840.83,Pending,2020-12-12
PR7750,IT,VendorC,2453.8,Rejected,2023-02-02
PR7751,IT,VendorB,1762.63,Pending,2021-11-11
PR7752,HR,VendorC,4362.18,Approved,2025-01-17
PR7753,IT,VendorC,4447.36,Approved,2021-03-08
PR7754,Marketing,VendorB,4304.23,Approved,2023-10-18
PR7755,IT,VendorC,3528.85,Rejected,2022-01-02
PR7756,IT,VendorA,2313.75,Pending,2024-08-25
PR7757,Finance,VendorB,1939.86,Rejected,2025-05-30
PR7758,HR,VendorA,4284.55,Rejected,2021-08-08
PR7759,Finance,VendorC,3461.21,Rejected,2025-02-01
PR7760,Finance,VendorA,1518.65,Rejected,2023-07-05
PR7761,Marketing,VendorC,4572.46,Pending,2021-11-19
PR7762,HR,VendorB,2916.16,Approved,2023-02-23
PR7763,Finance,VendorC,4453.39,Approved,2025-09-04
PR7764,Finance,VendorC,3419.64,Rejected,2020-09-27
PR7765,Marketing,VendorB,3552.56,Rejected,2020-12-16
PR7766,HR,VendorB,2255.3,Pending,2025-05-21
PR7767,IT,VendorC,2711.52,Approved,2021-07-19
PR7768,IT,VendorC,4376.73,Approved,2025-05-31
PR7769,IT,VendorA,370.97,Rejected,2022-02-12
PR7770,IT,VendorC,2356.28,Pending,2024-04-14
PR7771,Finance,VendorB,2882.49,Approved,2021-11-15
PR7772,Finance,VendorC,4959.65,Approved,2024-10-31
PR7773,HR,VendorB,3832.39,Rejected,2022-01-31
PR7774,IT,VendorB,2103.26,Approved,2022-10-06
PR7775,Finance,VendorC,2444.65,Approved,2024-11-07
PR7776,HR,VendorA,4115.08,Approved,2022-10-31
PR7777,HR,VendorB,2204.53,Pending,2022-02-11
PR7778,HR,VendorB,1482.16,Approved,2020-03-27
PR7779,HR,VendorB,1766.77,Pending,2021-02-21
PR7780,IT,VendorB,885.8,Pending,2023-02-01
PR7781,HR,VendorC,1724.0,Pending,2020-08-28
PR7782,Marketing,VendorA,4901.33,Approved,2023-12-25
PR7783,Marketing,VendorB,2351.37,Approved,2021-05-17
PR7784,Finance,VendorA,4113.4,Pending,2022-03-26
PR7785,Marketing,VendorA,2680.65,Approved,2021-06-18
PR7786,Finance,VendorB,3161.82,Rejected,2021-09-18
PR7787,Marketing,VendorA,4091.04,Rejected,2025-07-18
PR7788,Finance,VendorC,4465.72,Pending,2024-01-23
PR7789,IT,VendorC,2711.93,Pending,2020-07-31
PR7790,Marketing,VendorC,4303.79,Rejected,2024-04-16
PR7791,Finance,VendorB,1043.84,Pending,2022-08-28
PR7792,Marketing,VendorB,2144.87,Pending,2025-09-27
PR7793,Finance,VendorC,260.65,Approved,2022-10-18
PR7794,Marketing,VendorA,4213.88,Approved,2022-08-11
PR7795,Marketing,VendorA,3656.44,Rejected,2025-03-27
PR7796,HR,VendorB,916.32,Approved,2024-11-05
PR7797,IT,VendorB,2607.43,Approved,2025-01-27
PR7798,HR,VendorB,905.21,Pending,2021-05-12
PR7799,Finance,VendorC,1600.08,Rejected,2023-01-15
PR7800,Finance,VendorB,2577.29,Pending,2025-07-25
PR7801,IT,VendorA,2213.35,Rejected,2025-03-20
PR7802,Marketing,VendorB,1409.67,Rejected,2023-09-14
PR7803,IT,VendorC,663.21,Approved,2021-08-03
PR7804,Finance,VendorC,1228.94,Approved,2021-01-02
PR7805,Finance,VendorA,4193.88,Approved,2025-02-01
PR7806,IT,VendorC,2056.26,Approved,2020-07-07
PR7807,IT,VendorA,206.99,Pending,2020-12-31
PR7808,Marketing,VendorC,3338.74,Rejected,2023-08-01
PR7809,HR,VendorB,1309.08,Pending,2021-05-23
PR7810,HR,VendorB,2460.54,Approved,2023-09-05
PR7811,Marketing,VendorC,2217.68,Pending,2024-09-22
PR7812,Finance,VendorA,1372.39,Rejected,2021-04-03
PR7813,IT,VendorA,3633.19,Rejected,2022-05-22
PR7814,Finance,VendorB,2174.08,Approved,2021-11-21
PR7815,HR,VendorB,3376.34,Rejected,2020-08-15
PR7816,HR,VendorA,1463.01,Rejected,2025-01-13
PR7817,Marketing,VendorB,4320.26,Rejected,2024-03-17
PR7818,Finance,VendorB,1541.76,Rejected,2022-12-21
PR7819,IT,VendorB,776.39,Pending,2021-03-02
PR7820,Finance,VendorC,3683.84,Rejected,2020-08-13
PR7821,Finance,VendorC,3569.77,Pending,2024-03-24
PR7822,Finance,VendorC,2729.49,Rejected,2025-05-17
PR7823,HR,VendorB,1277.96,Approved,2023-03-14
PR7824,HR,VendorC,1420.82,Pending,2025-06-05
PR7825,Finance,VendorC,1927.41,Rejected,2023-01-07
PR7826,Marketing,VendorB,3775.05,Pending,2025-07-13
PR7827,IT,VendorB,3097.86,Pending,2025-01-20
PR7828,Finance,VendorC,1755.18,Pending,2021-01-03
PR7829,Marketing,VendorC,1876.52,Rejected,2023-06-20
PR7830,IT,VendorC,1372.74,Pending,2023-07-16
PR7831,HR,VendorB,1899.11,Approved,2022-05-08
PR7832,Finance,VendorA,379.92,Rejected,2020-10-28
PR7833,Finance,VendorC,875.88,Approved,2024-12-07
PR7834,Finance,VendorB,2320.25,Pending,2020-11-05
PR7835,IT,VendorA,1340.83,Approved,2024-09-10
PR7836,HR,VendorB,3556.08,Rejected,2024-07-26
PR7837,HR,VendorC,1935.89,Rejected,2024-06-14
PR7838,HR,VendorB,1217.87,Approved,2021-09-04
PR7839,Marketing,VendorA,2788.71,Rejected,2025-06-11
PR7840,Marketing,VendorC,375.42,Pending,2024-11-26
PR7841,HR,VendorC,1904.9,Approved,2021-10-20
PR7842,HR,VendorA,4070.52,Rejected,2025-09-22
PR7843,Marketing,VendorC,2568.68,Approved,2023-07-22
PR7844,HR,VendorB,256.35,Pending,2025-09-15
PR7845,Finance,VendorB,2878.34,Pending,2021-12-23
PR7846,IT,VendorC,2633.72,Rejected,2020-12-25
PR7847,HR,VendorC,2008.93,Rejected,2021-05-13
PR7848,HR,VendorC,439.4,Approved,2021-03-03
PR7849,Finance,VendorA,2999.47,Pending,2022-10-29
PR7850,HR,VendorB,3505.84,Approved,2020-07-04
PR7851,HR,VendorC,3934.13,Pending,2023-05-01
PR7852,IT,VendorB,2249.9,Rejected,2021-07-12
PR7853,Marketing,VendorB,4132.81,Pending,2021-01-18
PR7854,Finance,VendorA,2940.5,Rejected,2020-05-14
PR7855,Finance,VendorA,407.25,Pending,2025-06-06
PR7856,Finance,VendorA,319.72,Pending,2023-06-18
PR7857,Marketing,VendorC,1737.57,Approved,2023-12-29
PR7858,Marketing,VendorB,4973.34,Pending,2021-01-06
PR7859,IT,VendorC,398.47,Pending,2020-01-16
PR7860,Marketing,VendorC,1076.17,Pending,2020-08-30
PR7861,IT,VendorB,2498.33,Rejected,2024-06-15
PR7862,IT,VendorA,436.59,Rejected,2022-02-13
PR7863,Finance,VendorA,2130.73,Rejected,2022-05-20
PR7864,Finance,VendorA,598.59,Rejected,2024-10-29
PR7865,Marketing,VendorB,3299.49,Pending,2022-08-11
PR7866,IT,VendorC,3662.42,Pending,2024-09-16
PR7867,Marketing,VendorA,3573.58,Pending,2021-03-05
PR7868,Finance,VendorC,3354.06,Pending,2022-08-12
PR7869,IT,VendorC,893.01,Approved,2025-07-16
PR7870,Finance,VendorA,3249.66,Rejected,2020-03-25
PR7871,Finance,VendorA,1299.11,Rejected,2023-09-08
PR7872,Marketing,VendorA,4164.98,Pending,2023-06-12
PR7873,Marketing,VendorA,689.21,Approved,2024-11-08
PR7874,HR,VendorC,2730.93,Pending,2020-09-25
PR7875,IT,VendorC,4473.27,Rejected,2020-09-07
PR7876,Marketing,VendorC,3919.29,Rejected,2025-03-14
PR7877,IT,VendorC,496.56,Pending,2023-12-09
PR7878,Marketing,VendorA,2447.22,Pending,2025-02-28
PR7879,IT,VendorA,3662.16,Rejected,2025-08-29
PR7880,IT,VendorA,4678.36,Pending,2020-03-12
PR7881,Marketing,VendorC,4476.32,Rejected,2023-01-09
PR7882,HR,VendorA,4401.8,Rejected,2025-08-24
PR7883,HR,VendorA,632.83,Rejected,2020-11-21
PR7884,Marketing,VendorC,1620.54,Approved,2020-12-27
PR7885,IT,VendorA,3671.09,Pending,2023-11-11
PR7886,HR,VendorA,940.42,Approved,2021-01-22
PR7887,Finance,VendorB,2513.45,Rejected,2020-04-12
PR7888,Finance,VendorC,2947.08,Rejected,2024-05-28
PR7889,IT,VendorA,1710.02,Rejected,2024-02-22
PR7890,IT,VendorC,3794.02,Rejected,2020-11-13
PR7891,Marketing,VendorC,3283.18,Approved,2024-01-12
PR7892,IT,VendorC,4656.1,Approved,2024-11-14
PR7893,Marketing,VendorB,1869.2,Approved,2021-02-22
PR7894,Finance,VendorA,2084.89,Rejected,2020-09-09
PR7895,IT,VendorB,2895.46,Pending,2021-07-14
PR7896,Marketing,VendorA,1705.06,Approved,2024-09-12
PR7897,HR,VendorA,2075.37,Rejected,2021-02-22
PR7898,HR,VendorA,1000.57,Approved,2023-01-05
PR7899,Finance,VendorB,938.08,Approved,2021-01-13
PR7900,HR,VendorA,2654.92,Pending,2021-09-01
PR7901,Finance,VendorC,1394.59,Rejected,2021-09-22
PR7902,IT,VendorA,4818.41,Rejected,2023-09-20
PR7903,Finance,VendorC,2260.9,Pending,2020-11-01
PR7904,Marketing,VendorB,4794.54,Approved,2024-06-18
PR7905,HR,VendorB,200.42,Rejected,2020-11-17
PR7906,IT,VendorB,2003.38,Approved,2022-10-21
PR7907,IT,VendorA,3148.14,Rejected,2024-06-19
PR7908,Marketing,VendorB,550.9,Approved,2024-05-07
PR7909,Marketing,VendorC,1754.24,Approved,2024-06-21
PR7910,IT,VendorB,2178.54,Pending,2021-02-21
PR7911,Marketing,VendorB,4181.43,Pending,2024-06-10
PR7912,Finance,VendorA,1918.28,Pending,2021-12-06
PR7913,HR,VendorA,1456.44,Pending,2024-04-30
PR7914,IT,VendorA,2276.52,Rejected,2022-09-15
PR7915,HR,VendorB,897.47,Rejected,2025-04-18
PR7916,IT,VendorB,200.64,Approved,2025-05-10
PR7917,IT,VendorC,2556.15,Approved,2021-05-27
PR7918,Marketing,VendorB,3279.67,Approved,2023-09-26
PR7919,Finance,VendorC,4887.37,Approved,2020-12-29
PR7920,Finance,VendorB,2264.97,Pending,2021-10-26
PR7921,HR,VendorB,1104.62,Pending,2021-01-11
PR7922,HR,VendorA,4089.56,Approved,2022-10-28
PR7923,HR,VendorC,4447.22,Pending,2024-06-29
PR7924,Finance,VendorB,629.23,Rejected,2023-04-25
PR7925,HR,VendorC,264.69,Approved,2020-11-28
PR7926,HR,VendorA,834.99,Approved,2024-01-30
PR7927,Finance,VendorC,3614.77,Pending,2024-06-29
PR7928,Marketing,VendorB,4907.47,Pending,2020-03-10
PR7929,Finance,VendorB,3474.45,Pending,2022-09-14
PR7930,HR,VendorA,3193.28,Approved,2025-09-14
PR7931,HR,VendorC,2469.26,Pending,2023-04-24
PR7932,Finance,VendorB,4591.64,Approved,2021-06-03
PR7933,Finance,VendorA,3851.42,Rejected,2021-02-22
PR7934,HR,VendorC,4281.67,Rejected,2024-04-17
PR7935,Finance,VendorB,3804.15,Pending,2024-08-18
PR7936,Finance,VendorC,3564.97,Rejected,2022-07-20
PR7937,Finance,VendorA,4119.18,Approved,2024-10-28
PR7938,Marketing,VendorA,4915.55,Rejected,2024-10-29
PR7939,HR,VendorB,1407.47,Rejected,2024-07-30
PR7940,Finance,VendorC,465.63,Pending,2022-05-20
PR7941,Marketing,VendorC,4556.48,Pending,2020-12-04
PR7942,Marketing,VendorC,1965.51,Approved,2021-04-07
PR7943,Marketing,VendorA,2271.28,Approved,2025-06-26
PR7944,IT,VendorB,896.77,Approved,2022-09-11
PR7945,IT,VendorC,3343.45,Pending,2020-11-15
PR7946,Marketing,VendorA,940.93,Approved,2023-06-28
PR7947,Marketing,VendorA,3492.56,Pending,2020-03-20
PR7948,Marketing,VendorA,1265.47,Approved,2024-05-05
PR7949,IT,VendorB,2194.11,Approved,2024-06-06
PR7950,Marketing,VendorC,3992.61,Approved,2023-09-25
PR7951,Finance,VendorC,3989.23,Rejected,2024-06-14
PR7952,Finance,VendorA,175.19,Pending,2022-06-18
PR7953,Marketing,VendorB,3885.62,Rejected,2024-10-10
PR7954,IT,VendorB,313.15,Rejected,2024-10-05
PR7955,Finance,VendorC,1488.08,Rejected,2021-07-05
PR7956,Marketing,VendorC,566.89,Approved,2024-08-12
PR7957,Marketing,VendorC,3571.67,Rejected,2021-06-07
PR7958,IT,VendorC,2627.73,Pending,2023-07-30
PR7959,Marketing,VendorC,4541.32,Rejected,2024-10-08
PR7960,HR,VendorA,626.14,Approved,2023-09-26
PR7961,Marketing,VendorC,3401.26,Approved,2024-01-03
PR7962,Finance,VendorC,2177.68,Rejected,2020-04-29
PR7963,Marketing,VendorB,220.06,Rejected,2021-05-18
PR7964,HR,VendorC,4617.9,Pending,2021-01-15
PR7965,HR,VendorC,2551.64,Rejected,2022-12-14
PR7966,Finance,VendorB,791.8,Approved,2025-05-19
PR7967,Marketing,VendorA,1507.8,Pending,2023-07-04
PR7968,IT,VendorB,719.07,Approved,2022-12-30
PR7969,IT,VendorA,2046.91,Approved,2021-10-18
PR7970,IT,VendorB,4231.56,Approved,2023-09-13
PR7971,Marketing,VendorC,732.92,Rejected,2024-11-08
PR7972,IT,VendorA,2014.0,Rejected,2020-12-25
PR7973,HR,VendorA,3570.24,Approved,2024-03-02
PR7974,IT,VendorA,597.91,Pending,2023-10-29
