request_id,department,type,amount,status,date_submitted
F8172,Marketing,Software License,4471.14,Approved,2025-09-12
F8173,HR,Invoice,3843.72,Pending,2025-09-12
F8174,Operations,Reimbursement,644.81,Pending,2025-09-12
F8175,IT,Purchase,4714.62,Pending,2025-09-12
F8176,Finance,Reimbursement,2574.82,Pending,2025-09-12
F8177,HR,Reimbursement,1384.34,Rejected,2025-09-12
F8178,IT,Reimbursement,4534.63,Pending,2025-09-12
F8179,Finance,Reimbursement,522.07,Pending,2025-09-12
F8180,Finance,Purchase,3412.52,Rejected,2025-09-12
F8181,IT,Software License,3166.69,Rejected,2025-09-12
F8182,Finance,Invoice,4784.08,Rejected,2025-09-12
F8183,HR,Software License,967.81,Rejected,2025-09-12
F8184,Marketing,Invoice,140.29,Rejected,2025-09-12
F8185,Marketing,Reimbursement,3518.45,Approved,2025-09-12
F8186,Operations,Purchase,2845.53,Rejected,2025-09-12
F8187,Marketing,Software License,1928.45,Pending,2025-09-12
F8188,Marketing,Software License,1244.39,Rejected,2025-09-12
F8189,IT,Purchase,3497.73,Rejected,2025-09-12
F8190,Marketing,Invoice,4782.13,Approved,2025-09-12
F8191,Operations,Reimbursement,1166.61,Pending,2025-09-12
F8192,Operations,Purchase,1151.55,Approved,2025-09-12
F8193,IT,Reimbursement,2381.77,Approved,2025-09-12
F8194,Finance,Invoice,3451.89,Pending,2025-09-12
F8195,Finance,Purchase,79.83,Pending,2025-09-12
F8196,HR,Invoice,850.25,Approved,2025-09-12
F8197,Operations,Software License,4314.72,Pending,2025-09-12
F8198,HR,Invoice,252.4,Approved,2025-09-12
F8199,HR,Reimbursement,4443.66,Rejected,2025-09-12
F8200,Finance,Purchase,1643.77,Approved,2025-09-12
F8201,HR,Invoice,4975.46,Approved,2025-09-12
F8202,Operations,Purchase,1154.77,Rejected,2025-09-12
F8203,Finance,Software License,3333.0,Pending,2025-09-12
F8204,Operations,Software License,3535.45,Approved,2025-09-12
F8205,Marketing,Software License,845.1,Approved,2025-09-12
F8206,HR,Invoice,358.37,Rejected,2025-09-12
F8207,IT,Software License,1842.51,Pending,2025-09-12
F8208,IT,Software License,2516.5,Pending,2025-09-12
F8209,Operations,Invoice,3981.11,Pending,2025-09-12
F8210,Finance,Reimbursement,4044.13,Approved,2025-09-12
F8211,Operations,Invoice,2056.59,Rejected,2025-09-12
F8212,HR,Reimbursement,3328.54,Pending,2025-09-12
F8213,IT,Reimbursement,3761.56,Rejected,2025-09-12
F8214,Marketing,Software License,2471.0,Pending,2025-09-12
F8215,IT,Software License,3863.25,Approved,2025-09-12
F8216,Operations,Software License,4855.08,Approved,2025-09-12
F8217,IT,Purchase,2038.47,Rejected,2025-09-12
F8218,Operations,Invoice,3256.89,Rejected,2025-09-12
F8219,HR,Invoice,2783.84,Pending,2025-09-12
F8220,Finance,Invoice,3231.65,Pending,2025-09-12
F8221,Operations,Purchase,2375.13,Approved,2025-09-12
F8222,Operations,Purchase,413.07,Pending,2025-09-12
F8223,IT,Invoice,1818.82,Pending,2025-09-12
F8224,Marketing,Invoice,3395.55,Approved,2025-09-12
F8225,Operations,Reimbursement,3062.46,Rejected,2025-09-12
F8226,Marketing,Invoice,4618.84,Approved,2025-09-12
F8227,Operations,Reimbursement,4791.51,Pending,2025-09-12
F8228,Finance,Purchase,2973.41,Rejected,2025-09-12
F8229,Marketing,Reimbursement,3993.28,Approved,2025-09-12
F8230,Marketing,Invoice,4837.43,Approved,2025-09-12
F8231,Marketing,Invoice,2366.45,Pending,2025-09-12
F8232,HR,Invoice,2469.87,Pending,2025-09-12
F8233,Finance,Reimbursement,4693.75,Pending,2025-09-12
F8234,HR,Reimbursement,1608.14,Pending,2025-09-12
F8235,IT,Software License,1367.13,Approved,2025-09-12
F8236,Finance,Software License,3918.26,Pending,2025-09-12
F8237,Operations,Software License,2674.05,Approved,2025-09-12
F8238,IT,Reimbursement,3428.62,Approved,2025-09-12
F8239,Finance,Invoice,4739.14,Pending,2025-09-12
F8240,Finance,Invoice,3877.86,Rejected,2025-09-12
F8241,IT,Purchase,3077.1,Pending,2025-09-12
F8242,Marketing,Software License,4876.36,Approved,2025-09-12
F8243,Finance,Invoice,2863.5,Approved,2025-09-12
F8244,Operations,Invoice,906.48,Rejected,2025-09-12
F8245,Marketing,Invoice,2969.49,Pending,2025-09-12
F8246,Operations,Reimbursement,3656.48,Pending,2025-09-12
F8247,Marketing,Reimbursement,1515.95,Approved,2025-09-12
F8248,Finance,Software License,4979.35,Approved,2025-09-12
F8249,HR,Reimbursement,4820.79,Rejected,2025-09-12
F8250,Operations,Reimbursement,2764.44,Pending,2025-09-12
F8251,Marketing,Software License,4177.2,Pending,2025-09-12
F8252,HR,Invoice,3324.43,Pending,2025-09-12
F8253,Operations,Purchase,1787.96,Pending,2025-09-12
F8254,Finance,Reimbursement,4006.68,Rejected,2025-09-12
F8255,Operations,Reimbursement,3001.94,Approved,2025-09-12
F8256,HR,Software License,4594.17,Rejected,2025-09-12
F8257,Marketing,Invoice,1448.18,Pending,2025-09-12
F8258,IT,Invoice,4773.22,Rejected,2025-09-12
F8259,HR,Invoice,779.59,Approved,2025-09-12
F8260,Finance,Reimbursement,2013.45,Approved,2025-09-12
F8261,Operations,Purchase,2162.15,Pending,2025-09-12
F8262,IT,Software License,1041.78,Approved,2025-09-12
F8263,IT,Invoice,3222.71,Pending,2025-09-12
F8264,Operations,Software License,80.05,Rejected,2025-09-12
F8265,Operations,Software License,1427.77,Pending,2025-09-12
F8266,IT,Software License,2223.89,Pending,2025-09-12
F8267,Marketing,Purchase,1763.88,Pending,2025-09-12
F8268,HR,Reimbursement,1512.65,Approved,2025-09-12
F8269,Operations,Reimbursement,3871.26,Pending,2025-09-12
F8270,HR,Invoice,2920.61,Pending,2025-09-12
F8271,IT,Reimbursement,581.63,Pending,2025-09-12
F8272,HR,Reimbursement,1661.44,Pending,2025-09-12
F8273,Marketing,Reimbursement,1236.51,Pending,2025-09-12
F8274,Operations,Purchase,1396.12,Approved,2025-09-12
F8275,Operations,Software License,4748.58,Pending,2025-09-12
F8276,Operations,Purchase,3172.99,Rejected,2025-09-12
F8277,IT,Reimbursement,2476.65,Pending,2025-09-12
F8278,HR,Invoice,826.91,Rejected,2025-09-12
F8279,Operations,Purchase,2621.48,Pending,2025-09-12
F8280,Operations,Purchase,1832.09,Pending,2025-09-12
F8281,Operations,Purchase,4257.5,Rejected,2025-09-12
F8282,Finance,Invoice,1588.8,Approved,2025-09-12
F8283,Operations,Reimbursement,3853.55,Pending,2025-09-12
F8284,IT,Software License,432.5,Approved,2025-09-12
F8285,IT,Reimbursement,4276.31,Rejected,2025-09-12
F8286,IT,Software License,2008.32,Rejected,2025-09-12
F8287,Finance,Invoice,1254.3,Rejected,2025-09-12
F8288,IT,Reimbursement,2790.86,Pending,2025-09-12
F8289,Marketing,Purchase,1094.2,Approved,2025-09-12
F8290,HR,Invoice,4467.5,Approved,2025-09-12
F8291,Marketing,Reimbursement,1859.25,Pending,2025-09-12
F8292,IT,Purchase,3555.92,Rejected,2025-09-12
F8293,Finance,Purchase,565.5,Approved,2025-09-12
F8294,Marketing,Invoice,815.3,Pending,2025-09-12
F8295,Operations,Invoice,765.26,Approved,2025-09-12
F8296,Operations,Software License,2757.58,Approved,2025-09-12
F8297,IT,Invoice,2009.55,Pending,2025-09-12
F8298,Marketing,Reimbursement,4569.8,Pending,2025-09-12
F8299,Operations,Purchase,736.11,Approved,2025-09-12
F8300,Finance,Reimbursement,4162.38,Pending,2025-09-12
F8301,HR,Invoice,680.2,Rejected,2025-09-12
F8302,HR,Reimbursement,4993.69,Rejected,2025-09-12
F8303,IT,Purchase,2080.27,Pending,2025-09-12
F8304,HR,Reimbursement,2905.53,Approved,2025-09-12
F8305,Finance,Reimbursement,777.5,Pending,2025-09-12
F8306,HR,Software License,4214.01,Approved,2025-09-12
F8307,HR,Reimbursement,3556.7,Pending,2025-09-12
F8308,Marketing,Invoice,4424.79,Rejected,2025-09-12
F8309,Finance,Software License,3041.24,Rejected,2025-09-12
F8310,Finance,Invoice,4540.24,Pending,2025-09-12
F8311,Finance,Invoice,3008.13,Approved,2025-09-12
F8312,IT,Reimbursement,1638.34,Pending,2025-09-12
F8313,IT,Purchase,4165.87,Pending,2025-09-12
F8314,Finance,Software License,2688.57,Pending,2025-09-12
F8315,IT,Invoice,3399.18,Rejected,2025-09-12
F8316,Marketing,Invoice,2718.79,Rejected,2025-09-12
F8317,IT,Reimbursement,3696.45,Pending,2025-09-12
F8318,IT,Invoice,4887.6,Pending,2025-09-12
F8319,Marketing,Software License,1137.29,Pending,2025-09-12
F8320,HR,Software License,1260.82,Approved,2025-09-12
F8321,IT,Reimbursement,1379.62,Approved,2025-09-12
F8322,Marketing,Invoice,3656.0,Rejected,2025-09-12
F8323,HR,Purchase,930.42,Pending,2025-09-12
F8324,IT,Invoice,82.77,Pending,2025-09-12
F8325,Finance,Reimbursement,4435.25,Approved,2025-09-12
F8326,IT,Invoice,3271.3,Approved,2025-09-12
F8327,Finance,Invoice,1672.6,Approved,2025-09-12
F8328,IT,Reimbursement,184.08,Pending,2025-09-12
F8329,Operations,Purchase,2981.82,Rejected,2025-09-12
F8330,IT,Software License,3573.86,Pending,2025-09-12
F8331,Marketing,Purchase,1208.85,Pending,2025-09-12
F8332,Marketing,Software License,1773.86,Rejected,2025-09-12
F8333,Operations,Invoice,564.41,Approved,2025-09-12
F8334,IT,Invoice,3465.45,Pending,2025-09-12
F8335,IT,Reimbursement,991.0,Approved,2025-09-12
F8336,Marketing,Reimbursement,1263.32,Approved,2025-09-12
F8337,Marketing,Invoice,4448.21,Approved,2025-09-12
F8338,Finance,Software License,3617.06,Pending,2025-09-12
F8339,Operations,Reimbursement,4753.65,Approved,2025-09-12
F8340,IT,Software License,390.61,Pending,2025-09-12
F8341,Marketing,Reimbursement,4807.48,Rejected,2025-09-12
F8342,Operations,Purchase,4479.42,Pending,2025-09-12
F8343,IT,Software License,3238.92,Approved,2025-09-12
F8344,Finance,Purchase,1383.42,Pending,2025-09-12
F8345,Finance,Reimbursement,3883.57,Rejected,2025-09-12
F8346,IT,Purchase,3285.16,Rejected,2025-09-12
F8347,HR,Software License,4868.35,Pending,2025-09-12
F8348,IT,Purchase,114.37,Rejected,2025-09-12
F8349,Marketing,Invoice,1736.93,Rejected,2025-09-12
F8350,IT,Invoice,2951.68,Rejected,2025-09-12
F8351,Marketing,Software License,2072.43,Rejected,2025-09-12
F8352,HR,Purchase,4213.92,Rejected,2025-09-12
F8353,Finance,Purchase,4504.71,Pending,2025-09-12
F8354,IT,Invoice,2997.07,Pending,2025-09-12
F8355,Marketing,Purchase,3894.84,Rejected,2025-09-12
F8356,Finance,Reimbursement,4165.36,Approved,2025-09-12
F8357,Marketing,Software License,455.9,Approved,2025-09-12
F8358,HR,Purchase,4810.99,Approved,2025-09-12
F8359,IT,Invoice,2215.97,Approved,2025-09-12
F8360,IT,Purchase,95.53,Rejected,2025-09-12
F8361,Operations,Reimbursement,4409.9,Approved,2025-09-12
F8362,Marketing,Software License,2995.13,Approved,2025-09-12
F8363,HR,Software License,1434.45,Pending,2025-09-12
F8364,Operations,Purchase,2569.03,Rejected,2025-09-12
F8365,HR,Reimbursement,4933.68,Rejected,2025-09-12
F8366,IT,Reimbursement,1476.19,Approved,2025-09-12
F8367,Operations,Reimbursement,637.76,Pending,2025-09-12
F8368,Operations,Reimbursement,3862.41,Approved,2025-09-12
F8369,Marketing,Software License,4093.49,Pending,2025-09-12
F8370,IT,Reimbursement,3828.73,Rejected,2025-09-12
F8371,IT,Purchase,4433.86,Rejected,2025-09-12
F8372,Marketing,Purchase,3268.91,Rejected,2025-09-12
F8373,HR,Reimbursement,1927.94,Pending,2025-09-12
F8374,HR,Invoice,4462.4,Approved,2025-09-12
F8375,Operations,Purchase,1839.58,Rejected,2025-09-12
F8376,Marketing,Purchase,639.81,Rejected,2025-09-12
F8377,Marketing,Purchase,1537.98,Rejected,2025-09-12
F8378,Operations,Reimbursement,1712.41,Rejected,2025-09-12
F8379,Marketing,Purchase,494.27,Pending,2025-09-12
F8380,HR,Purchase,4048.89,Rejected,2025-09-12
F8381,HR,Reimbursement,3425.02,Pending,2025-09-12
F8382,Finance,Invoice,1096.8,Pending,2025-09-12
F8383,HR,Software License,4437.15,Approved,2025-09-12
F8384,IT,Reimbursement,952.93,Approved,2025-09-12
F8385,HR,Software License,3526.36,Approved,2025-09-12
F8386,IT,Purchase,1244.65,Pending,2025-09-12
F8387,Operations,Invoice,2432.48,Approved,2025-09-12
F8388,Operations,Software License,934.64,Approved,2025-09-12
F8389,Marketing,Reimbursement,4494.47,Rejected,2025-09-12
F8390,Marketing,Purchase,4023.33,Approved,2025-09-12
F8391,Marketing,Software License,4617.62,Pending,2025-09-12
F8392,Marketing,Reimbursement,3005.91,Pending,2025-09-12
F8393,Operations,Software License,239.41,Rejected,2025-09-12
F8394,Marketing,Software License,2473.32,Approved,2025-09-12
F8395,Finance,Purchase,2178.97,Rejected,2025-09-12
F8396,HR,Purchase,436.52,Rejected,2025-09-12
F8397,Marketing,Reimbursement,3852.48,Rejected,2025-09-12
F8398,Finance,Invoice,1320.81,Approved,2025-09-12
F8399,Operations,Software License,2589.81,Pending,2025-09-12
F8400,IT,Invoice,52.22,Approved,2025-09-12
F8401,HR,Purchase,904.67,Rejected,2025-09-12
F8402,Marketing,Purchase,1165.84,Pending,2025-09-12
F8403,Marketing,Software License,2746.84,Rejected,2025-09-12
F8404,Finance,Reimbursement,3754.18,Approved,2025-09-12
F8405,HR,Purchase,3298.61,Pending,2025-09-12
F8406,Finance,Reimbursement,2379.19,Rejected,2025-09-12
F8407,Marketing,Reimbursement,1978.15,Rejected,2025-09-12
F8408,Marketing,Software License,2045.4,Rejected,2025-09-12
F8409,Marketing,Purchase,3945.31,Pending,2025-09-12
F8410,Finance,Invoice,154.12,Rejected,2025-09-12
F8411,Marketing,Invoice,2377.94,Approved,2025-09-12
F8412,IT,Purchase,1686.29,Approved,2025-09-12
F8413,Operations,Purchase,2596.28,Rejected,2025-09-12
F8414,IT,Software License,518.88,Pending,2025-09-12
F8415,IT,Reimbursement,2665.87,Approved,2025-09-12
F8416,IT,Reimbursement,566.01,Pending,2025-09-12
F8417,Operations,Reimbursement,1294.84,Pending,2025-09-12
F8418,HR,Reimbursement,2467.36,Pending,2025-09-12
F8419,Marketing,Reimbursement,1006.71,Approved,2025-09-12
F8420,IT,Reimbursement,4910.73,Rejected,2025-09-12
F8421,Finance,Invoice,3538.18,Approved,2025-09-12
F8422,IT,Invoice,696.02,Rejected,2025-09-12
F8423,IT,Purchase,2613.22,Rejected,2025-09-12
F8424,Finance,Software License,2261.87,Approved,2025-09-12
F8425,Operations,Purchase,4271.84,Pending,2025-09-12
F8426,Finance,Invoice,2328.33,Pending,2025-09-12
F8427,IT,Invoice,2358.73,Approved,2025-09-12
F8428,Marketing,Purchase,516.25,Rejected,2025-09-12
F8429,Marketing,Purchase,914.94,Approved,2025-09-12
F8430,Operations,Reimbursement,3082.23,Approved,2025-09-12
F8431,Operations,Software License,3183.11,Rejected,2025-09-12
F8432,HR,Invoice,4162.48,Rejected,2025-09-12
F8433,IT,Software License,4376.99,Pending,2025-09-12
F8434,Finance,Invoice,483.37,Pending,2025-09-12
F8435,Finance,Reimbursement,3625.29,Approved,2025-09-12
F8436,HR,Reimbursement,2739.4,Pending,2025-09-12
F8437,Finance,Reimbursement,4230.75,Approved,2025-09-12
F8438,Marketing,Software License,2057.93,Pending,2025-09-12
F8439,Finance,Software License,4016.05,Rejected,2025-09-12
F8440,Marketing,Purchase,1839.34,Pending,2025-09-12
F8441,Finance,Reimbursement,604.4,Rejected,2025-09-12
F8442,Operations,Software License,337.91,Rejected,2025-09-12
F8443,HR,Software License,4866.91,Rejected,2025-09-12
F8444,Marketing,Purchase,3568.32,Rejected,2025-09-12
F8445,Finance,Reimbursement,919.65,Approved,2025-09-12
F8446,HR,Reimbursement,1798.21,Rejected,2025-09-12
F8447,Operations,Invoice,2616.51,Pending,2025-09-12
F8448,IT,Reimbursement,4047.07,Rejected,2025-09-12
F8449,Finance,Reimbursement,4971.02,Pending,2025-09-12
F8450,Operations,Invoice,3295.81,Pending,2025-09-12
F8451,IT,Reimbursement,3279.08,Pending,2025-09-12
F8452,Marketing,Purchase,1733.77,Pending,2025-09-12
F8453,Finance,Reimbursement,4260.1,Rejected,2025-09-12
F8454,Finance,Purchase,515.23,Rejected,2025-09-12
F8455,IT,Purchase,3809.11,Rejected,2025-09-12
F8456,IT,Purchase,4468.36,Approved,2025-09-12
F8457,HR,Purchase,3529.24,Rejected,2025-09-12
F8458,Finance,Reimbursement,193.81,Approved,2025-09-12
F8459,Marketing,Software License,340.52,Rejected,2025-09-12
F8460,Finance,Invoice,2502.66,Rejected,2025-09-12
F8461,Marketing,Invoice,704.67,Pending,2025-09-12
F8462,Operations,Invoice,672.08,Approved,2025-09-12
F8463,Finance,Software License,3065.86,Approved,2025-09-12
F8464,IT,Reimbursement,703.53,Approved,2025-09-12
F8465,Marketing,Invoice,1202.71,Approved,2025-09-12
F8466,HR,Invoice,4836.99,Pending,2025-09-12
F8467,HR,Invoice,791.67,Pending,2025-09-12
F8468,Marketing,Reimbursement,3791.66,Approved,2025-09-12
F8469,Operations,Reimbursement,2527.79,Rejected,2025-09-12
F8470,Operations,Invoice,1055.35,Pending,2025-09-12
F8471,IT,Reimbursement,4135.6,Rejected,2025-09-12
F8472,IT,Invoice,172.79,Rejected,2025-09-12
F8473,Marketing,Purchase,2033.66,Pending,2025-09-12
F8474,HR,Invoice,2947.42,Pending,2025-09-12
F8475,Marketing,Software License,3304.2,Rejected,2025-09-12
F8476,Marketing,Reimbursement,2528.07,Rejected,2025-09-12
F8477,Operations,Software License,1601.36,Approved,2025-09-12
F8478,IT,Invoice,3852.04,Pending,2025-09-12
F8479,Marketing,Reimbursement,4974.56,Pending,2025-09-12
F8480,Marketing,Purchase,3423.43,Pending,2025-09-12
F8481,Operations,Software License,1198.91,Approved,2025-09-12
F8482,Marketing,Software License,1320.01,Pending,2025-09-12
F8483,Operations,Reimbursement,1955.19,Rejected,2025-09-12
F8484,Marketing,Reimbursement,2239.1,Rejected,2025-09-12
F8485,Marketing,Reimbursement,900.22,Pending,2025-09-12
F8486,Finance,Invoice,1302.79,Approved,2025-09-12
F8487,IT,Purchase,3682.64,Rejected,2025-09-12
F8488,IT,Software License,2272.49,Pending,2025-09-12
F8489,Marketing,Invoice,3316.13,Rejected,2025-09-12
F8490,HR,Reimbursement,4610.22,Rejected,2025-09-12
F8491,Marketing,Invoice,1640.75,Approved,2025-09-12
F8492,Operations,Reimbursement,1789.83,Rejected,2025-09-12
F8493,HR,Purchase,3530.92,Approved,2025-09-12
F8494,Finance,Purchase,452.62,Approved,2025-09-12
F8495,Finance,Purchase,1464.03,Approved,2025-09-12
F8496,HR,Reimbursement,2041.64,Rejected,2025-09-12
F8497,HR,Software License,1978.25,Approved,2025-09-12
F8498,HR,Software License,444.76,Rejected,2025-09-12
F8499,HR,Purchase,487.69,Pending,2025-09-12
F8500,Operations,Purchase,2969.2,Approved,2025-09-12
F8501,IT,Reimbursement,4989.94,Rejected,2025-09-12
F8502,Marketing,Software License,4290.66,Rejected,2025-09-12
F8503,Marketing,Reimbursement,2378.3,Approved,2025-09-12
F8504,HR,Software License,4296.36,Approved,2025-09-12
F8505,HR,Invoice,1986.79,Rejected,2025-09-12
F8506,Marketing,Invoice,126.23,Rejected,2025-09-12
F8507,Operations,Purchase,3320.51,Approved,2025-09-12
F8508,HR,Purchase,1242.28,Rejected,2025-09-12
F8509,IT,Reimbursement,4499.23,Rejected,2025-09-12
F8510,Marketing,Purchase,4293.52,Approved,2025-09-12
F8511,Finance,Reimbursement,4101.78,Pending,2025-09-12
F8512,Finance,Reimbursement,1484.74,Approved,2025-09-12
F8513,Finance,Purchase,2464.64,Approved,2025-09-12
F8514,Finance,Software License,978.84,Pending,2025-09-12
F8515,Marketing,Reimbursement,645.62,Approved,2025-09-12
F8516,IT,Reimbursement,948.66,Rejected,2025-09-12
F8517,IT,Software License,2068.01,Rejected,2025-09-12
F8518,HR,Reimbursement,4505.03,Pending,2025-09-12
F8519,IT,Software License,4937.79,Pending,2025-09-12
F8520,IT,Reimbursement,55.62,Rejected,2025-09-12
F8521,HR,Purchase,2572.48,Approved,2025-09-12
F8522,Marketing,Software License,1013.46,Pending,2025-09-12
F8523,Marketing,Reimbursement,2843.84,Pending,2025-09-12
F8524,Finance,Purchase,4705.01,Approved,2025-09-12
F8525,Finance,Reimbursement,3006.22,Rejected,2025-09-12
F8526,Marketing,Reimbursement,3457.17,Pending,2025-09-12
F8527,Finance,Reimbursement,1162.7,Pending,2025-09-12
F8528,HR,Invoice,916.73,Pending,2025-09-12
F8529,HR,Purchase,4870.71,Pending,2025-09-12
F8530,HR,Invoice,4418.48,Approved,2025-09-12
F8531,HR,Purchase,4778.67,Rejected,2025-09-12
F8532,IT,Reimbursement,3319.46,Rejected,2025-09-12
F8533,IT,Invoice,1712.86,Approved,2025-09-12
F8534,IT,Purchase,3808.73,Approved,2025-09-12
F8535,IT,Software License,4417.44,Pending,2025-09-12
F8536,Operations,Software License,4276.87,Approved,2025-09-12
F8537,Operations,Invoice,4583.99,Rejected,2025-09-12
F8538,IT,Software License,3906.02,Rejected,2025-09-12
F8539,Marketing,Purchase,2023.14,Approved,2025-09-12
F8540,Finance,Software License,3027.41,Approved,2025-09-12
F8541,Operations,Reimbursement,1777.95,Approved,2025-09-12
F8542,HR,Purchase,4480.14,Rejected,2025-09-12
F8543,Finance,Reimbursement,457.38,Pending,2025-09-12
F8544,Marketing,Reimbursement,4559.06,Approved,2025-09-12
F8545,Finance,Software License,2666.74,Approved,2025-09-12
F8546,HR,Reimbursement,310.77,Rejected,2025-09-12
F8547,HR,Purchase,4155.65,Rejected,2025-09-12
F8548,HR,Invoice,2255.86,Pending,2025-09-12
F8549,Marketing,Purchase,1053.58,Pending,2025-09-12
F8550,IT,Software License,2042.51,Pending,2025-09-12
F8551,Marketing,Purchase,584.78,Pending,2025-09-12
F8552,Finance,Software License,4844.57,Approved,2025-09-12
F8553,Marketing,Invoice,4864.52,Pending,2025-09-12
F8554,Finance,Invoice,2534.01,Rejected,2025-09-12
F8555,HR,Invoice,133.81,Rejected,2025-09-12
F8556,HR,Software License,211.79,Approved,2025-09-12
F8557,Finance,Purchase,2308.92,Rejected,2025-09-12
F8558,IT,Software License,1032.3,Pending,2025-09-12
F8559,HR,Reimbursement,3273.33,Rejected,2025-09-12
F8560,HR,Purchase,3379.61,Rejected,2025-09-12
F8561,Marketing,Software License,3561.39,Approved,2025-09-12
F8562,HR,Purchase,3946.48,Rejected,2025-09-12
F8563,Operations,Purchase,487.86,Rejected,2025-09-12
F8564,HR,Purchase,1949.99,Rejected,2025-09-12
F8565,IT,Software License,1713.56,Pending,2025-09-12
F8566,HR,Software License,3983.99,Rejected,2025-09-12
F8567,IT,Software License,1805.38,Pending,2025-09-12
F8568,Operations,Invoice,3589.9,Approved,2025-09-12
F8569,Marketing,Reimbursement,1513.5,Rejected,2025-09-12
F8570,IT,Purchase,4035.51,Approved,2025-09-12
F8571,IT,Invoice,3981.37,Pending,2025-09-12
F8572,IT,Purchase,1330.77,Rejected,2025-09-12
F8573,Finance,Software License,2966.1,Approved,2025-09-12
F8574,HR,Reimbursement,1868.65,Approved,2025-09-12
F8575,Operations,Software License,708.33,Rejected,2025-09-12
F8576,Operations,Invoice,1840.11,Rejected,2025-09-12
F8577,Finance,Software License,4719.56,Pending,2025-09-12
F8578,Operations,Purchase,4620.71,Rejected,2025-09-12
F8579,Operations,Purchase,3939.75,Approved,2025-09-12
F8580,Operations,Invoice,2074.95,Pending,2025-09-12
F8581,HR,Reimbursement,1527.75,Approved,2025-09-12
F8582,Marketing,Software License,1935.93,Approved,2025-09-12
F8583,HR,Software License,3399.39,Approved,2025-09-12
F8584,HR,Software License,928.4,Pending,2025-09-12
F8585,Marketing,Purchase,3754.59,Pending,2025-09-12
F8586,HR,Purchase,907.43,Pending,2025-09-12
F8587,Operations,Invoice,203.81,Rejected,2025-09-12
F8588,Marketing,Reimbursement,4220.07,Rejected,2025-09-12
F8589,Finance,Reimbursement,3858.8,Pending,2025-09-12
F8590,Finance,Reimbursement,825.16,Pending,2025-09-12
F8591,Finance,Purchase,1577.73,Pending,2025-09-12
F8592,IT,Purchase,3441.79,Pending,2025-09-12
F8593,Finance,Reimbursement,2505.61,Approved,2025-09-12
F8594,HR,Software License,4652.15,Approved,2025-09-12
F8595,Marketing,Software License,3972.0,Pending,2025-09-12
F8596,IT,Purchase,4765.41,Rejected,2025-09-12
F8597,Finance,Purchase,1529.05,Rejected,2025-09-12
F8598,HR,Reimbursement,2463.25,Approved,2025-09-12
F8599,HR,Reimbursement,1877.11,Pending,2025-09-12
F8600,Finance,Purchase,595.11,Pending,2025-09-12
F8601,HR,Purchase,518.24,Rejected,2025-09-12
F8602,IT,Purchase,4950.24,Pending,2025-09-12
F8603,HR,Invoice,2471.8,Pending,2025-09-12
F8604,IT,Invoice,3775.35,Approved,2025-09-12
F8605,Marketing,Purchase,620.59,Pending,2025-09-12
F8606,IT,Invoice,4457.0,Rejected,2025-09-12
F8607,Marketing,Purchase,876.36,Pending,2025-09-12
F8608,Marketing,Purchase,4864.41,Approved,2025-09-12
F8609,HR,Software License,1090.21,Pending,2025-09-12
F8610,IT,Invoice,1669.22,Rejected,2025-09-12
F8611,Finance,Reimbursement,1800.82,Rejected,2025-09-12
F8612,Operations,Reimbursement,3569.57,Pending,2025-09-12
F8613,Operations,Invoice,1256.19,Rejected,2025-09-12
F8614,HR,Software License,4354.38,Rejected,2025-09-12
F8615,Operations,Invoice,3702.75,Approved,2025-09-12
F8616,IT,Invoice,4297.85,Rejected,2025-09-12
F8617,IT,Reimbursement,2773.16,Pending,2025-09-12
F8618,Finance,Invoice,1062.26,Approved,2025-09-12
F8619,Finance,Reimbursement,2444.5,Approved,2025-09-12
F8620,Finance,Software License,2798.85,Pending,2025-09-12
F8621,Finance,Software License,1537.72,Pending,2025-09-12
F8622,Operations,Purchase,706.36,Approved,2025-09-12
F8623,Finance,Reimbursement,3730.97,Pending,2025-09-12
F8624,Marketing,Software License,1867.87,Rejected,2025-09-12
F8625,Marketing,Purchase,2175.43,Pending,2025-09-12
F8626,IT,Invoice,3191.1,Pending,2025-09-12
F8627,HR,Software License,1799.34,Rejected,2025-09-12
F8628,IT,Reimbursement,2801.82,Rejected,2025-09-12
F8629,Operations,Software License,3612.34,Rejected,2025-09-12
F8630,HR,Invoice,1766.16,Pending,2025-09-12
F8631,Marketing,Invoice,4300.52,Rejected,2025-09-12
F8632,Finance,Reimbursement,1853.61,Approved,2025-09-12
F8633,IT,Reimbursement,3058.37,Rejected,2025-09-12
F8634,HR,Purchase,379.54,Pending,2025-09-12
F8635,Finance,Reimbursement,4276.95,Approved,2025-09-12
F8636,Marketing,Software License,3700.17,Approved,2025-09-12
F8637,IT,Invoice,2918.94,Pending,2025-09-12
F8638,Marketing,Reimbursement,782.2,Approved,2025-09-12
F8639,IT,Purchase,4851.2,Pending,2025-09-12
F8640,Marketing,Software License,2088.71,Pending,2025-09-12
F8641,IT,Purchase,1666.52,Approved,2025-09-12
F8642,IT,Software License,341.01,Approved,2025-09-12
F8643,Marketing,Purchase,2930.27,Pending,2025-09-12
F8644,Finance,Invoice,4421.68,Pending,2025-09-12
F8645,Marketing,Reimbursement,4505.05,Rejected,2025-09-12
F8646,Finance,Software License,2145.54,Pending,2025-09-12
F8647,IT,Reimbursement,755.0,Pending,2025-09-12
F8648,Operations,Software License,3648.4,Pending,2025-09-12
